23-06-2020T10:00;Cała Polska;32 527;1375;t00
23-06-2020T10:00;dolnośląskie;2 867;137;t02
23-06-2020T10:00;kujawsko-pomorskie;652;49;t04
23-06-2020T10:00;lubelskie;610;17;t06
23-06-2020T10:00;lubuskie;145;0;t08
23-06-2020T10:00;łódzkie;2 918;145;t10
23-06-2020T10:00;małopolskie;1 624;44;t12
23-06-2020T10:00;mazowieckie;4 799;318;t14
23-06-2020T10:00;opolskie;857;50;t16
23-06-2020T10:00;podkarpackie;565;48;t18
23-06-2020T10:00;podlaskie;736;10;t20
23-06-2020T10:00;pomorskie;636;38;t22
23-06-2020T10:00;śląskie;12 084;294;t24
23-06-2020T10:00;świętokrzyskie;721;34;t26
23-06-2020T10:00;warmińsko-mazurskie;213;1;t28
23-06-2020T10:00;wielkopolskie;2 501;170;t30
23-06-2020T10:00;zachodniopomorskie;599;20;t32
