27-04-2020T17:30;Cała Polska;11902;562;t00
27-04-2020T17:30;dolnośląskie;1412;41;t02
27-04-2020T17:30;kujawsko-pomorskie;483;26;t04
27-04-2020T17:30;lubelskie;353;13;t06
27-04-2020T17:30;lubuskie;87;0;t08
27-04-2020T17:30;łódzkie;890;21;t10
27-04-2020T17:30;małopolskie;841;29;t12
27-04-2020T17:30;mazowieckie;2376;184;t14
27-04-2020T17:30;opolskie;373;26;t16
27-04-2020T17:30;podkarpackie;316;18;t18
27-04-2020T17:30;podlaskie;365;3;t20
27-04-2020T17:30;pomorskie;357;5;t22
27-04-2020T17:30;śląskie;1929;99;t24
27-04-2020T17:30;świętokrzyskie;261;7;t26
27-04-2020T17:30;warmińsko-mazurskie;146;1;t28
27-04-2020T17:30;wielkopolskie;1343;80;t30
27-04-2020T17:30;zachodniopomorskie;370;9;t32
