11-10-2020T10:00;Cała Polska;125816;3 004;t00
11-10-2020T10:00;dolnośląskie;6832;197;t02
11-10-2020T10:00;kujawsko-pomorskie;5192;97;t04
11-10-2020T10:00;lubelskie;4461;75;t06
11-10-2020T10:00;lubuskie;1616;21;t08
11-10-2020T10:00;łódzkie;9158;304;t10
11-10-2020T10:00;małopolskie;15688;240;t12
11-10-2020T10:00;mazowieckie;17244;492;t14
11-10-2020T10:00;opolskie;3156;101;t16
11-10-2020T10:00;podkarpackie;6198;177;t18
11-10-2020T10:00;podlaskie;3130;63;t20
11-10-2020T10:00;pomorskie;7813;124;t22
11-10-2020T10:00;śląskie;25547;602;t24
11-10-2020T10:00;świętokrzyskie;3478;74;t26
11-10-2020T10:00;warmińsko-mazurskie;2567;36;t28
11-10-2020T10:00;wielkopolskie;10782;362;t30
11-10-2020T10:00;zachodniopomorskie;2954;39;t32
