13-07-2020T10:00;Cała Polska;38 190;1576;t00
13-07-2020T10:00;dolnośląskie;2 975;150;t02
13-07-2020T10:00;kujawsko-pomorskie;696;49;t04
13-07-2020T10:00;lubelskie;822;20;t06
13-07-2020T10:00;lubuskie;239;0;t08
13-07-2020T10:00;łódzkie;3 438;187;t10
13-07-2020T10:00;małopolskie;2 086;45;t12
13-07-2020T10:00;mazowieckie;5 449;353;t14
13-07-2020T10:00;opolskie;1 010;53;t16
13-07-2020T10:00;podkarpackie;958;55;t18
13-07-2020T10:00;podlaskie;902;16;t20
13-07-2020T10:00;pomorskie;713;38;t22
13-07-2020T10:00;śląskie;13 870;359;t24
13-07-2020T10:00;świętokrzyskie;861;42;t26
13-07-2020T10:00;warmińsko-mazurskie;284;1;t28
13-07-2020T10:00;wielkopolskie;3 250;185;t30
13-07-2020T10:00;zachodniopomorskie;637;23;t32
