23-09-2020T10:00;Cała Polska;81 673;2344;t00
23-09-2020T10:00;dolnośląskie;4 780;173;t02
23-09-2020T10:00;kujawsko-pomorskie;1 894;64;t04
23-09-2020T10:00;lubelskie;2 236;35;t06
23-09-2020T10:00;lubuskie;877;17;t08
23-09-2020T10:00;łódzkie;6 163;262;t10
23-09-2020T10:00;małopolskie;9 875;182;t12
23-09-2020T10:00;mazowieckie;11 495;437;t14
23-09-2020T10:00;opolskie;2 149;74;t16
23-09-2020T10:00;podkarpackie;3 344;117;t18
23-09-2020T10:00;podlaskie;1 648;40;t20
23-09-2020T10:00;pomorskie;3 866;58;t22
23-09-2020T10:00;śląskie;21 814;530;t24
23-09-2020T10:00;świętokrzyskie;1 843;55;t26
23-09-2020T10:00;warmińsko-mazurskie;1 277;12;t28
23-09-2020T10:00;wielkopolskie;6 954;258;t30
23-09-2020T10:00;zachodniopomorskie;1 458;30;t32
