22-09-2020T10:00;Cała Polska;80 699;2316;t00
22-09-2020T10:00;dolnośląskie;4 734;173;t02
22-09-2020T10:00;kujawsko-pomorskie;1 840;62;t04
22-09-2020T10:00;lubelskie;2 190;35;t06
22-09-2020T10:00;lubuskie;860;17;t08
22-09-2020T10:00;łódzkie;6 079;256;t10
22-09-2020T10:00;małopolskie;9 740;178;t12
22-09-2020T10:00;mazowieckie;11 331;433;t14
22-09-2020T10:00;opolskie;2 125;73;t16
22-09-2020T10:00;podkarpackie;3 320;115;t18
22-09-2020T10:00;podlaskie;1 626;39;t20
22-09-2020T10:00;pomorskie;3 752;55;t22
22-09-2020T10:00;śląskie;21 732;527;t24
22-09-2020T10:00;świętokrzyskie;1 807;54;t26
22-09-2020T10:00;warmińsko-mazurskie;1 243;12;t28
22-09-2020T10:00;wielkopolskie;6 878;257;t30
22-09-2020T10:00;zachodniopomorskie;1 442;30;t32
