16-08-2020T10:00;Cała Polska;56 684;1877;t00
16-08-2020T10:00;dolnośląskie;3 671;160;t02
16-08-2020T10:00;kujawsko-pomorskie;988;51;t04
16-08-2020T10:00;lubelskie;1262;23;t06
16-08-2020T10:00;lubuskie;581;12;t08
16-08-2020T10:00;łódzkie;4 599;223;t10
16-08-2020T10:00;małopolskie;5 484;96;t12
16-08-2020T10:00;mazowieckie;7 833;392;t14
16-08-2020T10:00;opolskie;1418;59;t16
16-08-2020T10:00;podkarpackie;1841;75;t18
16-08-2020T10:00;podlaskie;1142;26;t20
16-08-2020T10:00;pomorskie;1574;40;t22
16-08-2020T10:00;śląskie;18 798;434;t24
16-08-2020T10:00;świętokrzyskie;1172;47;t26
16-08-2020T10:00;warmińsko-mazurskie;612;3;t28
16-08-2020T10:00;wielkopolskie;4 743;213;t30
16-08-2020T10:00;zachodniopomorskie;966;23;t32
