18-07-2020T10:00;Cała Polska;39 746;1618;t00
18-07-2020T10:00;dolnośląskie;3 042;152;t02
18-07-2020T10:00;kujawsko-pomorskie;717;49;t04
18-07-2020T10:00;lubelskie;875;20;t06
18-07-2020T10:00;lubuskie;284;1;t08
18-07-2020T10:00;łódzkie;3 578;192;t10
18-07-2020T10:00;małopolskie;2 379;47;t12
18-07-2020T10:00;mazowieckie;5 603;363;t14
18-07-2020T10:00;opolskie;1028;54;t16
18-07-2020T10:00;podkarpackie;1058;56;t18
18-07-2020T10:00;podlaskie;911;16;t20
18-07-2020T10:00;pomorskie;741;39;t22
18-07-2020T10:00;śląskie;14 308;370;t24
18-07-2020T10:00;świętokrzyskie;879;45;t26
18-07-2020T10:00;warmińsko-mazurskie;292;1;t28
18-07-2020T10:00;wielkopolskie;3 398;190;t30
18-07-2020T10:00;zachodniopomorskie;653;23;t32
