18-09-2020T10:00;Cała Polska;77 328;2270;t00
18-09-2020T10:00;dolnośląskie;4 550;173;t02
18-09-2020T10:00;kujawsko-pomorskie;1745;57;t04
18-09-2020T10:00;lubelskie;1964;32;t06
18-09-2020T10:00;lubuskie;819;17;t08
18-09-2020T10:00;łódzkie;5 820;254;t10
18-09-2020T10:00;małopolskie;9 293;170;t12
18-09-2020T10:00;mazowieckie;10 851;430;t14
18-09-2020T10:00;opolskie;1908;71;t16
18-09-2020T10:00;podkarpackie;3101;109;t18
18-09-2020T10:00;podlaskie;1547;38;t20
18-09-2020T10:00;pomorskie;3428;52;t22
18-09-2020T10:00;śląskie;21 477;523;t24
18-09-2020T10:00;świętokrzyskie;1739;54;t26
18-09-2020T10:00;warmińsko-mazurskie;1166;10;t28
18-09-2020T10:00;wielkopolskie;6 573;250;t30
18-09-2020T10:00;zachodniopomorskie;1347;30;t32
