06-06-2020T17:30;Cała Polska;25986;1153;t00
06-06-2020T17:30;dolnośląskie;2700;117;t02
06-06-2020T17:30;kujawsko-pomorskie;601;47;t04
06-06-2020T17:30;lubelskie;508;16;t06
06-06-2020T17:30;lubuskie;124;0;t08
06-06-2020T17:30;łódzkie;1888;79;t10
06-06-2020T17:30;małopolskie;1327;40;t12
06-06-2020T17:30;mazowieckie;3843;285;t14
06-06-2020T17:30;opolskie;720;49;t16
06-06-2020T17:30;podkarpackie;389;37;t18
06-06-2020T17:30;podlaskie;497;9;t20
06-06-2020T17:30;pomorskie;568;36;t22
06-06-2020T17:30;śląskie;9314;239;t24
06-06-2020T17:30;świętokrzyskie;515;22;t26
06-06-2020T17:30;warmińsko-mazurskie;180;1;t28
06-06-2020T17:30;wielkopolskie;2259;157;t30
06-06-2020T17:30;zachodniopomorskie;553;19;t32
