19-04-2020T17:30;Cała Polska;9287;360;t00
19-04-2020T17:30;dolnośląskie;1044;30;t02
19-04-2020T17:30;kujawsko-pomorskie;406;16;t04
19-04-2020T17:30;lubelskie;308;10;t06
19-04-2020T17:30;lubuskie;81;;t08
19-04-2020T17:30;łódzkie;660;10;t10
19-04-2020T17:30;małopolskie;646;17;t12
19-04-2020T17:30;mazowieckie;1992;108;t14
19-04-2020T17:30;opolskie;276;14;t16
19-04-2020T17:30;podkarpackie;263;16;t18
19-04-2020T17:30;podlaskie;321;3;t20
19-04-2020T17:30;pomorskie;209;2;t22
19-04-2020T17:30;śląskie;1443;74;t24
19-04-2020T17:30;świętokrzyskie;210;4;t26
19-04-2020T17:30;warmińsko-mazurskie;142;1;t28
19-04-2020T17:30;wielkopolskie;1020;51;t30
19-04-2020T17:30;zachodniopomorskie;266;4;t32
