24-05-2020T10:00;Cała Polska;21236;995;t00
24-05-2020T10:00;dolnośląskie;2407;96;t02
24-05-2020T10:00;kujawsko-pomorskie;592;45;t04
24-05-2020T10:00;lubelskie;434;15;t06
24-05-2020T10:00;lubuskie;102;0;t08
24-05-2020T10:00;łódzkie;1324;58;t10
24-05-2020T10:00;małopolskie;1171;40;t12
24-05-2020T10:00;mazowieckie;3197;247;t14
24-05-2020T10:00;opolskie;593;44;t16
24-05-2020T10:00;podkarpackie;377;35;t18
24-05-2020T10:00;podlaskie;417;9;t20
24-05-2020T10:00;pomorskie;531;30;t22
24-05-2020T10:00;śląskie;6958;191;t24
24-05-2020T10:00;świętokrzyskie;381;20;t26
24-05-2020T10:00;warmińsko-mazurskie;175;1;t28
24-05-2020T10:00;wielkopolskie;2055;145;t30
24-05-2020T10:00;zachodniopomorskie;522;19;t32
