20-11-2020T10:00;Cała Polska;819 262;12714;t00
20-11-2020T10:00;dolnośląskie;59 434;871;t02
20-11-2020T10:00;kujawsko-pomorskie;46487;470;t04
20-11-2020T10:00;lubelskie;41586;751;t06
20-11-2020T10:00;lubuskie;17484;258;t08
20-11-2020T10:00;łódzkie;55 809;707;t10
20-11-2020T10:00;małopolskie;86 282;1500;t12
20-11-2020T10:00;mazowieckie;99 835;1611;t14
20-11-2020T10:00;opolskie;24177;496;t16
20-11-2020T10:00;podkarpackie;45491;949;t18
20-11-2020T10:00;podlaskie;21359;358;t20
20-11-2020T10:00;pomorskie;45870;645;t22
20-11-2020T10:00;śląskie;114 025;1787;t24
20-11-2020T10:00;świętokrzyskie;26038;470;t26
20-11-2020T10:00;warmińsko-mazurskie;23722;320;t28
20-11-2020T10:00;wielkopolskie;82 345;1227;t30
20-11-2020T10:00;zachodniopomorskie;29318;294;t32
