23-05-2020T17:30;Cała Polska;20931;993;t00
23-05-2020T17:30;dolnośląskie;2399;96;t02
23-05-2020T17:30;kujawsko-pomorskie;592;45;t04
23-05-2020T17:30;lubelskie;421;15;t06
23-05-2020T17:30;lubuskie;99;0;t08
23-05-2020T17:30;łódzkie;1324;58;t10
23-05-2020T17:30;małopolskie;1171;40;t12
23-05-2020T17:30;mazowieckie;3197;247;t14
23-05-2020T17:30;opolskie;590;44;t16
23-05-2020T17:30;podkarpackie;377;35;t18
23-05-2020T17:30;podlaskie;414;9;t20
23-05-2020T17:30;pomorskie;527;30;t22
23-05-2020T17:30;śląskie;6797;189;t24
23-05-2020T17:30;świętokrzyskie;374;20;t26
23-05-2020T17:30;warmińsko-mazurskie;175;1;t28
23-05-2020T17:30;wielkopolskie;1953;145;t30
23-05-2020T17:30;zachodniopomorskie;521;19;t32
