15-05-2020T10:00;Cała Polska;17850;893;t00
15-05-2020T10:00;dolnośląskie;2128;82;t02
15-05-2020T10:00;kujawsko-pomorskie;581;41;t04
15-05-2020T10:00;lubelskie;401;14;t06
15-05-2020T10:00;lubuskie;92;0;t08
15-05-2020T10:00;łódzkie;1219;45;t10
15-05-2020T10:00;małopolskie;1113;35;t12
15-05-2020T10:00;mazowieckie;2902;230;t14
15-05-2020T10:00;opolskie;520;38;t16
15-05-2020T10:00;podkarpackie;373;31;t18
15-05-2020T10:00;podlaskie;386;8;t20
15-05-2020T10:00;pomorskie;492;28;t22
15-05-2020T10:00;śląskie;4905;172;t24
15-05-2020T10:00;świętokrzyskie;340;16;t26
15-05-2020T10:00;warmińsko-mazurskie;170;1;t28
15-05-2020T10:00;wielkopolskie;1737;135;t30
15-05-2020T10:00;zachodniopomorskie;491;17;t32
