28-06-2020T10:00;Cała Polska;33 907;1438;t00
28-06-2020T10:00;dolnośląskie;2 910;139;t02
28-06-2020T10:00;kujawsko-pomorskie;669;49;t04
28-06-2020T10:00;lubelskie;642;17;t06
28-06-2020T10:00;lubuskie;149;0;t08
28-06-2020T10:00;łódzkie;3 086;161;t10
28-06-2020T10:00;małopolskie;1 685;44;t12
28-06-2020T10:00;mazowieckie;4 975;326;t14
28-06-2020T10:00;opolskie;932;51;t16
28-06-2020T10:00;podkarpackie;635;50;t18
28-06-2020T10:00;podlaskie;806;10;t20
28-06-2020T10:00;pomorskie;657;38;t22
28-06-2020T10:00;śląskie;12 524;319;t24
28-06-2020T10:00;świętokrzyskie;776;38;t26
28-06-2020T10:00;warmińsko-mazurskie;240;1;t28
28-06-2020T10:00;wielkopolskie;2 612;175;t30
28-06-2020T10:00;zachodniopomorskie;609;20;t32
