06-11-2020T10:00;Cała Polska;493 765;7287;t00
06-11-2020T10:00;dolnośląskie;29 462;492;t02
06-11-2020T10:00;kujawsko-pomorskie;30422;212;t04
06-11-2020T10:00;lubelskie;25394;373;t06
06-11-2020T10:00;lubuskie;9400;123;t08
06-11-2020T10:00;łódzkie;36 517;487;t10
06-11-2020T10:00;małopolskie;55 972;862;t12
06-11-2020T10:00;mazowieckie;68 165;922;t14
06-11-2020T10:00;opolskie;13618;275;t16
06-11-2020T10:00;podkarpackie;29341;551;t18
06-11-2020T10:00;podlaskie;12335;179;t20
06-11-2020T10:00;pomorskie;27671;376;t22
06-11-2020T10:00;śląskie;62 973;1128;t24
06-11-2020T10:00;świętokrzyskie;15088;286;t26
06-11-2020T10:00;warmińsko-mazurskie;12682;161;t28
06-11-2020T10:00;wielkopolskie;49 696;718;t30
06-11-2020T10:00;zachodniopomorskie;15029;142;t32
