20-04-2020T17:44;Cała Polska;9593;380;t00
20-04-2020T17:44;dolnośląskie;1077;33;t02
20-04-2020T17:44;kujawsko-pomorskie;421;17;t04
20-04-2020T17:44;lubelskie;311;10;t06
20-04-2020T17:44;lubuskie;82;;t08
20-04-2020T17:44;łódzkie;682;10;t10
20-04-2020T17:44;małopolskie;679;19;t12
20-04-2020T17:44;mazowieckie;2030;116;t14
20-04-2020T17:44;opolskie;292;14;t16
20-04-2020T17:44;podkarpackie;266;16;t18
20-04-2020T17:44;podlaskie;327;3;t20
20-04-2020T17:44;pomorskie;215;2;t22
20-04-2020T17:44;śląskie;1514;74;t24
20-04-2020T17:44;świętokrzyskie;227;4;t26
20-04-2020T17:44;warmińsko-mazurskie;143;1;t28
20-04-2020T17:44;wielkopolskie;1050;57;t30
20-04-2020T17:44;zachodniopomorskie;277;4;t32
