03-09-2020T10:00;Cała Polska;69 129;2092;t00
03-09-2020T10:00;dolnośląskie;4 131;168;t02
03-09-2020T10:00;kujawsko-pomorskie;1 417;54;t04
03-09-2020T10:00;lubelskie;1 659;26;t06
03-09-2020T10:00;lubuskie;722;15;t08
03-09-2020T10:00;łódzkie;5 408;238;t10
03-09-2020T10:00;małopolskie;7 838;139;t12
03-09-2020T10:00;mazowieckie;9 685;413;t14
03-09-2020T10:00;opolskie;1 660;63;t16
03-09-2020T10:00;podkarpackie;2 539;87;t18
03-09-2020T10:00;podlaskie;1 326;32;t20
03-09-2020T10:00;pomorskie;2 664;48;t22
03-09-2020T10:00;śląskie;20 681;496;t24
03-09-2020T10:00;świętokrzyskie;1 479;51;t26
03-09-2020T10:00;warmińsko-mazurskie;937;9;t28
03-09-2020T10:00;wielkopolskie;5 830;226;t30
03-09-2020T10:00;zachodniopomorskie;1 153;27;t32
