05-05-2020T17:30;Cała Polska;14431;716;t00
05-05-2020T17:30;dolnośląskie;1769;57;t02
05-05-2020T17:30;kujawsko-pomorskie;561;30;t04
05-05-2020T17:30;lubelskie;374;14;t06
05-05-2020T17:30;lubuskie;92;0;t08
05-05-2020T17:30;łódzkie;1088;35;t10
05-05-2020T17:30;małopolskie;997;32;t12
05-05-2020T17:30;mazowieckie;2631;214;t14
05-05-2020T17:30;opolskie;440;30;t16
05-05-2020T17:30;podkarpackie;366;24;t18
05-05-2020T17:30;podlaskie;379;6;t20
05-05-2020T17:30;pomorskie;451;19;t22
05-05-2020T17:30;śląskie;2790;133;t24
05-05-2020T17:30;świętokrzyskie;300;9;t26
05-05-2020T17:30;warmińsko-mazurskie;154;1;t28
05-05-2020T17:30;wielkopolskie;1598;98;t30
05-05-2020T17:30;zachodniopomorskie;441;14;t32
