16-09-2020T10:00;Cała Polska;75 734;2237;t00
16-09-2020T10:00;dolnośląskie;4 488;172;t02
16-09-2020T10:00;kujawsko-pomorskie;1688;57;t04
16-09-2020T10:00;lubelskie;1922;31;t06
16-09-2020T10:00;lubuskie;800;17;t08
16-09-2020T10:00;łódzkie;5 702;250;t10
16-09-2020T10:00;małopolskie;9 077;165;t12
16-09-2020T10:00;mazowieckie;10 595;427;t14
16-09-2020T10:00;opolskie;1870;71;t16
16-09-2020T10:00;podkarpackie;3013;104;t18
16-09-2020T10:00;podlaskie;1509;37;t20
16-09-2020T10:00;pomorskie;3221;52;t22
16-09-2020T10:00;śląskie;21 348;517;t24
16-09-2020T10:00;świętokrzyskie;1680;53;t26
16-09-2020T10:00;warmińsko-mazurskie;1111;9;t28
16-09-2020T10:00;wielkopolskie;6 424;245;t30
16-09-2020T10:00;zachodniopomorskie;1286;30;t32
