09-04-2020T10:10;Cała Polska;5341;164;t00
09-04-2020T10:10;dolnośląskie;560;15;t02
09-04-2020T10:10;kujawsko-pomorskie;280;5;t04
09-04-2020T10:10;lubelskie;202;9;t06
09-04-2020T10:10;lubuskie;68;;t08
09-04-2020T10:10;łódzkie;400;7;t10
09-04-2020T10:10;małopolskie;420;9;t12
09-04-2020T10:10;mazowieckie;1314;37;t14
09-04-2020T10:10;opolskie;123;5;t16
09-04-2020T10:10;podkarpackie;189;8;t18
09-04-2020T10:10;podlaskie;160;1;t20
09-04-2020T10:10;pomorskie;152;1;t22
09-04-2020T10:10;śląskie;667;38;t24
09-04-2020T10:10;świętokrzyskie;129;2;t26
09-04-2020T10:10;warmińsko-mazurskie;95;1;t28
09-04-2020T10:10;wielkopolskie;412;24;t30
09-04-2020T10:10;zachodniopomorskie;170;2;t32
