03-04-2020T22:50;Cała Polska;3383;71;t00
03-04-2020T22:50;dolnośląskie;400;6;t02
03-04-2020T22:50;kujawsko-pomorskie;199;1;t04
03-04-2020T22:50;lubelskie;157;6;t06
03-04-2020T22:50;lubuskie;51;;t08
03-04-2020T22:50;łódzkie;248;3;t10
03-04-2020T22:50;małopolskie;262;5;t12
03-04-2020T22:50;mazowieckie;819;14;t14
03-04-2020T22:50;opolskie;79;1;t16
03-04-2020T22:50;podkarpackie;125;4;t18
03-04-2020T22:50;podlaskie;74;;t20
03-04-2020T22:50;pomorskie;82;;t22
03-04-2020T22:50;śląskie;431;16;t24
03-04-2020T22:50;świętokrzyskie;79;1;t26
03-04-2020T22:50;warmińsko-mazurskie;75;;t28
03-04-2020T22:50;wielkopolskie;213;12;t30
03-04-2020T22:50;zachodniopomorskie;89;2;t32
