08-07-2020T10:00;Cała Polska;36 689;1542;t00
08-07-2020T10:00;dolnośląskie;2 952;150;t02
08-07-2020T10:00;kujawsko-pomorskie;690;49;t04
08-07-2020T10:00;lubelskie;743;19;t06
08-07-2020T10:00;lubuskie;152;0;t08
08-07-2020T10:00;łódzkie;3 319;182;t10
08-07-2020T10:00;małopolskie;1 912;44;t12
08-07-2020T10:00;mazowieckie;5 251;348;t14
08-07-2020T10:00;opolskie;980;51;t16
08-07-2020T10:00;podkarpackie;818;55;t18
08-07-2020T10:00;podlaskie;889;13;t20
08-07-2020T10:00;pomorskie;693;38;t22
08-07-2020T10:00;śląskie;13 499;349;t24
08-07-2020T10:00;świętokrzyskie;846;41;t26
08-07-2020T10:00;warmińsko-mazurskie;275;1;t28
08-07-2020T10:00;wielkopolskie;3 048;179;t30
08-07-2020T10:00;zachodniopomorskie;622;23;t32
