26-04-2020T17:30;Cała Polska;11617;535;t00
26-04-2020T17:30;dolnośląskie;1341;41;t02
26-04-2020T17:30;kujawsko-pomorskie;478;26;t04
26-04-2020T17:30;lubelskie;351;12;t06
26-04-2020T17:30;lubuskie;87;0;t08
26-04-2020T17:30;łódzkie;855;21;t10
26-04-2020T17:30;małopolskie;821;27;t12
26-04-2020T17:30;mazowieckie;2348;174;t14
26-04-2020T17:30;opolskie;363;24;t16
26-04-2020T17:30;podkarpackie;313;16;t18
26-04-2020T17:30;podlaskie;361;3;t20
26-04-2020T17:30;pomorskie;346;3;t22
26-04-2020T17:30;śląskie;1887;94;t24
26-04-2020T17:30;świętokrzyskie;258;7;t26
26-04-2020T17:30;warmińsko-mazurskie;146;1;t28
26-04-2020T17:30;wielkopolskie;1307;77;t30
26-04-2020T17:30;zachodniopomorskie;355;9;t32
