21-10-2020T10:00;Cała Polska;202 579;3851;t00
21-10-2020T10:00;dolnośląskie;10 839;239;t02
21-10-2020T10:00;kujawsko-pomorskie;9618;123;t04
21-10-2020T10:00;lubelskie;8270;140;t06
21-10-2020T10:00;lubuskie;3193;35;t08
21-10-2020T10:00;łódzkie;14 979;333;t10
21-10-2020T10:00;małopolskie;27 011;372;t12
21-10-2020T10:00;mazowieckie;27 762;556;t14
21-10-2020T10:00;opolskie;5898;131;t16
21-10-2020T10:00;podkarpackie;11656;275;t18
21-10-2020T10:00;podlaskie;5005;87;t20
21-10-2020T10:00;pomorskie;12267;191;t22
21-10-2020T10:00;śląskie;32 688;698;t24
21-10-2020T10:00;świętokrzyskie;5986;105;t26
21-10-2020T10:00;warmińsko-mazurskie;4424;63;t28
21-10-2020T10:00;wielkopolskie;17 727;452;t30
21-10-2020T10:00;zachodniopomorskie;5256;51;t32
