28-09-2020T10:00;Cała Polska;88 636;2447;t00
28-09-2020T10:00;dolnośląskie;5 030;176;t02
28-09-2020T10:00;kujawsko-pomorskie;2487;67;t04
28-09-2020T10:00;lubelskie;2577;38;t06
28-09-2020T10:00;lubuskie;969;18;t08
28-09-2020T10:00;łódzkie;6 572;275;t10
28-09-2020T10:00;małopolskie;10 844;191;t12
28-09-2020T10:00;mazowieckie;12 430;444;t14
28-09-2020T10:00;opolskie;2289;79;t16
28-09-2020T10:00;podkarpackie;3676;126;t18
28-09-2020T10:00;podlaskie;1940;43;t20
28-09-2020T10:00;pomorskie;4629;73;t22
28-09-2020T10:00;śląskie;22 367;543;t24
28-09-2020T10:00;świętokrzyskie;2029;55;t26
28-09-2020T10:00;warmińsko-mazurskie;1526;13;t28
28-09-2020T10:00;wielkopolskie;7 591;275;t30
28-09-2020T10:00;zachodniopomorskie;1680;31;t32
