18-05-2020T17:30;Cała Polska;18885;936;t00
18-05-2020T17:30;dolnośląskie;2226;91;t02
18-05-2020T17:30;kujawsko-pomorskie;582;44;t04
18-05-2020T17:30;lubelskie;409;14;t06
18-05-2020T17:30;lubuskie;92;0;t08
18-05-2020T17:30;łódzkie;1251;48;t10
18-05-2020T17:30;małopolskie;1133;39;t12
18-05-2020T17:30;mazowieckie;3003;234;t14
18-05-2020T17:30;opolskie;551;39;t16
18-05-2020T17:30;podkarpackie;374;34;t18
18-05-2020T17:30;podlaskie;389;9;t20
18-05-2020T17:30;pomorskie;502;28;t22
18-05-2020T17:30;śląskie;5544;179;t24
18-05-2020T17:30;świętokrzyskie;352;18;t26
18-05-2020T17:30;warmińsko-mazurskie;170;1;t28
18-05-2020T17:30;wielkopolskie;1810;140;t30
18-05-2020T17:30;zachodniopomorskie;497;18;t32
