28-08-2020T10:00;Cała Polska;65 480;2018;t00
28-08-2020T10:00;dolnośląskie;3 995;166;t02
28-08-2020T10:00;kujawsko-pomorskie;1 268;54;t04
28-08-2020T10:00;lubelskie;1 484;25;t06
28-08-2020T10:00;lubuskie;660;14;t08
28-08-2020T10:00;łódzkie;5 196;235;t10
28-08-2020T10:00;małopolskie;7 128;126;t12
28-08-2020T10:00;mazowieckie;9 108;404;t14
28-08-2020T10:00;opolskie;1 603;60;t16
28-08-2020T10:00;podkarpackie;2 331;81;t18
28-08-2020T10:00;podlaskie;1 262;30;t20
28-08-2020T10:00;pomorskie;2 371;44;t22
28-08-2020T10:00;śląskie;20 236;474;t24
28-08-2020T10:00;świętokrzyskie;1 380;49;t26
28-08-2020T10:00;warmińsko-mazurskie;857;8;t28
28-08-2020T10:00;wielkopolskie;5 505;221;t30
28-08-2020T10:00;zachodniopomorskie;1 096;27;t32
