01-11-2020T10:00;Cała Polska;379 902;5783;t00
01-11-2020T10:00;dolnośląskie;19 474;354;t02
01-11-2020T10:00;kujawsko-pomorskie;23448;184;t04
01-11-2020T10:00;lubelskie;19171;261;t06
01-11-2020T10:00;lubuskie;7310;72;t08
01-11-2020T10:00;łódzkie;29 155;427;t10
01-11-2020T10:00;małopolskie;44 718;649;t12
01-11-2020T10:00;mazowieckie;54 308;764;t14
01-11-2020T10:00;opolskie;10721;213;t16
01-11-2020T10:00;podkarpackie;22823;448;t18
01-11-2020T10:00;podlaskie;9369;131;t20
01-11-2020T10:00;pomorskie;21443;300;t22
01-11-2020T10:00;śląskie;49 247;939;t24
01-11-2020T10:00;świętokrzyskie;11513;209;t26
01-11-2020T10:00;warmińsko-mazurskie;9292;106;t28
01-11-2020T10:00;wielkopolskie;36 423;628;t30
01-11-2020T10:00;zachodniopomorskie;11487;98;t32
