17-05-2020T17:30;Cała Polska;18529;925;t00
17-05-2020T17:30;dolnośląskie;2166;89;t02
17-05-2020T17:30;kujawsko-pomorskie;582;43;t04
17-05-2020T17:30;lubelskie;402;14;t06
17-05-2020T17:30;lubuskie;92;0;t08
17-05-2020T17:30;łódzkie;1240;48;t10
17-05-2020T17:30;małopolskie;1128;39;t12
17-05-2020T17:30;mazowieckie;2970;232;t14
17-05-2020T17:30;opolskie;544;39;t16
17-05-2020T17:30;podkarpackie;374;31;t18
17-05-2020T17:30;podlaskie;388;9;t20
17-05-2020T17:30;pomorskie;502;28;t22
17-05-2020T17:30;śląskie;5339;178;t24
17-05-2020T17:30;świętokrzyskie;341;17;t26
17-05-2020T17:30;warmińsko-mazurskie;170;1;t28
17-05-2020T17:30;wielkopolskie;1797;139;t30
17-05-2020T17:30;zachodniopomorskie;494;18;t32
