28-05-2020T10:00;Cała Polska;22600;1030;t00
28-05-2020T10:00;dolnośląskie;2519;101;t02
28-05-2020T10:00;kujawsko-pomorskie;595;46;t04
28-05-2020T10:00;lubelskie;487;15;t06
28-05-2020T10:00;lubuskie;112;0;t08
28-05-2020T10:00;łódzkie;1412;63;t10
28-05-2020T10:00;małopolskie;1185;40;t12
28-05-2020T10:00;mazowieckie;3396;256;t14
28-05-2020T10:00;opolskie;619;47;t16
28-05-2020T10:00;podkarpackie;378;35;t18
28-05-2020T10:00;podlaskie;439;9;t20
28-05-2020T10:00;pomorskie;546;33;t22
28-05-2020T10:00;śląskie;7659;197;t24
28-05-2020T10:00;świętokrzyskie;426;21;t26
28-05-2020T10:00;warmińsko-mazurskie;179;1;t28
28-05-2020T10:00;wielkopolskie;2121;147;t30
28-05-2020T10:00;zachodniopomorskie;527;19;t32
