21-05-2020T17:30;Cała Polska;20143;972;t00
21-05-2020T17:30;dolnośląskie;2295;94;t02
21-05-2020T17:30;kujawsko-pomorskie;587;44;t04
21-05-2020T17:30;lubelskie;417;15;t06
21-05-2020T17:30;lubuskie;95;0;t08
21-05-2020T17:30;łódzkie;1279;51;t10
21-05-2020T17:30;małopolskie;1165;40;t12
21-05-2020T17:30;mazowieckie;3128;245;t14
21-05-2020T17:30;opolskie;576;43;t16
21-05-2020T17:30;podkarpackie;375;34;t18
21-05-2020T17:30;podlaskie;405;9;t20
21-05-2020T17:30;pomorskie;513;29;t22
21-05-2020T17:30;śląskie;6333;186;t24
21-05-2020T17:30;świętokrzyskie;361;20;t26
21-05-2020T17:30;warmińsko-mazurskie;174;1;t28
21-05-2020T17:30;wielkopolskie;1925;143;t30
21-05-2020T17:30;zachodniopomorskie;515;18;t32
