date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04150600;USA;;614117;+231;26059;+12;38820;549238;13473;1855;79;3065019;9260;NorthAmerica
04150600;Spain;;174060;;18255;;67504;88301;7371;3723;390;600000;12833;Europe
04150600;Italy;;162488;;21067;;37130;104291;3186;2687;348;1073689;17758;Europe
04150600;France;;143303;;15729;;28805;98769;6730;2195;241;333807;5114;Europe
04150600;Germany;;132210;;3495;;68200;60515;4288;1578;42;1317887;15730;Europe
04150600;UK;;93873;;12107;;N/A;81422;1559;1383;178;382650;5637;Europe
04150600;Iran;;74877;;4683;;48129;22065;3691;891;56;287359;3421;Asia
04150600;Turkey;;65111;;1403;;4799;58909;1809;772;17;443626;5260;Asia
04150600;Belgium;;31119;;4157;;6868;20094;1223;2685;359;102151;8814;Europe
04150600;Netherlands;;27419;;2945;;250;24224;1358;1600;172;134972;7877;Europe
04150600;Canada;;27063;;903;;8235;17925;557;717;24;450717;11942;NorthAmerica
04150600;Switzerland;;25936;;1174;;13700;11062;386;2997;136;199000;22993;Europe
04150600;Brazil;;25684;+422;1552;+20;14026;10106;296;121;7;62985;296;SouthAmerica
04150600;Russia;;21102;;170;;1694;19238;8;145;1;1400000;9593;Europe
04150600;Portugal;;17448;;567;;347;16534;218;1711;56;191680;18798;Europe
04150600;Austria;;14226;;384;;7633;6209;243;1580;43;151796;16854;Europe
04150600;Israel;;12046;;123;;2195;9728;175;1392;14;117339;13557;Asia
04150600;India;;11487;;393;;1359;9735;;8;0.3;244893;177;Asia
04150600;Ireland;;11479;;406;;25;11048;194;2325;82;90646;18358;Europe
04150600;Sweden;;11445;;1033;;381;10031;915;1133;102;54700;5416;Europe
04150600;S. Korea;;10591;+27;225;+3;7616;2750;55;207;4;534552;10426;Asia
04150600;Peru;;10303;;230;;2869;7204;132;312;7;102216;3100;SouthAmerica
04150600;Chile;;7917;;92;;2646;5179;387;414;5;87794;4593;SouthAmerica
04150600;Japan;;7885;;146;;853;6886;152;62;1;89551;708;Asia
04150600;Ecuador;;7603;;369;;696;6538;129;431;21;25347;1437;SouthAmerica
04150600;Poland;;7202;;263;;618;6321;160;190;7;148321;3919;Europe
04150600;Romania;;6879;;351;;1051;5477;241;358;18;70097;3644;Europe
04150600;Norway;;6623;;139;;32;6452;59;1222;26;128569;23716;Europe
04150600;Denmark;;6511;;299;;2515;3697;100;1124;52;74210;12812;Europe
04150600;Australia;;6416;+16;61;;3598;2757;80;252;2;367700;14420;Australia/Oceania
04150600;Czechia;;6111;;161;;642;5308;92;571;15;131542;12283;Europe
04150600;Pakistan;;5837;;96;;1378;4363;46;26;0.4;69928;317;Asia
04150600;Mexico;;5399;+385;406;+74;2125;2868;207;42;3;40091;311;NorthAmerica
04150600;Saudi Arabia;;5369;;73;;889;4407;59;154;2;150000;4309;Asia
04150600;Philippines;;5223;;335;;295;4593;1;48;3;43500;397;Asia
04150600;Malaysia;;4987;;82;;2478;2427;60;154;3;84791;2620;Asia
04150600;UAE;;4933;;28;;933;3972;1;499;3;648195;65538;Asia
04150600;Indonesia;;4839;;459;;426;3954;;18;2;31628;116;Asia
04150600;Serbia;;4465;;94;;400;3971;131;511;11;23398;2678;Europe
04150600;Panama;;3574;;95;;72;3407;106;828;22;16053;3720;NorthAmerica
04150600;Qatar;;3428;;7;;373;3048;37;1190;2;52622;18265;Asia
04150600;Ukraine;;3372;;98;;119;3155;45;77;2;35153;804;Europe
04150600;Luxembourg;;3307;;67;;500;2740;30;5283;107;29523;47163;Europe
04150600;Dominican Republic;;3286;;183;;162;2941;143;303;17;9275;855;NorthAmerica
04150600;Belarus;;3281;;33;;203;3045;57;347;3;71875;7606;Europe
04150600;Singapore;;3252;;10;;611;2631;29;556;2;72680;12423;Asia
04150600;Finland;;3161;;64;;300;2797;74;571;12;47290;8535;Europe
04150600;Colombia;;2979;;127;;354;2498;106;59;2;43053;846;SouthAmerica
04150600;Thailand;;2613;;41;;1405;1167;61;37;0.6;100498;1440;Asia
04150600;Argentina;;2443;+166;105;+3;559;1779;83;54;2;22805;505;SouthAmerica
04150600;South Africa;;2415;;27;;410;1978;7;41;0.5;87022;1467;Africa
04150600;Egypt;;2350;;178;;589;1583;;23;2;25000;244;Africa
04150600;Greece;;2170;;101;;269;1800;76;208;10;48798;4682;Europe
04150600;Algeria;;2070;;326;;691;1053;60;47;7;3359;77;Africa
04150600;Moldova;;1934;;40;;134;1760;80;479;10;6271;1555;Europe
04150600;Morocco;;1888;;126;;217;1545;1;51;3;9609;260;Africa
04150600;Iceland;;1720;;8;;989;723;8;5040;23;36339;106490;Europe
04150600;Croatia;;1704;;31;;415;1258;34;415;8;18359;4472;Europe
04150600;Bahrain;;1528;;7;;645;876;3;898;4;69359;40762;Asia
04150600;Hungary;;1512;;122;;122;1268;58;157;13;35825;3708;Europe
04150600;Iraq;;1400;;78;;766;556;;35;2;45437;1130;Asia
04150600;New Zealand;;1386;+20;9;;728;649;3;287;2;66499;13790;Australia/Oceania
04150600;Estonia;;1373;;31;;115;1227;11;1035;23;32263;24321;Europe
04150600;Kuwait;;1355;;3;;176;1176;26;317;0.7;;;Asia
04150600;Kazakhstan;;1261;+29;14;;203;1044;21;67;0.7;76904;4096;Asia
04150600;Slovenia;;1220;;56;;152;1012;35;587;27;35946;17291;Europe
04150600;Azerbaijan;;1197;;13;;351;833;25;118;1;71736;7075;Asia
04150600;Uzbekistan;;1165;;4;;99;1062;8;35;0.1;70000;2091;Asia
04150600;Bosnia and Herzegovina;;1083;;40;;236;807;4;330;12;12407;3782;Europe
04150600;Lithuania;;1070;;29;;101;940;14;393;11;42690;15682;Europe
04150600;Armenia;;1067;;16;;265;786;30;360;5;8316;2806;Asia
04150600;Hong Kong;;1013;;4;;434;575;13;135;0.5;96709;12900;Asia
04150600;Bangladesh;;1012;;46;;42;924;1;6;0.3;13128;80;Asia
04150600;North Macedonia;;908;;44;;86;778;15;436;21;9262;4446;Europe
04150600;Cameroon;;848;;14;;130;704;;32;0.5;;;Africa
04150600;Slovakia;;835;;2;;113;720;5;153;0.4;30052;5504;Europe
04150600;Oman;;813;;4;;130;679;3;159;0.8;;;Asia
04150600;Cuba;;766;;21;;132;613;9;68;2;18634;1645;NorthAmerica
04150600;Tunisia;;747;;34;;43;670;89;63;3;12415;1050;Africa
04150600;Afghanistan;;714;;23;;40;651;;18;0.6;;;Asia
04150600;Bulgaria;;713;;35;;81;597;29;103;5;18502;2663;Europe
04150600;Cyprus;;695;;12;;65;618;8;576;10;17923;14845;Asia
04150600;Andorra;;659;;31;;128;500;17;8529;401;1673;21653;Europe
04150600;Latvia;;657;;5;;16;636;3;348;3;29018;15384;Europe
04150600;Lebanon;;641;;21;;80;540;33;94;3;16319;2391;Asia
04150600;Ivory Coast;;638;;6;;114;518;;24;0.2;;;Africa
04150600;Ghana;;636;;8;;17;611;2;20;0.3;44421;1430;Africa
04150600;Costa Rica;;618;;3;;66;549;14;121;0.6;8703;1708;NorthAmerica
04150600;Niger;;570;;14;;90;466;;24;0.6;4427;183;Africa
04150600;Burkina Faso;;528;;30;;177;321;;25;1;;;Africa
04150600;Uruguay;;492;;8;;260;224;14;142;2;9929;2858;SouthAmerica
04150600;Albania;;475;;24;;248;203;5;165;8;4306;1496;Europe
04150600;Channel Islands;;440;;13;;48;379;;2531;75;3320;19095;Europe
04150600;Kyrgyzstan;;430;;5;;71;354;5;66;0.8;26147;4008;Asia
04150600;Honduras;;419;+12;31;+5;7;381;10;42;3;1600;162;NorthAmerica
04150600;Bolivia;;397;+43;28;;7;362;3;34;2;2185;187;SouthAmerica
04150600;Jordan;;397;;7;;235;155;5;39;0.7;20500;2009;Asia
04150600;Taiwan;;393;;6;;124;263;;17;0.3;48549;2038;Asia
04150600;Malta;;393;;3;;44;346;4;890;7;19121;43305;Europe
04150600;Reacuteunion;;391;;;;40;351;3;437;;;;Africa
04150600;Nigeria;;373;;11;;99;263;2;2;0.05;5000;24;Africa
04150600;San Marino;;372;;36;;53;283;15;10963;1061;846;24933;Europe
04150600;Djibouti;;363;;2;;53;308;;367;2;5356;5421;Africa
04150600;Guinea;;363;;;;31;332;;28;;;;Africa
04150600;Mauritius;;324;;9;;51;264;3;255;7;8279;6510;Africa
04150600;Palestine;;308;;2;;62;244;;60;0.4;17329;3397;Asia
04150600;Georgia;;300;;3;;69;228;6;75;0.8;5027;1260;Asia
04150600;Senegal;;299;;2;;183;114;1;18;0.1;;;Africa
04150600;Montenegro;;283;;4;;46;233;7;451;6;2869;4568;Europe
04150600;Vietnam;;267;+1;;;169;98;8;3;;121821;1252;Asia
04150600;Isle of Man;;254;;2;;141;111;13;2987;24;2122;24955;Europe
04150600;DRC;;241;;20;;20;201;;3;0.2;;;Africa
04150600;Sri Lanka;;233;;7;;61;165;1;11;0.3;4768;223;Asia
04150600;Mayotte;;217;;3;;69;145;3;795;11;1500;5498;Africa
04150600;Kenya;;216;;9;;41;166;2;4;0.2;8123;151;Africa
04150600;Venezuela;;193;+4;9;;111;73;6;7;0.3;225009;7913;SouthAmerica
04150600;Faeroe Islands;;184;;;;163;21;;3766;;5602;114647;Europe
04150600;Guatemala;;180;+13;5;;19;156;3;10;0.3;1134;63;NorthAmerica
04150600;Paraguay;;161;+2;8;+1;23;130;1;23;1;3640;510;SouthAmerica
04150600;Martinique;;158;+1;8;+2;73;77;17;421;21;;;NorthAmerica
04150600;El Salvador;;149;;6;;25;118;2;23;0.9;7230;1115;NorthAmerica
04150600;Guadeloupe;;145;;8;;67;70;13;362;20;;;NorthAmerica
04150600;Mali;;144;;13;;34;97;;7;0.6;;;Africa
04150600;Brunei;;136;;1;;107;28;2;311;2;10350;23658;Asia
04150600;Rwanda;;134;;;;49;85;;10;;6237;482;Africa
04150600;Gibraltar;;129;;;;93;36;1;3829;;1649;48945;Europe
04150600;Cambodia;;122;;;;96;26;1;7;;5768;345;Asia
04150600;Trinidad and Tobago;;113;;8;;17;88;;81;6;1152;823;NorthAmerica
04150600;Madagascar;;108;;;;23;85;1;4;;;;Africa
04150600;Jamaica;;105;;4;;19;82;;35;1;1290;436;NorthAmerica
04150600;Monaco;;93;;1;;6;86;5;2370;25;;;Europe
04150600;Aruba;;92;;;;32;60;1;862;;1154;10809;NorthAmerica
04150600;French Guiana;;86;;;;51;35;1;288;;;;SouthAmerica
04150600;Ethiopia;;82;;3;;14;65;;0.7;0.03;4557;40;Africa
04150600;Liechtenstein;;79;;1;;55;23;;2072;26;900;23605;Europe
04150600;Togo;;77;;3;;32;42;;9;0.4;2806;339;Africa
04150600;Congo;;74;;5;;10;59;;13;0.9;;;Africa
04150600;Barbados;;73;;5;;15;53;4;254;17;864;3007;NorthAmerica
04150600;Myanmar;;63;;4;;2;57;;1;0.07;2443;45;Asia
04150600;Somalia;;60;;2;;2;56;2;4;0.1;;;Africa
04150600;Liberia;;59;;6;;4;49;;12;1;;;Africa
04150600;Bermuda;;57;;5;;30;22;3;915;80;416;6680;NorthAmerica
04150600;Gabon;;57;;1;;1;55;;26;0.4;;;Africa
04150600;French Polynesia;;55;;;;;55;1;196;;920;3275;Australia/Oceania
04150600;Uganda;;55;;;;8;47;;1;;6661;146;Africa
