date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04091800;USA;;438476;+3549;15732;+944;24413;398331;9281;1325;48;2257511;6820;NorthAmerica
04091800;Spain;;152446;+4226;15238;+446;52165;85043;7371;3261;326;355000;7593;Europe
04091800;Italy;;139422;;17669;;26491;95262;3693;2306;292;807125;13349;Europe
04091800;Germany;;114257;+961;2349;;46300;65608;4895;1364;28;1317887;15730;Europe
04091800;France;;112950;;10869;;21254;80827;7148;1730;167;224254;3436;Europe
04091800;Iran;;66220;+1634;4110;+117;32309;29801;3918;788;49;231393;2755;Asia
04091800;UK;;60733;;7097;;135;53501;1559;895;105;282074;4155;Europe
04091800;Turkey;;38226;;812;;1846;35568;1492;453;10;247768;2938;Asia
04091800;Belgium;;24983;+1580;2523;+283;5164;17296;1285;2156;218;84248;7269;Europe
04091800;Switzerland;;23799;+519;937;+42;9900;12962;386;2750;108;178500;20625;Europe
04091800;Netherlands;;21762;+1213;2396;+148;250;19116;1424;1270;140;101534;5926;Europe
04091800;Canada;;19805;+367;462;+35;4884;14459;518;525;12;370315;9812;NorthAmerica
04091800;Brazil;;16474;+286;839;+19;173;15462;296;78;4;63000;296;SouthAmerica
04091800;Portugal;;13956;+815;409;+29;205;13342;241;1369;40;140368;13766;Europe
04091800;Austria;;13206;+264;295;+22;5240;7671;266;1466;33;126287;14022;Europe
04091800;S. Korea;;10423;+39;204;+4;6973;3246;55;203;4;477304;9310;Asia
04091800;Russia;;10131;+1459;76;+13;698;9357;8;69;0.5;1004719;6885;Europe
04091800;Israel;;9755;+351;79;+6;864;8812;165;1127;9;117339;13557;Asia
04091800;Sweden;;9141;+722;793;+106;205;8143;719;905;79;54700;5416;Europe
04091800;India;;6588;+672;199;+21;598;5791;;5;0.1;167235;121;Asia
04091800;Norway;;6160;+118;104;+3;32;6024;78;1136;19;121034;22326;Europe
04091800;Australia;;6104;+52;51;+1;2987;3066;81;239;2;330134;12946;Australia/Oceania
04091800;Ireland;;6074;;235;;25;5814;165;1230;48;42484;8604;Europe
04091800;Chile;;5972;+426;57;+9;1274;4641;360;312;3;68353;3576;SouthAmerica
04091800;Denmark;;5635;+233;237;+19;1736;3662;120;973;41;64002;11050;Europe
04091800;Poland;;5575;+370;174;+15;284;5117;160;147;5;107597;2843;Europe
04091800;Czechia;;5467;+155;112;+13;301;5054;96;511;10;106845;9977;Europe
04091800;Romania;;5202;+441;246;+26;647;4309;178;270;13;51802;2693;Europe
04091800;Japan;;4667;;94;;632;3941;99;37;0.7;61498;486;Asia
04091800;Pakistan;;4489;+226;63;+2;572;3854;31;20;0.3;44896;203;Asia
