date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04131200;USA;;560433;+133;22115;+10;32634;505684;11766;1693;67;2833112;8559;NorthAmerica
04131200;Spain;;169496;+2665;17489;+280;64727;87280;7371;3625;374;600000;12833;Europe
04131200;Italy;;156363;;19899;;34211;102253;3343;2586;329;1010193;16708;Europe
04131200;France;;132591;;14393;;27186;91012;6845;2031;221;333807;5114;Europe
04131200;Germany;;127854;;3022;;64300;60532;4895;1526;36;1317887;15730;Europe
04131200;UK;;84279;;10612;;N/A;73323;1559;1241;156;352974;5200;Europe
04131200;Iran;;71686;;4474;;43894;23318;3930;853;53;263388;3136;Asia
04131200;Turkey;;56956;;1198;;3446;52312;1665;675;14;376100;4459;Asia
04131200;Belgium;;30589;+942;3903;+303;6707;19979;1234;2639;337;102151;8814;Europe
04131200;Netherlands;;25587;;2737;;250;22600;1384;1493;160;115992;6769;Europe
04131200;Switzerland;;25449;+34;1115;+9;12700;11634;386;2941;129;193800;22393;Europe
04131200;Canada;;24383;;717;;7172;16494;557;646;19;422200;11186;NorthAmerica
04131200;Brazil;;22318;+126;1230;+7;173;20915;296;105;6;62985;296;SouthAmerica
04131200;Russia;;18328;+2558;148;+18;1470;16710;8;126;1;1300000;8908;Europe
04131200;Portugal;;16585;;504;;277;15804;228;1627;49;163616;16046;Europe
04131200;Austria;;13972;+27;368;+18;7343;6261;239;1551;41;148412;16479;Europe
04131200;Israel;;11235;+90;110;+7;1689;9436;181;1298;13;117339;13557;Asia
04131200;S. Korea;;10537;+25;217;+3;7447;2873;55;206;4;514621;10038;Asia
04131200;Sweden;;10483;;899;;381;9203;839;1038;89;54700;5416;Europe
04131200;Ireland;;9655;;334;;25;9296;194;1955;68;53000;10734;Europe
04131200;India;;9240;+35;331;;1096;7813;;7;0.2;189111;137;Asia
04131200;Peru;;7519;;193;;1798;5528;134;228;6;76506;2320;SouthAmerica
04131200;Ecuador;;7466;;333;;501;6632;184;423;19;23635;1340;SouthAmerica
04131200;Japan;;7370;;123;;784;6463;129;58;1.0;77381;612;Asia
04131200;Chile;;7213;;80;;2059;5074;387;377;4;82271;4304;SouthAmerica
04131200;Poland;;6674;;232;;439;6003;160;176;6;138007;3646;Europe
04131200;Norway;;6525;;128;;32;6365;59;1204;24;126486;23332;Europe
04131200;Australia;;6359;+46;61;+2;3494;2804;79;249;2;362136;14201;Australia/Oceania
04131200;Romania;;6300;;318;+2;852;5130;204;327;17;62328;3240;Europe
04131200;Denmark;;6174;;273;;2123;3778;104;1066;47;70125;12107;Europe
04131200;Czechia;;5991;;139;+1;467;5385;87;559;13;128359;11986;Europe
04131200;Pakistan;;5374;+144;93;+2;1095;4186;44;24;0.4;65114;295;Asia
04131200;Philippines;;4932;+284;315;+18;242;4375;1;45;3;33814;309;Asia
04131200;Malaysia;;4817;+134;77;+1;2276;2464;66;149;2;77491;2394;Asia
04131200;Mexico;;4661;+442;296;+23;1843;2522;185;36;2;36594;284;NorthAmerica
04131200;Indonesia;;4557;+316;399;+26;380;3778;;17;1;27075;99;Asia
04131200;Saudi Arabia;;4462;;59;;761;3642;67;128;2;115585;3320;Asia
04131200;UAE;;4123;;22;;680;3421;1;417;2;648195;65538;Asia
04131200;Serbia;;3630;;80;;400;3150;146;415;9;18312;2096;Europe
04131200;Panama;;3400;;87;;29;3284;106;788;20;15147;3511;NorthAmerica
04131200;Luxembourg;;3281;;66;;500;2715;30;5241;105;29165;46591;Europe
04131200;Ukraine;;3102;+325;93;+10;97;2912;45;71;2;30314;693;Europe
04131200;Finland;;3064;+90;56;;300;2708;80;553;10;45019;8125;Europe
04131200;Qatar;;2979;;7;;275;2697;37;1034;2;49102;17043;Asia
04131200;Dominican Republic;;2967;;173;;131;2663;147;274;16;9275;855;NorthAmerica
04131200;Colombia;;2776;;109;;270;2397;92;55;2;41765;821;SouthAmerica
04131200;Thailand;;2579;+28;40;+2;1288;1251;61;37;0.6;71860;1030;Asia
04131200;Belarus;;2578;;26;;203;2349;50;273;3;64000;6773;Europe
04131200;Singapore;;2532;;8;;560;1964;31;433;1;72680;12423;Asia
04131200;Argentina;;2208;+66;95;+5;468;1645;83;49;2;19758;437;SouthAmerica
04131200;South Africa;;2173;;25;;410;1738;7;37;0.4;80085;1350;Africa
04131200;Greece;;2114;;98;;269;1747;76;203;9;42261;4055;Europe
04131200;Egypt;;2065;;159;;589;1317;;20;2;25000;244;Africa
04131200;Algeria;;1914;;293;;591;1030;60;44;7;3359;77;Africa
04131200;Morocco;;1746;+85;120;+2;196;1430;1;47;3;8952;243;Africa
04131200;Iceland;;1701;;8;;889;804;10;4985;23;35253;103308;Europe
04131200;Moldova;;1662;;33;+2;107;1522;80;412;8;6271;1555;Europe
04131200;Croatia;;1600;;23;;373;1204;34;390;6;16381;3990;Europe
04131200;Hungary;;1458;+48;109;+10;120;1229;58;151;11;34819;3604;Europe
04131200;Iraq;;1352;;76;;640;636;;34;2;35415;880;Asia
04131200;New Zealand;;1349;+19;5;+1;546;798;4;280;1;62827;13029;Australia/Oceania
04131200;Estonia;;1332;+23;27;+2;102;1203;9;1004;20;30764;23191;Europe
04131200;Kuwait;;1300;+66;2;+1;150;1148;26;304;0.5;;;Asia
