date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04061800;USA;;339596;+2923;9695;+79;18029;311872;8702;1026;29;1794359;5421
04061800;Spain;;135032;+3386;13169;+528;40437;81426;6931;2888;282;355000;7593
04061800;Italy;;128948;;15887;;21815;91246;3977;2133;263;691461;11436
04061800;Germany;;101089;+966;1612;+28;28700;70777;3936;1207;19;918460;10962
04061800;France;;92839;;8078;;16183;68578;6838;1422;124;224254;3436
04061800;Iran;;60500;+2274;3739;+136;24236;32525;4083;720;45;186000;2214
04061800;UK;;51608;+3802;5373;+439;135;46100;1559;760;79;252958;3726
04061800;Turkey;;27069;;574;;1042;25453;1381;321;7;181445;2151
04061800;Switzerland;;21652;+552;734;+19;7298;13620;391;2502;85;162500;18776
04061800;Belgium;;20814;+1123;1632;+185;3986;15196;1257;1796;141;70000;6040
04061800;Netherlands;;18803;+952;1867;+101;250;16686;1409;1097;109;75415;4401
04061800;Canada;;15853;+341;293;+13;3128;12432;426;420;8;330901;8767
04061800;Austria;;12261;+210;220;+16;3463;8578;250;1361;24;111296;12357
04061800;Portugal;;11730;+452;311;+16;140;11279;270;1150;31;91794;9002
04061800;Brazil;;11494;+240;495;+9;127;10872;296;54;2;54824;258
04061800;S. Korea;;10284;+47;186;+3;6598;3500;55;201;4;461233;8996
04061800;Israel;;8611;+181;56;+7;585;7970;141;995;6;109724;12677
04061800;Sweden;;7206;+376;477;+76;205;6524;590;714;47;36900;3654
04061800;Russia;;6343;+954;47;+2;406;5890;8;43;0.3;758000;5194
04061800;Australia;;5795;+45;41;+4;2432;3322;96;227;2;302663;11869
04061800;Norway;;5760;+73;74;+3;32;5654;83;1062;14;111299;20530
04061800;Ireland;;4994;;158;;25;4811;165;1011;32;30213;6119
04061800;Chile;;4815;+344;37;+3;728;4050;327;252;2;54864;2870
04061800;Czechia;;4735;+148;78;+11;121;4536;84;442;7;85014;7939
04061800;India;;4693;+404;118;;328;4247;;3;0.09;140293;102
04061800;Denmark;;4681;+312;187;+8;1378;3116;144;808;32;49249;8503
04061800;Poland;;4413;+311;107;+13;162;4144;50;117;3;85467;2258
04061800;Romania;;4057;+193;168;+17;406;3483;179;211;9;40987;2131
04061800;Malaysia;;3793;+131;62;+1;1241;2490;102;117;2;55566;1717
04061800;Philippines;;3660;+414;163;+11;73;3424;1;33;1;22958;210
04061800;Pakistan;;3658;+501;52;+5;257;3349;17;17;0.2;35875;162
04061800;Japan;;3654;;85;;575;2994;69;29;0.7;44639;353
04061800;Ecuador;;3646;;180;;100;3366;100;207;10;12386;702
04061800;Luxembourg;;2843;+39;41;+5;500;2302;33;4542;65;24291;38805
04061800;Saudi Arabia;;2523;+121;38;+4;551;1934;41;72;1;;
04061800;Indonesia;;2491;+218;209;+11;192;2090;;9;0.8;11460;42
04061800;Peru;;2281;;83;;989;1209;81;69;3;19410;589
04061800;Thailand;;2220;+51;26;+3;793;1401;23;32;0.4;25071;359
04061800;Serbia;;2200;+292;58;+7;54;2088;101;252;7;8552;979
04061800;Finland;;2176;+249;27;-1;300;1849;81;393;5;32800;5920
04061800;Mexico;;2143;+253;94;+15;633;1416;293;17;0.7;18034;140
04061800;UAE;;2076;+277;11;+1;167;1898;1;210;1;220000;22244
04061800;Panama;;1988;+187;54;+8;13;1921;78;461;13;9749;2259
04061800;Dominican Republic;;1828;+83;86;+4;33;1709;147;169;8;4542;419
04061800;Greece;;1755;+20;79;+6;269;1407;90;168;8;26193;2513
04061800;South Africa;;1655;;11;;95;1549;7;28;0.2;56873;959
04061800;Qatar;;1604;;4;;123;1477;37;557;1;35757;12411
04061800;Iceland;;1562;+76;6;+2;460;1096;11;4577;18;27880;81701
04061800;Argentina;;1554;;48;+2;325;1181;94;34;1;10709;237
04061800;Colombia;;1485;;35;;88;1362;50;29;0.7;23706;466
04061800;Singapore;;1375;+66;6;;344;1025;25;235;1;65000;11110
04061800;Algeria;;1320;;152;;90;1078;46;30;3;3359;77
04061800;Ukraine;;1319;+11;38;+1;28;1253;16;30;0.9;5864;134
04061800;Croatia;;1222;+40;16;+1;130;1076;36;298;4;11464;2793
04061800;Egypt;;1173;;78;;247;848;;11;0.8;25000;244
04061800;Morocco;;1113;+92;71;+1;76;966;1;30;2;5067;137
04061800;Estonia;;1108;+11;19;+4;62;1027;14;835;14;21866;16484
04061800;New Zealand;;1106;+67;1;;176;929;3;229;0.2;39918;8278
04061800;Iraq;;1031;+70;64;+3;344;623;;26;2;;
04061800;Slovenia;;1021;+24;30;+2;102;889;30;491;14;28253;13590
04061800;Moldova;;965;+101;19;+4;37;909;80;239;5;;
04061800;Hong Kong;;915;+24;4;;216;695;12;122;0.5;96709;12900
04061800;Lithuania;;843;+32;14;+1;8;821;11;310;5;25599;9403
04061800;Armenia;;833;+11;8;+1;62;763;30;281;3;4929;1663
04061800;Hungary;;744;+11;38;+4;67;639;17;77;4;22282;2307
04061800;Bahrain;;723;+23;4;;451;268;4;425;2;46999;27621
04061800;Belarus;;700;+138;13;+5;53;634;11;74;1;40000;4233
04061800;Bosnia and Herzegovina;;674;+20;29;+6;47;598;4;205;9;5934;1809
04061800;Kuwait;;665;+109;1;;103;561;20;156;0.2;;
04061800;Cameroon;;658;+8;9;;17;632;;25;0.3;;
04061800;Azerbaijan;;641;+57;7;;44;590;11;63;0.7;45000;4438
04061800;Kazakhstan;;629;+45;6;;45;578;16;33;0.3;5093;271
04061800;Tunisia;;574;;22;;5;547;39;49;2;7145;605
04061800;North Macedonia;;570;+15;21;+3;30;519;15;274;10;5291;2540
04061800;Bulgaria;;549;+18;22;+2;39;488;26;79;3;15899;2288
04061800;Latvia;;542;+9;1;;16;525;5;287;0.5;21453;11374
04061800;Lebanon;;541;+14;19;+1;60;462;27;79;3;9653;1414
04061800;Slovakia;;534;+49;2;+1;8;524;3;98;0.4;16191;2966
04061800;Andorra;;501;;18;;26;457;12;6484;233;;
04061800;Cyprus;;465;+19;9;;45;411;11;385;7;11664;9661
04061800;Costa Rica;;454;;2;;16;436;14;89;0.4;5098;1001
04061800;Uruguay;;406;;6;;104;296;14;117;2;5208;1499
04061800;Uzbekistan;;397;+55;2;;30;365;8;12;0.06;;
04061800;Albania;;377;+16;21;+1;116;240;7;131;7;2571;893
04061800;Taiwan;;373;+10;5;;57;311;;16;0.2;37219;1563
04061800;Afghanistan;;367;+18;7;;17;343;;9;0.2;;
04061800;Cuba;;350;+30;9;+1;18;323;11;31;0.8;5234;462
04061800;Reacuteunion;;349;+5;;;40;309;4;390;;;
04061800;Burkina Faso;;345;;17;;90;238;;17;0.8;;
04061800;Jordan;;345;;5;;110;230;5;34;0.5;;
04061800;Oman;;331;+33;2;;61;268;3;65;0.4;;
04061800;Channel Islands;;309;;6;;27;276;;1777;35;;
04061800;Honduras;;298;+30;22;;6;270;10;30;2;;
04061800;San Marino;;266;;32;;35;199;14;7839;943;586;17270
04061800;Ivory Coast;;261;;3;;37;221;;10;0.1;;
04061800;Palestine;;253;+16;1;;25;227;;50;0.2;12738;2497
04061800;Vietnam;;245;+4;;;95;150;8;3;;94305;969
04061800;Mauritius;;244;+17;7;;7;230;1;192;6;;
04061800;Malta;;241;+14;;;5;236;3;546;;10358;23459
04061800;Nigeria;;232;;5;;33;194;2;1;0.02;4000;19
04061800;Senegal;;226;+4;2;;92;132;1;13;0.1;;
04061800;Montenegro;;223;+9;2;;1;220;4;355;3;1637;2606
04061800;Kyrgyzstan;;216;+69;4;+3;33;179;5;33;0.6;9618;1474
04061800;Ghana;;214;;5;;31;178;2;7;0.2;;
04061800;Georgia;;188;+14;2;;39;147;6;47;0.5;2762;692
04061800;Niger;;184;;10;;13;161;;8;0.4;4012;166
04061800;Bolivia;;183;+26;11;+1;2;170;3;16;0.9;591;51
04061800;Faeroe Islands;;183;+2;;;107;76;1;3745;;4934;100976
04061800;Sri Lanka;;178;+2;5;;38;135;5;8;0.2;3248;152
04061800;Venezuela;;159;;7;;52;100;6;6;0.2;1779;63
04061800;Kenya;;158;+16;6;+2;4;148;2;3;0.1;4000;74
04061800;DRC;;154;;18;;3;133;;2;0.2;;
04061800;Martinique;;149;;4;;50;95;21;397;11;;
04061800;Mayotte;;147;;2;;14;131;3;539;7;479;1756
04061800;Isle of Man;;139;+12;1;;55;83;;1635;12;1638;19263
04061800;Guadeloupe;;135;;7;;31;97;14;337;17;;
04061800;Brunei;;135;;1;;82;52;3;309;2;8261;18883
04061800;Bangladesh;;123;+35;12;+3;33;78;1;0.7;0.07;2914;18
04061800;Guinea;;121;;;;5;116;;9;;;
04061800;Cambodia;;114;;;;53;61;1;7;;5768;345
04061800;Paraguay;;113;+9;5;+2;12;96;8;16;0.7;1877;263
04061800;Gibraltar;;109;+6;;;52;57;;3235;;1387;41168
04061800;Trinidad and Tobago;;105;+1;8;+1;1;96;;75;6;833;595
04061800;Rwanda;;104;;;;4;100;;8;;;
04061800;Liechtenstein;;77;;1;;;76;;2020;26;900;23605
04061800;Monaco;;73;;1;;3;69;4;1860;25;;
04061800;Madagascar;;72;;;;2;70;6;3;;;
04061800;Guatemala;;70;;3;;15;52;3;4;0.2;1134;63
04061800;El Salvador;;69;+7;3;;2;64;4;11;0.5;;
04061800;French Guiana;;68;;;;27;41;1;228;;;
04061800;Aruba;;64;;;;1;63;;599;;869;8139
04061800;Djibouti;;59;;;;9;50;;60;;;
04061800;Jamaica;;58;;3;;8;47;;20;1;540;182
04061800;Barbados;;56;;1;;6;49;4;195;3;527;1834
04061800;Togo;;52;+8;3;;22;27;;6;0.4;;
04061800;Uganda;;52;;;;;52;;1;;2629;57
04061800;Mali;;47;+2;5;;1;41;;2;0.2;;
04061800;Congo;;45;;5;;2;38;;8;0.9;;
04061800;Ethiopia;;44;+1;2;;4;38;1;0.4;0.02;1843;16
04061800;Macao;;44;;;;10;34;;68;;;
04061800;French Polynesia;;41;;;;;41;;146;;612;2179
04061800;Cayman Islands;;39;;1;;1;37;;593;15;365;5554
04061800;Zambia;;39;;1;;3;35;;2;0.05;619;34
04061800;Sint Maarten;;37;+12;6;+2;1;30;;863;140;105;2449
04061800;Bermuda;;37;;;;14;23;;594;;298;4785
04061800;Saint Martin;;32;;2;;7;23;6;828;52;;
04061800;Bahamas;;29;;5;;4;20;1;74;13;;
04061800;Guyana;;29;+5;4;;;25;;37;5;110;140
04061800;Eritrea;;29;;;;;29;;8;;;
04061800;Gabon;;24;+3;1;;1;22;;11;0.4;;
04061800;Tanzania;;24;+2;1;;3;20;;0.4;0.02;;
04061800;Benin;;23;+1;1;+1;5;17;;2;0.08;;
04061800;Myanmar;;22;+1;1;;;21;;0.4;0.02;1246;23
04061800;Haiti;;21;;1;;1;19;;2;0.09;247;22
04061800;Syria;;19;;2;;2;15;;1;0.1;;
04061800;Maldives;;19;;;;13;6;;35;;;
04061800;Libya;;18;;1;;;17;;3;0.1;294;43
04061800;Guinea-Bissau;;18;;;;;18;;9;;;
04061800;New Caledonia;;18;;;;1;17;;63;;1983;6946
04061800;Equatorial Guinea;;16;;;;1;15;;11;;;
04061800;Namibia;;16;;;;3;13;;6;;301;118
04061800;Antigua and Barbuda;;15;;;;;15;1;153;;40;408
04061800;Mongolia;;15;+1;;;2;13;;5;;;
04061800;Angola;;14;;2;;2;10;;0.4;0.06;;
04061800;Dominica;;14;;;;;14;;194;;255;3542
04061800;Fiji;;14;+2;;;;14;;16;;;
04061800;Saint Lucia;;14;;;;1;13;;76;;;
04061800;Liberia;;13;;3;;3;7;;3;0.6;;
04061800;Curaccedilao;;13;+2;1;;5;7;;79;6;;
04061800;Sudan;;12;;2;;2;8;;0.3;0.05;;
04061800;Grenada;;12;;;;;12;2;107;;45;400
04061800;Laos;;12;+1;;;;12;;2;;621;85
04061800;Greenland;;11;;;;3;8;;194;;542;9547
04061800;Seychelles;;11;+1;;;;11;;112;;;
04061800;Suriname;;10;;1;;;9;;17;2;;
04061800;Mozambique;;10;;;;1;9;;0.3;;363;12
04061800;Saint Kitts and Nevis;;10;;;;;10;;188;;149;2801
04061800;Eswatini;;10;+1;;;;10;;9;;;
04061800;Zimbabwe;;9;;1;;;8;;0.6;0.07;316;21
04061800;Nepal;;9;;;;1;8;;0.3;;1656;57
04061800;Chad;;9;;;;;9;;0.5;;;
04061800;CAR;;8;;;;;8;;2;;;
04061800;Cabo Verde;;7;;1;;1;5;;13;2;;
04061800;Vatican City;;7;;;;;7;;8739;;;
04061800;St. Vincent Grenadines;;7;;;;1;6;;63;;;
04061800;Somalia;;7;;;;1;6;;0.4;;;
04061800;Botswana;;6;;1;;;5;;3;0.4;966;411
04061800;Mauritania;;6;;1;;2;3;;1;0.2;67;14
04061800;Nicaragua;;6;;1;;;5;;0.9;0.2;;
04061800;Montserrat;;6;;;;;6;;1202;;;
04061800;St. Barth;;6;;;;1;5;;607;;;
04061800;Sierra Leone;;6;;;;;6;;0.8;;;
04061800;Belize;;5;;1;+1;;4;1;13;3;102;257
04061800;Turks and Caicos;;5;;1;;;4;;129;26;;
04061800;Bhutan;;5;;;;2;3;;6;;;
04061800;Malawi;;5;+1;;;;5;1;0.3;;;
04061800;Gambia;;4;;1;;2;1;;2;0.4;;
04061800;Sao Tome and Principe;;4;+4;;;;4;;18;;19;87
04061800;Western Sahara;;4;;;;;4;;7;;;
04061800;Anguilla;;3;;;;;3;;200;;;
04061800;British Virgin Islands;;3;;;;;3;;99;;;
04061800;Burundi;;3;;;;;3;;0.3;;;
04061800;Caribbean Netherlands;;2;;;;;2;;76;;10;381
04061800;Falkland Islands;;2;;;;;2;;575;;;
04061800;Papua New Guinea;;2;+1;;;;2;;0.2;;72;8
04061800;Saint Pierre Miquelon;;1;;;;;1;;173;;;
