date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04171500;USA;;678210;+640;34641;+24;57844;585725;13369;2049;105;3411394;10306;NorthAmerica
04171500;Spain;;184948;;19315;;74797;90836;7371;3956;413;930230;19896;Europe
04171500;Italy;;168941;;22170;;40164;106607;2936;2794;367;1178403;19490;Europe
04171500;France;;165027;;17920;;32812;114295;6248;2528;275;333807;5114;Europe
04171500;Germany;;138273;+575;4105;+53;81800;52368;4288;1650;49;1728357;20629;Europe
04171500;UK;;103093;;13729;;N/A;89020;1559;1519;202;417649;6152;Europe
04171500;Iran;;79494;+1499;4958;+89;54064;20472;3563;946;59;319879;3808;Asia
04171500;Turkey;;74193;;1643;;7089;65461;1854;880;19;518143;6144;Asia
04171500;Belgium;;36138;+1329;5163;+306;7961;23014;1140;3118;445;139387;12027;Europe
04171500;Russia;;32008;+4070;273;+41;2590;29145;8;219;2;1718019;11773;Europe
04171500;Brazil;;30891;+208;1952;+5;14026;14913;6634;145;9;62985;296;SouthAmerica
04171500;Netherlands;;30449;+1235;3459;+144;250;26740;1279;1777;202;154911;9041;Europe
04171500;Canada;;30106;;1195;;9729;19182;557;798;32;487625;12920;NorthAmerica
04171500;Switzerland;;27078;+346;1315;+34;15900;9863;386;3129;152;206400;23849;Europe
04171500;Portugal;;19022;+181;657;+28;519;17846;222;1866;64;221049;21678;Europe
04171500;Austria;;14540;+64;410;;9704;4426;227;1614;46;169272;18795;Europe
04171500;India;;13835;+405;452;+4;1777;11606;;10;0.3;302956;220;Asia
04171500;Ireland;;13271;;486;;77;12708;156;2688;98;90646;18358;Europe
04171500;Sweden;;13216;+676;1400;+67;550;11266;482;1309;139;74600;7387;Europe
04171500;Israel;;12855;+97;148;+6;2967;9740;182;1485;17;187250;21634;Asia
04171500;Peru;;12491;;274;;6120;6097;169;379;8;121468;3684;SouthAmerica
04171500;S. Korea;;10635;+22;230;+1;7829;2576;55;207;4;546463;10659;Asia
04171500;Japan;;9231;;190;;935;8106;193;73;2;100703;796;Asia
04171500;Chile;;8807;;105;;3299;5403;384;461;5;98424;5149;SouthAmerica
04171500;Ecuador;;8225;;403;;838;6984;168;466;23;27868;1580;SouthAmerica
04171500;Poland;;8214;+296;318;+4;866;7030;160;217;8;169071;4467;Europe
04171500;Romania;;8067;+360;400;+8;1508;6159;258;419;21;85805;4460;Europe
04171500;Saudi Arabia;;7142;+762;87;+4;1049;6006;71;205;2;150000;4309;Asia
04171500;Denmark;;7073;+194;336;+15;3389;3348;93;1221;58;87024;15024;Europe
04171500;Pakistan;;7025;+106;135;+7;1765;5125;46;32;0.6;84704;383;Asia
04171500;Norway;;6905;;158;+6;32;6715;63;1274;29;136236;25130;Europe
04171500;Australia;;6523;+55;65;+2;3819;2639;60;256;3;391530;15354;Australia/Oceania
04171500;Czechia;;6437;+4;170;+1;979;5288;82;601;16;154307;14409;Europe
04171500;Mexico;;6297;+450;486;+37;2125;3686;207;49;4;40091;311;NorthAmerica
