date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04041500;USA;;277607;+446;7406;+14;12283;257918;5787;839;22;1356085;4097
04041500;Spain;;124736;+5537;11744;+546;34219;78773;6416;2668;251;355000;7593
04041500;Italy;;119827;;14681;;19758;85388;4068;1982;243;619849;10252
04041500;Germany;;91589;+430;1293;+18;24575;65721;3936;1093;15;918460;10962
04041500;France;;82165;;6507;;14008;61650;6662;1259;100;224254;3436
04041500;Iran;;55743;+2560;3452;+158;19736;32555;4103;664;41;80000;952
04041500;UK;;38168;;3605;;135;34428;163;562;53;173784;2560
04041500;Turkey;;20921;;425;;484;20012;1251;248;5;141716;1680
04041500;Switzerland;;20278;+672;620;+29;4846;14812;391;2343;72;145780;16844
04041500;Belgium;;18431;+1661;1283;+140;3247;13901;1245;1590;111;62867;5424
04041500;Netherlands;;16627;+904;1651;+164;250;14726;1324;970;96;75415;4401
04041500;Canada;;12549;+174;208;;2322;10019;120;332;6;302745;8021
04041500;Austria;;11781;+257;186;+18;2507;9088;245;1308;21;104134;11562
04041500;Portugal;;10524;+638;266;+20;75;10183;251;1032;26;81087;7952
04041500;S. Korea;;10156;+94;177;+3;6325;3654;55;198;3;455032;8875
04041500;Brazil;;9216;+22;365;+2;127;8724;296;43;2;54824;258
04041500;Israel;;7589;+161;44;+4;427;7118;115;877;5;90394;10443
04041500;Sweden;;6443;+312;373;+15;205;5865;520;638;37;36900;3654
04041500;Australia;;5550;+96;30;+2;585;4935;85;218;1;285675;11203
04041500;Norway;;5519;+149;61;+2;32;5426;98;1018;11;101986;18812
04041500;Russia;;4731;+582;43;+9;333;4355;8;32;0.3;639000;4379
04041500;Ireland;;4273;;120;;25;4128;148;865;24;30213;6119
04041500;Czechia;;4194;+4;56;+3;74;4064;87;392;5;74170;6926
04041500;Denmark;;4077;+320;161;+22;1283;2633;142;704;28;40863;7055
04041500;Chile;;3737;;22;;427;3288;31;195;1;35142;1838
04041500;Romania;;3613;+430;141;+8;329;3143;119;188;7;36092;1876
04041500;Poland;;3503;+120;73;+2;116;3314;50;93;2;72901;1926
04041500;Malaysia;;3483;+150;57;+4;915;2511;99;108;2;49570;1532
04041500;Ecuador;;3368;;145;;65;3158;100;191;8;10317;585
04041500;Philippines;;3094;+76;144;+8;57;2893;1;28;1;5530;50
04041500;India;;3082;+23;86;;229;2767;;2;0.06;116608;84
04041500;Japan;;2935;;69;;514;2352;60;23;0.5;39446;312
04041500;Pakistan;;2708;+22;41;+1;130;2537;13;12;0.2;30308;137
04041500;Luxembourg;;2612;;31;;500;2081;33;4173;50;21463;34287
04041500;Saudi Arabia;;2179;+140;29;+4;420;1730;41;63;0.8;;
04041500;Indonesia;;2092;+106;191;+10;150;1751;;8;0.7;7193;26
04041500;Thailand;;2067;+89;20;+1;612;1435;23;30;0.3;23669;339
04041500;Finland;;1882;+267;25;+5;300;1557;72;340;5;29000;5234
04041500;Mexico;;1688;+178;60;+10;633;995;1;13;0.5;15668;122
04041500;Panama;;1673;;41;;10;1622;50;388;10;7333;1700
04041500;Greece;;1643;+30;67;+4;78;1498;92;158;6;22437;2153
04041500;Peru;;1595;;61;;537;997;51;48;2;16518;501
04041500;South Africa;;1505;;9;;95;1401;7;25;0.2;50361;849
04041500;Dominican Republic;;1488;;68;;16;1404;147;137;6;4200;387
04041500;Serbia;;1476;;39;;54;1383;81;169;4;5756;659
04041500;Iceland;;1364;;4;;336;1024;12;3997;12;22195;65042
04041500;Argentina;;1353;;42;;266;1045;;30;0.9;7385;163
04041500;Colombia;;1267;;25;;55;1187;50;25;0.5;21202;417
04041500;UAE;;1264;;9;;108;1147;2;128;0.9;220000;22244
04041500;Algeria;;1171;;105;;62;1004;;27;2;3359;77
04041500;Singapore;;1114;;6;+1;282;826;24;190;1;39000;6666
04041500;Ukraine;;1096;+24;28;+1;23;1045;16;25;0.6;5040;115
04041500;Croatia;;1079;;12;+4;92;975;39;263;3;8352;2034
04041500;Qatar;;1075;;3;;93;979;37;373;1;28413;9862
04041500;Estonia;;1018;+57;13;+1;59;946;20;767;10;19091;14392
04041500;Egypt;;985;;66;;216;703;;10;0.6;25000;244
04041500;Slovenia;;977;+43;22;+2;79;876;31;470;11;27109;13040
04041500;New Zealand;;950;+82;1;;127;822;1;197;0.2;33116;6867
04041500;Hong Kong;;862;+17;4;;173;685;8;115;0.5;90000;12005
04041500;Morocco;;858;+67;50;+2;62;746;1;23;1;4026;109
04041500;Iraq;;820;;54;;226;540;;20;1;;
04041500;Lithuania;;771;+75;10;+1;7;754;11;283;4;21376;7852
04041500;Armenia;;770;+34;7;;43;720;30;260;2;3994;1348
04041500;Bahrain;;688;+16;4;;399;285;3;404;2;39256;23070
04041500;Hungary;;678;+55;32;+6;58;588;17;70;3;19424;2011
04041500;Bosnia and Herzegovina;;616;+37;19;+2;27;570;4;188;6;4696;1431
04041500;Moldova;;591;;10;+2;26;555;65;147;2;169;42
04041500;Kazakhstan;;525;+61;5;+2;36;484;6;28;0.3;316;17
04041500;Azerbaijan;;521;+78;5;;32;484;17;51;0.5;35000;3452
04041500;Lebanon;;520;+12;17;;50;453;26;76;2;9022;1322
04041500;Cameroon;;509;;8;;17;484;;19;0.3;;
04041500;Latvia;;509;+16;1;;1;507;3;270;0.5;19380;10275
04041500;Bulgaria;;498;+13;17;+3;34;447;21;72;2;566;81
04041500;Tunisia;;495;;18;;5;472;26;42;2;5736;485
04041500;Kuwait;;479;+62;1;+1;93;385;17;112;0.2;;
04041500;Slovakia;;471;+21;1;;10;460;3;86;0.2;13631;2497
04041500;Andorra;;466;+27;17;+1;21;428;12;6031;220;;
04041500;North Macedonia;;430;;12;;20;398;8;206;6;4506;2163
04041500;Costa Rica;;416;;2;;11;403;13;82;0.4;3845;755
04041500;Cyprus;;396;;11;;28;357;11;328;9;9447;7825
04041500;Uruguay;;386;;4;;86;296;13;111;1;4786;1378
04041500;Taiwan;;355;+7;5;;50;300;;15;0.2;35442;1488
04041500;Belarus;;351;;4;;53;294;11;37;0.4;32000;3386
04041500;Albania;;333;+29;18;+1;99;216;7;116;6;2247;781
04041500;Reacuteunion;;321;;;;40;281;3;359;;;
04041500;Jordan;;310;;5;;58;247;5;30;0.5;239;23
04041500;Burkina Faso;;302;;16;;50;236;;14;0.8;;
04041500;Afghanistan;;299;+18;7;+1;10;282;;8;0.2;;
04041500;Oman;;277;+25;1;;61;215;3;54;0.2;;
04041500;Cuba;;269;;6;;15;248;8;24;0.5;3342;295
04041500;Honduras;;264;+42;15;;3;246;10;27;2;;
04041500;Uzbekistan;;263;+36;2;;25;236;8;8;0.06;;
04041500;San Marino;;251;;32;;26;193;13;7397;943;586;17270
04041500;Vietnam;;240;+1;;;90;150;3;2;;75458;775
04041500;Channel Islands;;232;;5;+1;13;214;;1334;29;;
04041500;Senegal;;219;+12;2;+1;72;145;1;13;0.1;195;12
04041500;Ivory Coast;;218;;1;;19;198;;8;0.04;;
04041500;Malta;;213;+11;;;2;211;3;482;;9703;21975
04041500;Nigeria;;210;;4;;25;181;2;1;0.02;;
04041500;Ghana;;205;;5;;31;169;2;7;0.2;;
04041500;Palestine;;205;+11;1;;21;183;;40;0.2;7553;1481
04041500;Montenegro;;197;+23;2;;1;194;4;314;3;1193;1899
04041500;Mauritius;;196;+10;7;;;189;1;154;6;;
04041500;Faeroe Islands;;181;+2;;;93;88;2;3704;;4800;98234
04041500;Sri Lanka;;162;+3;5;+1;25;132;5;8;0.2;;
04041500;Georgia;;157;+2;1;+1;28;128;6;39;0.3;;
04041500;Venezuela;;153;;7;;52;94;6;5;0.2;1779;63
04041500;DRC;;148;;16;;3;129;;2;0.2;;
04041500;Kyrgyzstan;;144;+14;1;;9;134;5;22;0.2;9618;1474
04041500;Martinique;;143;;3;;27;113;18;381;8;;
04041500;Bolivia;;139;+7;10;+1;1;128;3;12;0.9;591;51
04041500;Brunei;;135;+1;1;;66;68;3;309;2;7801;17832
04041500;Guadeloupe;;130;;7;;24;99;14;325;17;;
04041500;Mayotte;;128;;2;;10;116;3;469;7;479;1756
04041500;Kenya;;126;+4;4;;4;118;2;2;0.07;2201;41
04041500;Isle of Man;;121;+7;1;;;120;;1423;12;1292;15194
04041500;Niger;;120;;5;;;115;;5;0.2;3729;154
04041500;Cambodia;;114;;;;50;64;1;7;;5768;345
04041500;Trinidad and Tobago;;100;+2;6;;1;93;;71;4;722;516
04041500;Paraguay;;96;+4;3;;12;81;2;13;0.4;116;16
04041500;Gibraltar;;95;;;;46;49;;2820;;1136;33718
04041500;Rwanda;;89;;;;;89;;7;;;
04041500;Liechtenstein;;75;;;;;75;;1967;;900;23605
04041500;Guinea;;73;;;;2;71;;6;;;
04041500;Bangladesh;;70;+9;8;+2;30;32;1;0.4;0.05;2086;13
04041500;Madagascar;;70;;;;;70;6;3;;;
04041500;Monaco;;64;;1;;3;60;2;1631;25;;
04041500;Aruba;;62;;;;1;61;;581;;836;7830
04041500;French Guiana;;57;;;;22;35;1;191;;;
04041500;El Salvador;;56;+10;3;;;53;4;9;0.5;;
04041500;Jamaica;;53;;3;;7;43;;18;1;540;182
04041500;Barbados;;51;;;;;51;;177;;382;1329
04041500;Guatemala;;50;;1;;12;37;1;3;0.06;;
04041500;Djibouti;;50;+1;;;8;42;;51;;;
04041500;Uganda;;48;;;;;48;;1;;;
04041500;Macao;;43;+1;;;10;33;;66;;;
04041500;Togo;;41;+1;3;;17;21;;5;0.4;;
04041500;Mali;;39;;3;;;36;;2;0.1;;
04041500;Zambia;;39;;1;;2;36;;2;0.05;619;34
04041500;French Polynesia;;39;;;;;39;1;139;;554;1972
04041500;Ethiopia;;38;+3;;;4;34;1;0.3;;1222;11
04041500;Bermuda;;35;;;;14;21;;562;;272;4368
04041500;Cayman Islands;;29;;1;;1;27;;441;15;265;4032
04041500;Bahamas;;24;;3;;;21;1;61;8;;
04041500;Saint Martin;;24;+2;2;+1;5;17;6;621;52;18;466
04041500;Guyana;;23;;4;;;19;;29;5;83;106
04041500;Sint Maarten;;23;;4;;6;13;;536;93;82;1912
04041500;Congo;;22;;2;;2;18;;4;0.4;;
04041500;Eritrea;;22;;;;;22;;6;;;
04041500;Gabon;;21;;1;;1;19;;9;0.4;;
04041500;Myanmar;;20;;1;;;19;;0.4;0.02;;
04041500;Tanzania;;20;;1;;3;16;;0.3;0.02;;
04041500;Maldives;;19;;;;13;6;;35;;;
04041500;Haiti;;18;;;;1;17;;2;;200;18
04041500;New Caledonia;;18;;;;1;17;;63;;1390;4869
04041500;Libya;;17;;1;;;16;;2;0.1;131;19
04041500;Syria;;16;;2;;2;12;;0.9;0.1;;
04041500;Benin;;16;;;;2;14;;1;;;
04041500;Equatorial Guinea;;16;;;;1;15;;11;;;
04041500;Antigua and Barbuda;;15;;;;;15;1;153;;40;408
04041500;Guinea-Bissau;;15;;;;;15;;8;;;
04041500;Dominica;;14;;;;;14;;194;;;
04041500;Mongolia;;14;;;;2;12;;4;;;
04041500;Namibia;;14;;;;3;11;;6;;301;118
04041500;Saint Lucia;;13;;;;1;12;;71;;;
04041500;Fiji;;12;+5;;;;12;;13;;;
04041500;Grenada;;12;;;;;12;2;107;;45;400
04041500;Curaccedilao;;11;;1;;3;7;;67;6;;
04041500;Sudan;;10;;2;;2;6;;0.2;0.05;;
04041500;Liberia;;10;+3;1;+1;;9;;2;0.2;;
04041500;Suriname;;10;;1;;;9;;17;2;;
04041500;Greenland;;10;;;;3;7;;176;;542;9547
04041500;Laos;;10;;;;;10;;1;;437;60
04041500;Mozambique;;10;;;;;10;;0.3;;;
04041500;Seychelles;;10;;;;;10;;102;;;
04041500;Zimbabwe;;9;;1;;;8;;0.6;0.07;316;21
04041500;Nepal;;9;+3;;;1;8;;0.3;;1356;47
04041500;Chad;;9;+1;;;;9;;0.5;;;
04041500;Saint Kitts and Nevis;;9;;;;;9;;169;;113;2124
04041500;Eswatini;;9;;;;;9;;8;;;
04041500;Angola;;8;;2;;1;5;;0.2;0.06;;
04041500;CAR;;8;;;;;8;;2;;;
04041500;Cabo Verde;;7;+1;1;;;6;;13;2;;
04041500;Vatican City;;7;;;;;7;;8739;;;
04041500;St. Vincent Grenadines;;7;;;;1;6;;63;;;
04041500;Somalia;;7;;;;1;6;;0.4;;;
04041500;Mauritania;;6;;1;;2;3;;1;0.2;;
04041500;Montserrat;;6;;;;;6;;1202;;;
04041500;St. Barth;;6;;;;1;5;;607;;;
04041500;Nicaragua;;5;;1;;;4;;0.8;0.2;;
04041500;Bhutan;;5;;;;2;3;;6;;;
04041500;Turks and Caicos;;5;;;;;5;;129;;;
04041500;Botswana;;4;;1;;;3;;2;0.4;175;74
04041500;Gambia;;4;;1;;2;1;;2;0.4;;
04041500;Belize;;4;;;;;4;;10;;25;63
04041500;Malawi;;4;+1;;;;4;;0.2;;;
04041500;Anguilla;;3;;;;;3;;200;;;
04041500;British Virgin Islands;;3;;;;;3;;99;;;
