date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04151500;USA;;614246;+360;26064;+17;38820;549362;13473;1856;79;3100387;9367;NorthAmerica
04151500;Spain;;177633;+3573;18579;+324;70853;88201;7371;3799;397;600000;12833;Europe
04151500;Italy;;162488;;21067;;37130;104291;3186;2687;348;1073689;17758;Europe
04151500;France;;143303;;15729;;28805;98769;6730;2195;241;333807;5114;Europe
04151500;Germany;;132210;;3495;;72600;56115;4288;1578;42;1317887;15730;Europe
04151500;UK;;93873;;12107;;N/A;81422;1559;1383;178;382650;5637;Europe
04151500;Iran;;76389;+1512;4777;+94;49933;21679;3643;909;57;299204;3562;Asia
04151500;Turkey;;65111;;1403;;4799;58909;1809;772;17;443626;5260;Asia
04151500;Belgium;;33573;+2454;4440;+283;7107;22026;1204;2897;383;128132;11056;Europe
04151500;Netherlands;;28153;+734;3134;+189;250;24769;1358;1643;183;134972;7877;Europe
04151500;Canada;;27063;;903;;8235;17925;557;717;24;450717;11942;NorthAmerica
04151500;Switzerland;;26336;+400;1214;+40;14700;10422;386;3043;140;199000;22993;Europe
04151500;Brazil;;25758;+496;1557;+25;14026;10175;296;121;7;62985;296;SouthAmerica
04151500;Russia;;24490;+3388;198;+28;1986;22306;8;168;1;1517992;10402;Europe
04151500;Portugal;;18091;+643;599;+32;383;17109;208;1774;59;191680;18798;Europe
04151500;Austria;;14297;+71;393;+9;8098;5806;232;1587;44;156801;17410;Europe
04151500;Israel;;12200;+154;126;+3;2309;9765;176;1410;15;117339;13557;Asia
04151500;Sweden;;11927;+482;1203;+170;381;10343;954;1181;119;74600;7387;Europe
04151500;India;;11555;+68;396;+3;1362;9797;;8;0.3;244893;177;Asia
04151500;Ireland;;11479;;406;;77;10996;194;2325;82;90646;18358;Europe
04151500;S. Korea;;10591;+27;225;+3;7616;2750;55;207;4;534552;10426;Asia
04151500;Peru;;10303;;230;;2869;7204;132;312;7;102216;3100;SouthAmerica
04151500;Japan;;8100;+215;146;;853;7101;152;64;1;89551;708;Asia
04151500;Chile;;7917;;92;;2646;5179;387;414;5;87794;4593;SouthAmerica
04151500;Ecuador;;7603;;369;;696;6538;129;431;21;25347;1437;SouthAmerica
04151500;Poland;;7408;+206;268;+5;668;6472;160;196;7;156493;4135;Europe
04151500;Romania;;7216;+337;362;+11;1217;5637;245;375;19;74827;3890;Europe
04151500;Norway;;6686;+63;142;+3;32;6512;59;1233;26;130216;24020;Europe
04151500;Denmark;;6681;+170;309;+10;2515;3857;100;1153;53;77712;13417;Europe
04151500;Australia;;6447;+47;63;+2;3686;2698;76;253;2;371377;14564;Australia/Oceania
04151500;Czechia;;6151;+40;163;+2;676;5312;84;574;15;137409;12831;Europe
04151500;Pakistan;;5988;+151;107;+11;1446;4435;46;27;0.5;73439;332;Asia
04151500;Saudi Arabia;;5862;+493;79;+6;931;4852;59;168;2;150000;4309;Asia
04151500;Philippines;;5453;+230;349;+14;353;4751;1;50;3;45486;415;Asia
04151500;Mexico;;5399;+385;406;+74;2125;2868;207;42;3;40091;311;NorthAmerica
04151500;Indonesia;;5136;+297;469;+10;446;4221;;19;2;36000;132;Asia
04151500;Malaysia;;5072;+85;83;+1;2647;2342;56;157;3;87183;2694;Asia
04151500;UAE;;4933;;28;;933;3972;1;499;3;648195;65538;Asia
04151500;Serbia;;4465;;94;;400;3971;131;511;11;23398;2678;Europe
04151500;Ukraine;;3764;+392;108;+10;143;3513;45;86;2;39084;894;Europe
04151500;Belarus;;3728;+447;36;+3;203;3489;68;395;4;76198;8064;Europe
04151500;Qatar;;3711;+283;7;;406;3298;37;1288;2;54484;18911;Asia
04151500;Panama;;3574;;95;;72;3407;106;828;22;16053;3720;NorthAmerica
04151500;Luxembourg;;3307;;67;;500;2740;30;5283;107;29523;47163;Europe
04151500;Dominican Republic;;3286;;183;;162;2941;143;303;17;9275;855;NorthAmerica
