date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04201800;USA;;768114;+3478;41273;+698;71396;655445;13566;2321;125;3916115;11831;NorthAmerica
04201800;Spain;;200210;+1536;20852;+399;80587;98771;7371;4282;446;930230;19896;Europe
04201800;Italy;;178972;;23660;;47055;108257;2635;2960;391;1356541;22436;Europe
04201800;France;;152894;;19718;;36578;96598;5744;2342;302;463662;7103;Europe
04201800;Germany;;146200;+458;4669;+27;91500;50031;2889;1745;56;1728357;20629;Europe
04201800;UK;;124743;+4676;16509;+449;N/A;107890;1559;1838;243;501379;7386;Europe
04201800;Turkey;;86306;;2017;;11976;72313;1922;1023;24;634277;7521;Asia
04201800;Iran;;83505;+1294;5209;+91;59273;19023;3389;994;62;353012;4203;Asia
04201800;Russia;;47121;+4268;405;+44;3446;43270;700;323;3;2053319;14070;Europe
04201800;Belgium;;39983;+1487;5828;+145;8895;25260;1071;3450;503;161896;13969;Europe
04201800;Brazil;;39384;+730;2504;+42;22130;14750;7919;185;12;62985;296;SouthAmerica
04201800;Canada;;35662;+606;1618;+31;12149;21895;557;945;43;549349;14555;NorthAmerica
04201800;Netherlands;;33405;+750;3751;+67;250;29404;1176;1950;219;171415;10004;Europe
04201800;Switzerland;;27944;+204;1406;+13;17800;8738;386;3229;162;224442;25933;Europe
04201800;Portugal;;20863;+657;735;+21;610;19518;215;2046;72;235878;23133;Europe
04201800;India;;17615;;559;;2854;14202;;13;0.4;401586;291;Asia
04201800;Peru;;15628;;400;;6811;8417;167;474;12;143745;4360;SouthAmerica
04201800;Ireland;;15251;;610;;77;14564;294;3089;124;90646;18358;Europe
04201800;Austria;;14795;+46;470;+18;10631;3694;194;1643;52;182949;20313;Europe
04201800;Sweden;;14777;+392;1580;+40;550;12647;521;1463;156;74600;7387;Europe
04201800;Israel;;13654;+163;173;+1;3872;9609;150;1577;20;240303;27763;Asia
04201800;Japan;;10797;;236;;1159;9402;217;85;2;112816;892;Asia
04201800;S. Korea;;10674;+13;236;+2;8114;2324;55;208;5;563035;10982;Asia
04201800;Chile;;10507;+419;139;+6;4676;5692;377;550;7;118827;6216;SouthAmerica
04201800;Saudi Arabia;;10484;+1122;103;+6;1490;8891;88;301;3;180000;5170;Asia
04201800;Poland;;9593;+306;380;+20;1133;8080;160;253;10;214236;5661;Europe
04201800;Ecuador;;9468;;474;;1061;7933;124;537;27;31809;1803;SouthAmerica
04201800;Romania;;8936;+190;469;+18;2017;6450;261;465;24;98491;5120;Europe
04201800;Pakistan;;8418;+70;176;+8;1970;6272;46;38;0.8;104302;472;Asia
04201800;Mexico;;8261;+764;686;+36;2627;4948;207;64;5;49570;384;NorthAmerica
04201800;Singapore;;8014;+1426;11;;768;7235;22;1370;2;94796;16203;Asia
04201800;Denmark;;7515;+131;364;+9;4312;2839;84;1297;63;96244;16616;Europe
04201800;UAE;;7265;+484;43;+2;1360;5862;1;735;4;767000;77550;Asia
04201800;Norway;;7122;+44;171;+6;32;6919;58;1314;32;143255;26425;Europe
04201800;Czechia;;6838;+92;194;+8;1559;5085;84;639;18;172123;16073;Europe
04201800;Indonesia;;6760;+185;590;+8;747;5423;;25;2;43749;160;Asia
04201800;Serbia;;6630;+312;125;+3;870;5635;108;759;14;41812;4785;Europe
04201800;Australia;;6619;+7;71;;4258;2290;49;260;3;431734;16931;Australia/Oceania
04201800;Philippines;;6459;+200;428;+19;613;5418;1;59;4;59928;547;Asia
04201800;Belarus;;6264;+1485;51;+4;514;5699;92;663;5;102556;10853;Europe
04201800;Qatar;;6015;+567;9;+1;555;5451;37;2088;3;64620;22429;Asia
04201800;Ukraine;;5710;+261;151;+10;359;5200;45;131;3;58093;1328;Europe
04201800;Malaysia;;5425;+36;89;;3295;2041;45;168;3;108216;3344;Asia
04201800;Dominican Republic;;4964;+284;235;+9;416;4313;128;458;22;57809;5329;NorthAmerica
04201800;Panama;;4467;+194;126;+6;165;4176;98;1035;29;19091;4425;NorthAmerica
04201800;Finland;;3868;+85;98;+4;1700;2070;67;698;18;59200;10685;Europe
04201800;Colombia;;3792;;179;;711;2902;98;75;4;62746;1233;SouthAmerica
04201800;Luxembourg;;3558;+8;75;+2;637;2846;32;5684;120;33798;53992;Europe
04201800;South Africa;;3158;;54;;903;2201;36;53;0.9;114711;1934;Africa
04201800;Egypt;;3144;;239;;732;2173;;31;2;55000;537;Africa
04201800;Morocco;;2990;+135;143;+2;340;2507;1;81;4;15736;426;Africa
04201800;Bangladesh;;2948;+492;101;+10;85;2762;1;18;0.6;26604;162;Asia
04201800;Argentina;;2941;;136;+2;737;2068;123;65;3;32712;724;SouthAmerica
04201800;Thailand;;2792;+27;47;;1999;746;61;40;0.7;142589;2043;Asia
04201800;Algeria;;2629;;375;;1047;1207;40;60;9;6500;148;Africa
04201800;Moldova;;2548;+76;68;+1;457;2023;212;632;17;11763;2916;Europe
04201800;Greece;;2245;+10;116;+3;269;1860;61;215;11;54344;5214;Europe
04201800;Kuwait;;1995;+80;9;+2;367;1619;39;467;2;;;Asia
04201800;Hungary;;1984;+68;199;+10;267;1518;60;205;21;48057;4975;Europe
04201800;Bahrain;;1895;+14;7;;769;1119;2;1114;4;89225;52437;Asia
04201800;Croatia;;1881;+10;47;;771;1063;18;458;11;26610;6482;Europe
04201800;Kazakhstan;;1775;+99;19;+2;428;1328;22;95;1;117949;6282;Asia
04201800;Iceland;;1773;+2;10;+1;1362;401;4;5196;29;43143;126429;Europe
04201800;Uzbekistan;;1604;+39;5;;261;1338;8;48;0.1;136000;4063;Asia
04201800;Iraq;;1539;;82;;1009;448;;38;2;56147;1396;Asia
04201800;Estonia;;1535;+7;40;;165;1330;9;1157;30;40930;30855;Europe
04201800;New Zealand;;1440;+9;12;;974;454;3;299;2;86305;17897;Australia/Oceania
04201800;Azerbaijan;;1436;+38;19;;791;626;16;142;2;95747;9443;Asia
04201800;Oman;;1410;+144;7;;238;1165;3;276;1;;;Asia
04201800;Armenia;;1339;+48;22;+2;580;737;30;452;7;13373;4513;Asia
04201800;Slovenia;;1335;+5;77;+3;193;1065;26;642;37;41802;20107;Europe
04201800;Lithuania;;1326;+28;37;+2;242;1047;17;487;14;66352;24374;Europe
04201800;Bosnia and Herzegovina;;1309;+24;49;+1;381;879;4;399;15;18538;5650;Europe
04201800;North Macedonia;;1225;+18;54;+3;200;971;9;588;26;11870;5697;Europe
04201800;Slovakia;;1173;+12;13;+1;251;909;8;215;2;46734;8560;Europe
04201800;Cuba;;1087;+52;36;+2;285;766;9;96;3;28598;2525;NorthAmerica
04201800;Ghana;;1042;;9;;99;934;4;34;0.3;68591;2207;Africa
04201800;Afghanistan;;1026;+30;33;;131;862;7;26;0.8;6422;165;Asia
04201800;Hong Kong;;1026;;4;;630;392;8;137;0.5;131786;17579;Asia
04201800;Cameroon;;1017;;42;;305;670;33;38;2;;;Africa
04201800;Bulgaria;;929;+35;43;+1;167;719;34;134;6;26417;3802;Europe
04201800;Tunisia;;879;;38;;148;693;33;74;3;16098;1362;Africa
04201800;Ivory Coast;;847;;9;;260;578;;32;0.3;;;Africa
04201800;Djibouti;;846;;2;;102;742;;856;2;8144;8243;Africa
04201800;Cyprus;;772;+5;12;;81;679;15;639;10;34087;28233;Asia
04201800;Latvia;;739;+12;5;;88;646;5;392;3;36668;19440;Europe
04201800;Andorra;;713;;36;;235;442;17;9228;466;1673;21653;Europe
