date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04141800;USA;;590997;+4056;24586;+946;37345;529066;12772;1785;74;2980960;9006;NorthAmerica
04141800;Spain;;172541;+2442;18056;+300;67504;86981;7371;3690;386;600000;12833;Europe
04141800;Italy;;159516;;20465;;35435;103616;3260;2638;338;1046910;17315;Europe
04141800;France;;136779;;14967;;27718;94094;6821;2095;229;333807;5114;Europe
04141800;Germany;;131100;+1028;3261;+67;68200;59639;4288;1565;39;1317887;15730;Europe
04141800;UK;;93873;+5252;12107;+778;N/A;81422;1559;1383;178;382650;5637;Europe
04141800;Iran;;74877;+1574;4683;+98;48129;22065;3691;891;56;287359;3421;Asia
04141800;Turkey;;61049;;1296;;3957;55796;1786;724;15;410556;4868;Asia
04141800;Belgium;;31119;+530;4157;+254;6868;20094;1223;2685;359;102151;8814;Europe
04141800;Netherlands;;27419;+868;2945;+122;250;24224;1358;1600;172;134972;7877;Europe
04141800;Canada;;26163;+483;823;+43;7756;17584;557;693;22;437475;11591;NorthAmerica
04141800;Switzerland;;25913;+225;1162;+24;13700;11051;386;2994;134;199000;22993;Europe
04141800;Brazil;;23955;+525;1361;+33;2979;19615;296;113;6;62985;296;SouthAmerica
04141800;Russia;;21102;+2774;170;+22;1694;19238;8;145;1;1400000;9593;Europe
04141800;Portugal;;17448;+514;567;+32;347;16534;218;1711;56;182707;17918;Europe
04141800;Austria;;14185;+144;384;+16;7633;6168;243;1575;43;151796;16854;Europe
04141800;Israel;;11868;+282;117;+1;2000;9751;181;1371;14;117339;13557;Asia
04141800;Sweden;;11445;+497;1033;+114;381;10031;915;1133;102;54700;5416;Europe
04141800;Ireland;;10647;;365;;25;10257;194;2156;74;72000;14581;Europe
04141800;S. Korea;;10564;+27;222;+5;7534;2808;55;206;4;527438;10288;Asia
04141800;India;;10541;+88;358;;1205;8978;;8;0.3;206212;149;Asia
04141800;Peru;;9784;;216;;2642;6926;143;297;7;87116;2642;SouthAmerica
04141800;Chile;;7917;+392;92;+10;2646;5179;387;414;5;87794;4593;SouthAmerica
04141800;Japan;;7645;+27;143;;799;6703;135;60;1;78702;622;Asia
04141800;Ecuador;;7529;;355;;597;6577;121;427;20;24553;1392;SouthAmerica
04141800;Poland;;7202;+268;263;+18;618;6321;160;190;7;148321;3919;Europe
04141800;Romania;;6879;+246;351;+20;1051;5477;241;358;18;70097;3644;Europe
04141800;Norway;;6623;+20;139;+5;32;6452;59;1222;26;128569;23716;Europe
04141800;Denmark;;6496;+178;299;+14;2515;3682;100;1122;52;73919;12762;Europe
04141800;Australia;;6400;+41;61;;3598;2741;80;251;2;366493;14372;Australia/Oceania
04141800;Czechia;;6101;+42;161;+18;642;5298;92;570;15;131542;12283;Europe
04141800;Pakistan;;5837;+341;96;+3;1378;4363;46;26;0.4;69928;317;Asia
04141800;Saudi Arabia;;5369;+435;73;+8;889;4407;59;154;2;115585;3320;Asia
04141800;Philippines;;5223;+291;335;+20;295;4593;1;48;3;38103;348;Asia
04141800;Mexico;;5014;+353;332;+36;1964;2718;207;39;3;37395;290;NorthAmerica
04141800;Malaysia;;4987;+170;82;+5;2478;2427;60;154;3;81730;2525;Asia
04141800;Indonesia;;4839;+282;459;+60;426;3954;;18;2;31628;116;Asia
04141800;UAE;;4521;;25;;852;3644;1;457;3;648195;65538;Asia
04141800;Serbia;;4465;+411;94;+9;400;3971;131;511;11;23398;2678;Europe
04141800;Panama;;3472;;94;;61;3317;106;805;22;15567;3608;NorthAmerica
04141800;Qatar;;3428;+197;7;;373;3048;37;1190;2;52622;18265;Asia
04141800;Ukraine;;3372;+270;98;+5;119;3155;45;77;2;35153;804;Europe
04141800;Luxembourg;;3292;;69;;500;2723;30;5259;110;29315;46831;Europe
04141800;Dominican Republic;;3286;+119;183;+6;162;2941;143;303;17;9275;855;NorthAmerica
04141800;Belarus;;3281;+362;33;+4;203;3045;57;347;3;71875;7606;Europe
04141800;Singapore;;3252;+334;10;+1;611;2631;29;556;2;72680;12423;Asia
04141800;Finland;;3161;+97;64;+5;300;2797;74;571;12;47290;8535;Europe
04141800;Colombia;;2852;;112;;319;2421;106;56;2;43053;846;SouthAmerica
04141800;Thailand;;2613;+34;41;+1;1405;1167;61;37;0.6;100498;1440;Asia
04141800;South Africa;;2415;+143;27;;410;1978;7;41;0.5;87022;1467;Africa
04141800;Argentina;;2277;;101;+3;559;1617;83;50;2;22805;505;SouthAmerica
04141800;Egypt;;2190;;164;;589;1437;;21;2;25000;244;Africa
04141800;Greece;;2170;+25;101;+2;269;1800;76;208;10;43417;4165;Europe
04141800;Algeria;;1983;;313;;601;1069;60;45;7;3359;77;Africa
04141800;Moldova;;1934;+222;36;+1;134;1764;80;479;9;6271;1555;Europe
04141800;Morocco;;1838;+75;126;;210;1502;1;50;3;9609;260;Africa
04141800;Iceland;;1720;+9;8;;989;723;8;5040;23;36339;106490;Europe
04141800;Croatia;;1704;+54;31;+6;415;1258;34;415;8;18359;4472;Europe
04141800;Bahrain;;1522;+161;7;+1;645;870;3;894;4;69359;40762;Asia
04141800;Hungary;;1512;+54;122;+13;122;1268;58;157;13;35825;3708;Europe
04141800;Iraq;;1400;+22;78;;766;556;;35;2;45437;1130;Asia
04141800;Estonia;;1373;+41;31;+3;115;1227;11;1035;23;32263;24321;Europe
04141800;New Zealand;;1366;+17;9;+4;628;729;4;283;2;64399;13355;Australia/Oceania
