date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04241200;USA;;886709;+267;50243;+7;85922;750544;14997;2679;152;4775625;14428;NorthAmerica
04241200;Spain;;213024;;22157;;89250;101617;7705;4556;474;930230;19896;Europe
04241200;Italy;;189973;;25549;;57576;106848;2267;3142;423;1579909;26131;Europe
04241200;France;;158183;;21856;;42088;94239;5053;2423;335;463662;7103;Europe
04241200;Germany;;153129;;5575;;106800;40754;2908;1828;67;2072669;24738;Europe
04241200;UK;;138078;;18738;;N/A;118996;1559;2034;276;583496;8595;Europe
04241200;Turkey;;101790;;2491;;18491;80808;1816;1207;30;791906;9390;Asia
04241200;Iran;;87026;;5481;;64843;16702;3105;1036;65;389507;4637;Asia
04241200;Russia;;68622;+5849;615;+60;5568;62439;2300;470;4;2550000;17474;Europe
04241200;Brazil;;50036;+544;3331;+18;26573;20132;8318;235;16;291922;1373;SouthAmerica
04241200;Belgium;;44293;+1496;6679;+189;10122;27492;970;3822;576;179666;15502;Europe
04241200;Canada;;42110;;2147;;14761;25202;557;1116;57;634917;16822;NorthAmerica
04241200;Netherlands;;35729;;4177;;N/A;31302;1008;2085;244;187000;10913;Europe
04241200;Switzerland;;28496;;1551;+2;20600;6345;386;3293;179;235252;27182;Europe
04241200;India;;23502;+463;722;+1;5012;17768;;17;0.5;541789;393;Asia
04241200;Portugal;;22353;;820;;1201;20332;204;2192;80;300525;29473;Europe
04241200;Peru;;20914;;572;;7422;12920;396;634;17;185238;5618;SouthAmerica
04241200;Ireland;;17607;;794;;9233;7580;147;3566;161;111584;22598;Europe
04241200;Sweden;;16755;;2021;;550;14184;533;1659;200;94500;9357;Europe
04241200;Austria;;15002;;522;;11872;2608;169;1666;58;205835;22854;Europe
04241200;Israel;;14882;+79;193;+1;5685;9004;139;1719;22;240303;27763;Asia
04241200;Saudi Arabia;;13930;;121;;1925;11884;93;400;3;200000;5745;Asia
04241200;Japan;;12368;;328;;1494;10546;259;98;3;135983;1075;Asia
04241200;Chile;;11812;;168;;5804;5840;411;618;9;135147;7070;SouthAmerica
04241200;Mexico;;11633;+1089;1069;+99;2627;7937;378;90;8;51297;398;NorthAmerica
04241200;Ecuador;;11183;;560;;1328;9295;141;634;32;34840;1975;SouthAmerica
04241200;Singapore;;11178;;12;;924;10242;26;1911;2;94796;16203;Asia
04241200;Pakistan;;11155;+98;237;+2;2527;8391;111;50;1;131365;595;Asia
04241200;Poland;;10759;+248;463;+9;1944;8352;160;284;12;250719;6625;Europe
04241200;S. Korea;;10708;+6;240;;8501;1967;55;209;5;589520;11499;Asia
04241200;Romania;;10096;;552;+7;2478;7066;236;525;29;113336;5891;Europe
04241200;UAE;;8756;;56;;1637;7063;1;885;6;790000;79875;Asia
04241200;Indonesia;;8211;+436;689;+42;1002;6520;;30;3;59935;219;Asia
04241200;Denmark;;8210;+137;394;;5384;2432;74;1417;68;125329;21638;Europe
04241200;Belarus;;8022;;60;;938;7024;92;849;6;122543;12968;Europe
04241200;Qatar;;7764;;10;;750;7004;72;2695;3;73457;25497;Asia
04241200;Ukraine;;7647;+477;193;+6;601;6853;45;175;4;77752;1778;Europe
04241200;Norway;;7401;;194;;32;7175;50;1365;36;152095;28055;Europe
04241200;Serbia;;7276;;139;;1063;6074;96;833;16;51324;5874;Europe
04241200;Philippines;;7192;+211;477;+15;762;5953;1;66;4;76956;702;Asia
04241200;Czechia;;7188;+1;213;+3;2186;4789;76;671;20;203622;19014;Europe
04241200;Australia;;6675;+8;79;+4;5136;1460;43;262;3;482371;18917;Australia/Oceania
04241200;Malaysia;;5691;+88;96;+1;3663;1932;41;176;3;121722;3761;Asia
04241200;Dominican Republic;;5543;;265;;674;4604;135;511;24;18261;1683;NorthAmerica
04241200;Panama;;5166;+174;146;+2;271;4749;86;1197;34;23534;5454;NorthAmerica
04241200;Bangladesh;;4689;+503;131;+4;112;4446;1;28;0.8;39476;240;Asia
04241200;Colombia;;4561;;215;;927;3419;98;90;4;71500;1405;SouthAmerica
04241200;Finland;;4395;+111;172;;2000;2223;60;793;31;71000;12814;Europe
04241200;South Africa;;3953;;75;;1473;2405;36;67;1;143570;2421;Africa
04241200;Egypt;;3891;;287;;1004;2600;;38;3;90000;879;Africa
04241200;Luxembourg;;3665;;83;;728;2854;27;5855;133;36891;58933;Europe
