date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04080600;USA;;400412;+77;12854;+13;21674;365884;9169;1210;39;2075739;6271
04080600;Spain;;141942;;14045;;43208;84689;7069;3036;300;355000;7593
04080600;Italy;;135586;;17127;;24392;94067;3792;2243;283;755445;12495
04080600;France;;109069;;10328;;19337;79404;7131;1671;158;224254;3436
04080600;Germany;;107663;;2016;;36081;69566;4895;1285;24;918460;10962
04080600;Iran;;62589;;3872;;27039;31678;3987;745;46;211136;2514
04080600;UK;;55242;;6159;;135;48948;1559;814;91;266694;3929
04080600;Turkey;;34109;;725;;1582;31802;1474;404;9;228868;2714
04080600;Switzerland;;22253;;821;;8704;12728;391;2571;95;167429;19346
04080600;Belgium;;22194;;2035;;4157;16002;1260;1915;176;80512;6947
04080600;Netherlands;;19580;;2101;;250;17229;1424;1143;123;86589;5053
04080600;Canada;;17897;;381;;4028;13488;426;474;10;348105;9223
04080600;Brazil;;14049;+15;688;+2;127;13234;296;66;3;54824;258
04080600;Austria;;12639;;243;;4046;8350;243;1403;27;115235;12795
04080600;Portugal;;12442;;345;;184;11913;271;1220;34;121256;11892
04080600;S. Korea;;10384;+53;200;+8;6776;3408;55;203;4;477304;9310
04080600;Israel;;9248;;65;;770;8413;149;1068;8;117339;13557
04080600;Sweden;;7693;;591;;205;6897;640;762;59;54700;5416
04080600;Russia;;7497;;58;;494;6945;8;51;0.4;795000;5448
04080600;Norway;;6086;;89;;32;5965;78;1123;16;113896;21009
04080600;Australia;;5988;;49;;2547;3392;93;235;2;310700;12184
04080600;Ireland;;5709;;210;;25;5474;165;1156;43;42484;8604
04080600;India;;5351;;160;;468;4723;;4;0.1;140293;102
04080600;Chile;;5116;;43;;898;4175;337;268;2;57122;2988
04080600;Denmark;;5071;;203;;1491;3377;127;875;35;58419;10086
04080600;Czechia;;5017;;88;;172;4757;86;468;8;91247;8521
04080600;Poland;;4848;;129;;191;4528;50;128;3;92215;2437
04080600;Romania;;4417;;197;;460;3760;274;230;10;43578;2265
04080600;Japan;;4257;;93;;622;3542;80;34;0.7;55311;437
04080600;Pakistan;;4035;;57;;429;3549;28;18;0.3;39183;177
04080600;Ecuador;;3995;;220;;140;3635;156;226;12;14406;817
04080600;Malaysia;;3963;;63;;1321;2579;92;122;2;55566;1717
04080600;Philippines;;3764;;177;;84;3503;1;34;2;24500;224
04080600;Luxembourg;;2970;;44;;500;2426;35;4745;70;25702;41059
04080600;Peru;;2954;;107;;1301;1546;109;90;3;21555;654
04080600;Saudi Arabia;;2795;;41;;615;2139;41;80;1;;
04080600;Mexico;;2785;+346;141;+16;633;2011;89;22;1;25410;197
04080600;Indonesia;;2738;;221;;204;2313;;10;0.8;14354;52
04080600;Serbia;;2447;;61;;118;2268;109;280;7;9626;1102
04080600;UAE;;2359;;12;;186;2161;1;239;1;220000;22244
04080600;Finland;;2308;;34;;300;1974;81;417;6;34900;6299
04080600;Thailand;;2258;;27;;888;1343;61;32;0.4;71860;1030
04080600;Panama;;2249;+149;59;+4;16;2174;91;521;14;10297;2386
04080600;Qatar;;2057;;6;;150;1901;37;714;2;41818;14515
04080600;Dominican Republic;;1956;;98;;36;1822;147;180;9;4542;419
04080600;Greece;;1832;;81;;269;1482;90;176;8;28584;2742
04080600;Colombia;;1780;;50;;100;1630;76;35;1.0;30445;598
04080600;South Africa;;1749;;13;;95;1641;7;29;0.2;58098;980
04080600;Argentina;;1715;;60;;338;1317;96;38;1;11778;261
04080600;Iceland;;1586;;6;;559;1021;11;4648;18;28991;84957
04080600;Singapore;;1481;;6;;377;1098;29;253;1;65000;11110
04080600;Algeria;;1468;;193;;113;1162;46;33;4;3359;77
04080600;Ukraine;;1462;;45;;28;1389;16;33;1;6385;146
04080600;Egypt;;1450;;94;;276;1080;;14;0.9;25000;244
04080600;Croatia;;1282;;18;;167;1097;35;312;4;12322;3002
04080600;New Zealand;;1210;+50;1;;282;927;4;251;0.2;46875;9721
04080600;Morocco;;1184;;90;;93;1001;1;32;2;5437;147
04080600;Estonia;;1149;;21;;69;1059;12;866;16;23546;17750
04080600;Iraq;;1122;;65;;373;684;;28;2;26331;655
04080600;Slovenia;;1059;;36;;102;921;30;509;17;29455;14168
04080600;Moldova;;1056;;22;;40;994;80;262;5;5108;1266
04080600;Hong Kong;;936;;4;;236;696;12;125;0.5;96709;12900
04080600;Lithuania;;880;;15;;8;857;11;323;6;27807;10215
04080600;Belarus;;861;;13;;54;794;31;91;1;43000;4551
04080600;Armenia;;853;;8;;87;758;30;288;3;5140;1735
04080600;Hungary;;817;;47;;71;699;17;85;5;23746;2458
04080600;Bahrain;;811;;5;;458;348;4;477;3;47684;28023
04080600;Bosnia and Herzegovina;;764;;33;;68;663;4;233;10;6911;2106
04080600;Kuwait;;743;;1;;105;637;23;174;0.2;;
04080600;Azerbaijan;;717;;8;;44;665;23;71;0.8;53300;5257
04080600;Kazakhstan;;697;;6;;51;640;16;37;0.3;54767;2917
04080600;Cameroon;;685;;9;;60;616;;26;0.3;;
04080600;Tunisia;;623;;23;;25;575;39;53;2;8274;700
04080600;North Macedonia;;599;;26;;30;543;15;288;12;5879;2822
04080600;Slovakia;;581;;2;;13;566;3;106;0.4;17639;3231
04080600;Bulgaria;;577;;23;;42;512;21;83;3;15899;2288
04080600;Lebanon;;548;;19;;62;467;29;80;3;10221;1497
04080600;Latvia;;548;;2;;16;530;5;291;1;22575;11969
04080600;Andorra;;545;;22;;39;484;17;7054;285;1673;21653
04080600;Uzbekistan;;520;;2;;30;488;8;16;0.06;;
04080600;Cyprus;;494;;9;;47;438;13;409;7;13017;10781
04080600;Costa Rica;;483;;2;;24;457;14;95;0.4;5525;1085
04080600;Uruguay;;424;;7;;150;267;14;122;2;5727;1649
04080600;Afghanistan;;423;;14;;18;391;;11;0.4;;
04080600;Cuba;;396;;11;;27;358;15;35;1.0;7054;623
04080600;Burkina Faso;;384;;19;;127;238;;18;0.9;;
04080600;Albania;;383;;22;;131;230;7;133;8;2753;957
04080600;Taiwan;;376;;5;;61;310;;16;0.2;40702;1709
04080600;Oman;;371;;2;;67;302;3;73;0.4;;
04080600;Reacuteunion;;358;;;;40;318;4;400;;;
04080600;Jordan;;353;;6;;138;209;5;35;0.6;17000;1666
04080600;Ivory Coast;;349;;3;;41;305;;13;0.1;;
04080600;Channel Islands;;335;;7;;34;294;;1927;40;1157;6655
04080600;Honduras;;312;+7;22;;6;284;10;32;2;;
04080600;Malta;;293;;;;5;288;4;664;;10923;24738
04080600;Ghana;;287;;5;;31;251;2;9;0.2;;
04080600;San Marino;;279;;34;;40;205;14;8223;1002;586;17270
04080600;Niger;;278;;11;;26;241;;11;0.5;4199;173
04080600;Mauritius;;268;;7;;8;253;3;211;6;4913;3863
04080600;Palestine;;261;;1;;42;218;;51;0.2;15140;2968
04080600;Nigeria;;254;;6;;44;204;2;1;0.03;5000;24
04080600;Vietnam;;251;;;;123;128;8;3;;106399;1093
04080600;Montenegro;;241;;2;;4;235;7;384;3;2014;3207
04080600;Senegal;;237;;2;;105;130;1;14;0.1;;
04080600;Kyrgyzstan;;228;;4;;33;191;5;35;0.6;9618;1474
04080600;Bolivia;;210;+16;15;+1;2;193;3;18;1;591;51
04080600;Georgia;;196;;3;;46;147;6;49;0.8;2762;692
04080600;Sri Lanka;;185;;6;;42;137;5;9;0.3;3248;152
04080600;Faeroe Islands;;184;;;;120;64;2;3766;;5035;103043
04080600;DRC;;180;;18;;9;153;;2;0.2;;
04080600;Kenya;;172;;6;;7;159;2;3;0.1;4973;92
04080600;Mayotte;;171;;2;;22;147;3;627;7;1100;4032
04080600;Venezuela;;166;;7;;65;94;6;6;0.2;1779;63
