date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04100300;USA;;468566;;16691;;25928;425947;10011;1416;50;2353096;7109;NorthAmerica
04100300;Spain;;153222;;15447;;52165;85610;7371;3277;330;355000;7593;Europe
04100300;Italy;;143626;;18279;;28470;96877;3605;2375;302;853369;14114;Europe
04100300;Germany;;118235;;2607;;52407;63221;4895;1411;31;1317887;15730;Europe
04100300;France;;117749;;12210;;23206;82333;7066;1804;187;333807;5114;Europe
04100300;Iran;;66220;;4110;;32309;29801;3918;788;49;231393;2755;Asia
04100300;UK;;65077;;7978;;135;56964;1559;959;118;298169;4392;Europe
04100300;Turkey;;42282;;908;;2142;39232;1552;501;11;276338;3277;Asia
04100300;Belgium;;24983;;2523;;5164;17296;1285;2156;218;84248;7269;Europe
04100300;Switzerland;;24051;;948;;10600;12503;386;2779;110;178500;20625;Europe
04100300;Netherlands;;21762;;2396;;250;19116;1424;1270;140;101534;5926;Europe
04100300;Canada;;20765;;509;;5311;14945;518;550;13;370315;9812;NorthAmerica
04100300;Brazil;;18145;;954;;173;17018;296;85;4;62985;296;SouthAmerica
04100300;Portugal;;13956;;409;;205;13342;241;1369;40;140368;13766;Europe
04100300;Austria;;13244;;295;;5240;7709;266;1471;33;126287;14022;Europe
04100300;S. Korea;;10423;;204;;6973;3246;55;203;4;477304;9310;Asia
04100300;Russia;;10131;;76;;698;9357;8;69;0.5;1004719;6885;Europe
04100300;Israel;;9968;;86;;1011;8871;166;1152;10;117339;13557;Asia
04100300;Sweden;;9141;;793;;205;8143;719;905;79;54700;5416;Europe
04100300;India;;6725;;226;;620;5879;;5;0.2;177584;129;Asia
04100300;Ireland;;6574;;263;;25;6286;165;1331;53;53000;10734;Europe
04100300;Norway;;6219;;108;;32;6079;78;1147;20;121034;22326;Europe
04100300;Australia;;6152;;51;;2987;3114;81;241;2;330134;12946;Australia/Oceania
04100300;Chile;;5972;;57;;1274;4641;360;312;3;68353;3576;SouthAmerica
04100300;Denmark;;5635;;237;;1736;3662;120;973;41;64002;11050;Europe
04100300;Poland;;5575;;174;;284;5117;160;147;5;107597;2843;Europe
04100300;Czechia;;5569;;112;;301;5156;96;520;10;106845;9977;Europe
04100300;Peru;;5256;;138;;1438;3680;124;159;4;48465;1470;SouthAmerica
04100300;Romania;;5202;;248;;647;4307;178;270;13;51802;2693;Europe
04100300;Ecuador;;4965;;272;;339;4354;139;281;15;19102;1083;SouthAmerica
04100300;Japan;;4768;;99;;685;3984;109;38;0.8;61498;486;Asia
04100300;Pakistan;;4489;;65;;572;3852;31;20;0.3;44896;203;Asia
04100300;Malaysia;;4228;;67;;1608;2553;72;131;2;69675;2153;Asia
04100300;Philippines;;4076;;203;;124;3749;1;37;2;24500;224;Asia
04100300;Mexico;;3441;+260;194;+20;633;2614;89;27;2;25410;197;NorthAmerica
04100300;Indonesia;;3293;;280;;252;2761;;12;1;14354;52;Asia
04100300;Saudi Arabia;;3287;;44;;666;2577;41;94;1;115585;3320;Asia
04100300;Luxembourg;;3115;;52;;500;2563;30;4976;83;27521;43965;Europe
04100300;UAE;;2990;;14;;268;2708;1;302;1;593095;59967;Asia
04100300;Serbia;;2867;;66;;118;2683;127;328;8;12347;1413;Europe
04100300;Panama;;2752;;66;;16;2670;107;638;15;11776;2729;NorthAmerica
04100300;Finland;;2605;;42;;300;2263;82;470;8;39000;7039;Europe
04100300;Thailand;;2423;;32;;940;1451;61;35;0.5;71860;1030;Asia
04100300;Qatar;;2376;;6;;206;2164;37;825;2;43144;14975;Asia
04100300;Dominican Republic;;2349;;118;;80;2151;147;217;11;7151;659;NorthAmerica
04100300;Colombia;;2223;;69;;174;1980;85;44;1;34910;686;SouthAmerica
04100300;Greece;;1955;;87;;269;1599;79;188;8;33634;3227;Europe
04100300;South Africa;;1934;;18;;95;1821;7;33;0.3;68874;1161;Africa
04100300;Singapore;;1910;;7;;460;1443;29;326;1;65000;11110;Asia
04100300;Argentina;;1894;;79;;365;1450;96;42;2;14850;329;SouthAmerica
04100300;Ukraine;;1892;;57;;45;1790;33;43;1;20608;471;Europe
04100300;Egypt;;1699;;118;;348;1233;;17;1;25000;244;Africa
04100300;Algeria;;1666;;235;;347;1084;46;38;5;3359;77;Africa
04100300;Iceland;;1648;;6;;688;954;11;4829;18;32663;95718;Europe
04100300;Belarus;;1486;;16;;139;1331;55;157;2;49000;5186;Europe
04100300;Croatia;;1407;;20;;219;1168;34;343;5;13680;3332;Europe
04100300;Morocco;;1374;;97;;109;1168;1;37;3;6116;166;Africa
04100300;Moldova;;1289;;29;;50;1210;80;320;7;5108;1266;Europe
04100300;New Zealand;;1239;;1;;317;921;4;257;0.2;51165;10610;Australia/Oceania
04100300;Iraq;;1232;;69;;496;667;;31;2;30466;757;Asia
04100300;Estonia;;1207;;24;;83;1100;9;910;18;26416;19914;Europe
04100300;Slovenia;;1124;;43;;128;953;34;541;21;31813;15303;Europe
04100300;Hungary;;980;;66;;96;818;17;101;7;27826;2880;Europe
04100300;Hong Kong;;974;;4;;293;677;14;130;0.5;96709;12900;Asia
04100300;Lithuania;;955;;16;;8;931;21;351;6;32809;12052;Europe
04100300;Azerbaijan;;926;;9;;101;816;27;91;0.9;57371;5658;Asia
04100300;Armenia;;921;;10;;138;773;30;311;3;5823;1965;Asia
04100300;Kuwait;;910;;1;;111;798;22;213;0.2;;;Asia
04100300;Bahrain;;887;;5;;519;363;3;521;3;55096;32379;Asia
04100300;Bosnia and Herzegovina;;858;;35;;101;722;4;262;11;6911;2106;Europe
04100300;Cameroon;;803;;12;;61;730;;30;0.5;;;Africa
04100300;Kazakhstan;;781;;8;;60;713;21;42;0.4;59371;3162;Asia
04100300;Slovakia;;701;;2;;23;676;5;128;0.4;21371;3914;Europe
04100300;North Macedonia;;663;;30;;37;596;15;318;14;6571;3154;Europe
04100300;Tunisia;;643;;25;;25;593;78;54;2;9570;810;Africa
04100300;Bulgaria;;618;;24;;48;546;32;89;3;15899;2288;Europe
04100300;Latvia;;589;;3;;16;570;3;312;2;25458;13497;Europe
04100300;Andorra;;583;;25;;58;500;17;7545;324;1673;21653;Europe
04100300;Lebanon;;582;;19;;67;496;29;85;3;12524;1835;Asia
04100300;Uzbekistan;;582;;3;;38;541;8;17;0.09;70000;2091;Asia
04100300;Cyprus;;564;;10;;53;501;13;467;8;14273;11822;Asia
04100300;Costa Rica;;539;;3;;30;506;13;106;0.6;6298;1236;NorthAmerica
04100300;Cuba;;515;;15;;28;472;15;45;1;9410;831;NorthAmerica
04100300;Afghanistan;;484;;15;;32;437;;12;0.4;;;Asia
04100300;Uruguay;;473;+17;7;;206;260;13;136;2;6856;1974;SouthAmerica
04100300;Oman;;457;;3;;109;345;3;89;0.6;;;Asia
04100300;Ivory Coast;;444;;3;;52;389;;17;0.1;;;Africa
04100300;Burkina Faso;;443;;24;;146;273;;21;1;;;Africa
04100300;Niger;;410;;11;;40;359;;17;0.5;4251;176;Africa
04100300;Albania;;409;;23;;165;221;7;142;8;3223;1120;Europe
04100300;Taiwan;;380;;5;;80;295;;16;0.2;42315;1777;Asia
04100300;Ghana;;378;;6;;3;369;2;12;0.2;12046;388;Africa
04100300;Jordan;;372;;7;;161;204;5;36;0.7;17000;1666;Asia
04100300;Reacuteunion;;362;;;;40;322;4;404;;;;Africa
04100300;Channel Islands;;361;;8;;40;313;;2076;46;1157;6655;Europe
04100300;Honduras;;343;;23;;6;314;10;35;2;;;NorthAmerica
04100300;Malta;;337;;2;;16;319;4;763;5;13732;31100;Europe
04100300;San Marino;;333;;34;;49;250;14;9814;1002;846;24933;Europe
04100300;Bangladesh;;330;;21;;33;276;1;2;0.1;6175;37;Asia
04100300;Mauritius;;314;;7;;23;284;3;247;6;6730;5292;Africa
04100300;Nigeria;;288;;7;;51;230;2;1;0.03;5000;24;Africa
04100300;Kyrgyzstan;;280;;4;;35;241;5;43;0.6;9618;1474;Asia
04100300;Bolivia;;268;+4;19;+1;2;247;3;23;2;591;51;SouthAmerica
04100300;Palestine;;263;;1;;44;218;;52;0.2;16068;3150;Asia
04100300;Vietnam;;255;;;;128;127;8;3;;114241;1174;Asia
04100300;Montenegro;;252;;2;;4;246;7;401;3;2329;3708;Europe
04100300;Senegal;;250;;2;;123;125;1;15;0.1;;;Africa
04100300;Georgia;;218;;3;;51;164;6;55;0.8;3271;820;Asia
04100300;Guinea;;194;;;;11;183;;15;;;;Africa
04100300;Sri Lanka;;190;;7;;49;134;5;9;0.3;3248;152;Asia
04100300;Isle of Man;;190;;1;;92;97;12;2234;12;1879;22097;Europe
04100300;Kenya;;184;;7;;12;165;2;3;0.1;5278;98;Africa
04100300;Mayotte;;184;;2;;26;156;4;674;7;1100;4032;Africa
04100300;Faeroe Islands;;184;;;;136;48;;3766;;5299;108446;Europe
04100300;DRC;;180;;18;;9;153;;2;0.2;;;Africa
04100300;Venezuela;;171;;9;;84;78;6;6;0.3;139282;4898;SouthAmerica
04100300;Martinique;;154;;6;;50;98;19;410;16;;;NorthAmerica
04100300;Guadeloupe;;143;;8;;67;68;13;357;20;;;NorthAmerica
04100300;Djibouti;;140;;1;;28;111;;142;1;3399;3440;Africa
04100300;Brunei;;135;;1;;92;42;3;309;2;8985;20538;Asia
04100300;Guatemala;;126;+31;3;;17;106;3;7;0.2;1134;63;NorthAmerica
04100300;Paraguay;;124;;5;;18;101;1;17;0.7;2039;286;SouthAmerica
04100300;Gibraltar;;123;;;;60;63;1;3651;;1511;44849;Europe
04100300;Cambodia;;119;;;;62;57;1;7;;5768;345;Asia
04100300;Rwanda;;113;;;;7;106;;9;;806;62;Africa
04100300;Trinidad and Tobago;;109;;8;;1;100;;78;6;987;705;NorthAmerica
04100300;El Salvador;;103;;6;;14;83;3;16;0.9;;;NorthAmerica
04100300;Madagascar;;93;;;;11;82;1;3;;;;Africa
04100300;Monaco;;84;;1;;5;78;4;2141;25;;;Europe
04100300;French Guiana;;83;;;;43;40;1;278;;;;SouthAmerica
04100300;Aruba;;82;;;;20;62;;768;;1008;9441;NorthAmerica
04100300;Liechtenstein;;78;;1;;55;22;;2046;26;900;23605;Europe
04100300;Mali;;74;;7;;22;45;;4;0.3;;;Africa
04100300;Togo;;73;;3;;24;46;;9;0.4;1747;211;Africa
04100300;Barbados;;66;;3;;11;52;4;230;10;694;2415;NorthAmerica
04100300;Jamaica;;63;;4;;12;47;;21;1;907;306;NorthAmerica
04100300;Congo;;60;;5;;5;50;;11;0.9;;;Africa
04100300;Ethiopia;;56;;2;;4;50;2;0.5;0.02;2790;24;Africa
04100300;Uganda;;53;;;;;53;;1;;3310;72;Africa
04100300;French Polynesia;;51;;;;;51;;182;;744;2649;Australia/Oceania
04100300;Bermuda;;48;;4;;25;19;;771;64;354;5684;NorthAmerica
04100300;Cayman Islands;;45;;1;;6;38;;685;15;479;7288;NorthAmerica
04100300;Macao;;45;;;;10;35;1;69;;;;Asia
04100300;Gabon;;44;;1;;1;42;;20;0.4;;;Africa
04100300;Sint Maarten;;43;;6;;1;36;2;1003;140;112;2612;NorthAmerica
04100300;Bahamas;;41;;8;;5;28;1;104;20;;;NorthAmerica
04100300;Zambia;;39;;1;;24;14;1;2;0.05;1239;67;Africa
04100300;Guyana;;37;;6;;8;23;4;47;8;145;184;SouthAmerica
04100300;Guinea-Bissau;;36;;;;;36;;18;;1500;762;Africa
04100300;Eritrea;;33;;;;;33;;9;;;;Africa
04100300;Saint Martin;;32;;2;;7;23;6;828;52;;;NorthAmerica
04100300;Liberia;;31;;4;;3;24;;6;0.8;;;Africa
04100300;Haiti;;30;;2;;;28;;3;0.2;257;23;NorthAmerica
04100300;Benin;;26;;1;;5;20;;2;0.08;;;Africa
04100300;Tanzania;;25;;1;;5;19;;0.4;0.02;;;Africa
04100300;Libya;;24;;1;;8;15;;3;0.1;492;72;Africa
04100300;Myanmar;;23;;3;;2;18;;0.4;0.06;1246;23;Asia
04100300;Angola;;19;;2;;2;15;;0.6;0.06;;;Africa
04100300;Antigua and Barbuda;;19;;2;;;17;1;194;20;40;408;NorthAmerica
04100300;Syria;;19;;2;;4;13;;1;0.1;;;Asia
04100300;Maldives;;19;;;;13;6;;35;;;;Asia
04100300;Equatorial Guinea;;18;;;;3;15;;13;;854;609;Africa
04100300;New Caledonia;;18;;;;1;17;;63;;2320;8126;Australia/Oceania
04100300;Mozambique;;17;;;;1;16;;0.5;;483;15;Africa
04100300;Dominica;;16;+1;;;5;11;;222;;309;4293;NorthAmerica
04100300;Laos;;16;;;;;16;;2;;903;124;Asia
04100300;Mongolia;;16;;;;4;12;;5;;;;Asia
04100300;Namibia;;16;;;;3;13;;6;;362;142;Africa
04100300;Sudan;;15;;2;;2;11;;0.3;0.05;;;Africa
04100300;Fiji;;15;;;;;15;;17;;;;Australia/Oceania
04100300;Curaccedilao;;14;;1;;7;6;;85;6;;;NorthAmerica
04100300;Saint Lucia;;14;;;;1;13;;76;;;;NorthAmerica
04100300;Botswana;;13;;1;;;12;;6;0.4;1154;491;Africa
04100300;Somalia;;12;;1;;1;10;;0.8;0.06;;;Africa
04100300;Grenada;;12;;;;;12;2;107;;45;400;NorthAmerica
04100300;St. Vincent Grenadines;;12;;;;1;11;;108;;56;505;NorthAmerica
04100300;Eswatini;;12;;;;7;5;;10;;;;Africa
04100300;Zimbabwe;;11;;3;;;8;;0.7;0.2;371;25;Africa
04100300;Chad;;11;;;;2;9;;0.7;;;;Africa
04100300;Saint Kitts and Nevis;;11;;;;;11;;207;;183;3440;NorthAmerica
04100300;Seychelles;;11;;;;;11;;112;;;;Africa
04100300;Suriname;;10;;1;;4;5;;17;2;;;SouthAmerica
04100300;Belize;;9;;1;;;8;1;23;3;364;915;NorthAmerica
04100300;Nepal;;9;;;;1;8;;0.3;;2895;99;Asia
04100300;Montserrat;;9;;;;;9;1;1803;;36;7212;NorthAmerica
04100300;Malawi;;8;;1;;;7;1;0.4;0.05;;;Africa
04100300;Turks and Caicos;;8;;1;;;7;;207;26;61;1576;NorthAmerica
04100300;CAR;;8;;;;;8;;2;;;;Africa
04100300;Vatican City;;8;;;;2;6;;9988;;;;Europe
04100300;Cabo Verde;;7;;1;;1;5;;13;2;;;Africa
04100300;Mauritania;;7;;1;;2;4;;2;0.2;258;55;Africa
04100300;Nicaragua;;7;;1;;;6;;1;0.2;;;NorthAmerica
04100300;Sierra Leone;;7;;;;;7;;0.9;;;;Africa
04100300;St. Barth;;6;;;;1;5;;607;;;;NorthAmerica
04100300;Bhutan;;5;;;;2;3;;6;;1166;1511;Asia
04100300;Falkland Islands;;5;;;;1;4;;1437;;137;39368;SouthAmerica
04100300;Gambia;;4;;1;;2;1;;2;0.4;;;Africa
04100300;Sao Tome and Principe;;4;;;;;4;;18;;19;87;Africa
04100300;Western Sahara;;4;;;;;4;;7;;;;Africa
04100300;Anguilla;;3;;;;;3;;200;;;;NorthAmerica
04100300;British Virgin Islands;;3;;;;;3;;99;;;;NorthAmerica
04100300;Burundi;;3;;;;;3;;0.3;;;;Africa
04100300;South Sudan;;3;;;;;3;;0.3;;;;Africa
04100300;Caribbean Netherlands;;2;;;;;2;;76;;10;381;NorthAmerica
04100300;Papua New Guinea;;2;;;;;2;;0.2;;72;8;Australia/Oceania
04100300;Saint Pierre Miquelon;;1;;;;;1;;173;;;;NorthAmerica
04100300;Timor-Leste;;1;;;;;1;;0.8;;;;Asia
04100300;China;;81907;+42;3336;+1;77455;1116;144;57;2;;;Asia
