date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04181500;USA;;710272;+537;37175;+21;63510;609587;13509;2146;112;3579797;10815;NorthAmerica
04181500;Spain;;191726;+887;20043;+41;74797;96886;7371;4101;429;930230;19896;Europe
04181500;Italy;;172434;;22745;;42727;106962;2812;2852;376;1244108;20577;Europe
04181500;France;;147969;;18681;;34420;94868;6027;2267;286;463662;7103;Europe
04181500;Germany;;141968;+571;4377;+25;85400;52191;5013;1694;52;1728357;20629;Europe
04181500;UK;;108692;;14576;;N/A;93772;1559;1601;215;438991;6467;Europe
04181500;Iran;;80868;+1374;5031;+73;55987;19850;3513;963;60;330137;3931;Asia
04181500;Turkey;;78546;;1769;;8631;68146;1845;931;21;558413;6621;Asia
04181500;Belgium;;37183;+1045;5453;+290;8348;23382;1119;3208;471;145997;12597;Europe
04181500;Russia;;36793;+4785;313;+40;3057;33423;8;252;2;1831892;12553;Europe
04181500;Brazil;;34221;+539;2171;+30;14026;18024;6634;161;10;62985;296;SouthAmerica
04181500;Canada;;31927;;1310;;10543;20074;557;846;35;507701;13452;NorthAmerica
04181500;Netherlands;;31589;+1140;3601;+142;250;27738;1279;1844;210;154911;9041;Europe
04181500;Switzerland;;27404;+326;1344;+17;16400;9660;386;3166;155;216400;25004;Europe
04181500;Portugal;;19685;+663;687;+30;610;18388;228;1931;67;234207;22969;Europe
04181500;India;;14792;+440;488;+2;2045;12259;;11;0.4;335123;243;Asia
04181500;Austria;;14671;+76;443;+12;10214;4014;208;1629;49;175932;19534;Europe
04181500;Ireland;;13980;;530;;77;13373;294;2831;107;90646;18358;Europe
04181500;Sweden;;13822;+606;1511;+111;550;11761;1054;1369;150;74600;7387;Europe
04181500;Peru;;13489;;300;;6541;6648;137;409;9;127513;3867;SouthAmerica
04181500;Israel;;13107;+125;158;+7;3247;9702;167;1514;18;187250;21634;Asia
04181500;S. Korea;;10653;+18;232;+2;7937;2484;55;208;5;546463;10659;Asia
04181500;Japan;;9787;;190;;935;8662;193;77;2;100703;796;Asia
04181500;Chile;;9252;;116;;3621;5515;384;484;6;103873;5434;SouthAmerica
04181500;Poland;;8563;+184;339;+7;981;7243;160;226;9;192960;5098;Europe
04181500;Ecuador;;8450;;421;;838;7191;168;479;24;27868;1580;SouthAmerica
04181500;Romania;;8418;+351;417;+6;1730;6271;248;438;22;90991;4730;Europe
04181500;Saudi Arabia;;8274;+1132;92;+5;1329;6853;74;238;3;150000;4309;Asia
04181500;Pakistan;;7638;+613;143;+8;1832;5663;46;35;0.6;92548;419;Asia
04181500;Denmark;;7242;+169;346;+10;3847;3049;76;1250;60;91437;15786;Europe
04181500;Norway;;6992;+55;163;+2;32;6797;63;1290;30;139668;25763;Europe
04181500;Mexico;;6875;+578;546;+60;2125;4204;207;53;4;48365;375;NorthAmerica
04181500;Australia;;6565;+32;69;+4;4163;2333;55;257;3;406510;15942;Australia/Oceania
04181500;Czechia;;6553;+4;176;+3;1183;5194;86;612;16;162533;15177;Europe
04181500;UAE;;6302;;37;;1188;5077;1;637;4;767000;77550;Asia
04181500;Indonesia;;6248;+325;535;+15;631;5082;;23;2;39422;144;Asia
04181500;Philippines;;6087;+209;397;+10;516;5174;1;56;4;56048;511;Asia
04181500;Singapore;;5992;+942;11;;708;5273;22;1024;2;94796;16203;Asia
04181500;Serbia;;5690;;110;;534;5046;120;651;13;32566;3727;Europe
04181500;Malaysia;;5305;+54;88;+2;3102;2115;49;164;3;100794;3114;Asia
04181500;Ukraine;;5106;+444;133;+8;275;4698;45;117;3;52534;1201;Europe
04181500;Qatar;;5008;+345;8;+1;510;4490;37;1738;3;60139;20874;Asia
04181500;Belarus;;4779;;42;;342;4395;65;506;4;86813;9187;Europe
04181500;Panama;;4210;+194;116;+7;122;3972;96;976;27;18559;4301;NorthAmerica
04181500;Dominican Republic;;4126;;200;;268;3658;146;380;18;13282;1224;NorthAmerica
04181500;Finland;;3681;+192;90;+8;1700;1891;70;664;16;55600;10035;Europe
04181500;Luxembourg;;3480;;72;;579;2829;29;5559;115;32394;51749;Europe
04181500;Colombia;;3439;;153;;634;2652;98;68;3;55573;1092;SouthAmerica
04181500;Egypt;;2844;;205;;646;1993;;28;2;25000;244;Africa
04181500;South Africa;;2783;;50;;903;1830;7;47;0.8;100827;1700;Africa
04181500;Argentina;;2758;+89;129;+6;666;1963;126;61;3;28650;634;SouthAmerica
04181500;Thailand;;2733;+33;47;;1787;899;61;39;0.7;100498;1440;Asia
04181500;Morocco;;2670;+106;137;+2;298;2235;1;72;4;13111;355;Africa
04181500;Algeria;;2418;;364;;846;1208;60;55;8;3359;77;Africa
04181500;Moldova;;2264;;56;;391;1817;80;561;14;9848;2441;Europe
04181500;Greece;;2224;;108;;269;1847;71;213;10;50771;4871;Europe
04181500;Bangladesh;;2144;+306;84;+9;66;1994;1;13;0.5;21307;129;Asia
04181500;Hungary;;1834;+71;172;+16;231;1431;60;190;18;43901;4544;Europe
04181500;Croatia;;1832;+18;39;+3;615;1178;27;446;9;21647;5273;Europe
04181500;Bahrain;;1767;+27;7;;741;1019;3;1038;4;82561;48520;Asia
04181500;Iceland;;1754;;9;;1224;521;6;5140;26;39536;115859;Europe
04181500;Kuwait;;1751;+93;6;+1;280;1465;34;410;1;;;Asia
04181500;Kazakhstan;;1615;+69;17;;377;1221;22;86;0.9;100878;5373;Asia
04181500;Estonia;;1512;+53;38;;162;1312;11;1140;29;39605;29856;Europe
04181500;Iraq;;1482;;81;;906;495;;37;2;51737;1286;Asia
04181500;Uzbekistan;;1450;+45;4;;171;1275;8;43;0.1;136000;4063;Asia
04181500;New Zealand;;1422;+13;11;;867;544;3;295;2;79078;16399;Australia/Oceania
04181500;Azerbaijan;;1340;;15;;528;797;26;132;1;86607;8542;Asia
04181500;Slovenia;;1317;+13;70;+4;190;1057;27;633;34;40580;19520;Europe
04181500;Bosnia and Herzegovina;;1268;+54;47;+1;338;883;4;386;14;16868;5141;Europe
04181500;Armenia;;1248;+47;20;+1;523;705;30;421;7;11796;3981;Asia
04181500;Lithuania;;1239;+90;33;;228;978;14;455;12;58816;21605;Europe
04181500;Oman;;1180;+111;6;;176;998;3;231;1;;;Asia
04181500;North Macedonia;;1117;;49;;139;929;15;536;24;10859;5212;Europe
04181500;Slovakia;;1089;+40;11;+2;213;865;10;199;2;40953;7501;Europe
04181500;Hong Kong;;1024;+2;4;;568;452;9;137;0.5;131786;17579;Asia
04181500;Cameroon;;1017;+21;22;;177;818;;38;0.8;;;Africa
