date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04100000;USA;;463433;+28506;16504;+1716;25139;421790;9823;1400;50;2367513;7153;NorthAmerica
04100000;Spain;;153222;+5002;15447;+655;52165;85610;7371;3277;330;355000;7593;Europe
04100000;Italy;;143626;+4204;18279;+610;28470;96877;3605;2375;302;853369;14114;Europe
04100000;France;;117749;+4799;12210;+1341;23206;82333;7066;1804;187;333807;5114;Europe
04100000;Germany;;116801;+3505;2529;+180;52407;61865;4895;1394;30;1317887;15730;Europe
04100000;Iran;;66220;+1634;4110;+117;32309;29801;3918;788;49;231393;2755;Asia
04100000;UK;;65077;+4344;7978;+881;135;56964;1559;959;118;298169;4392;Europe
04100000;Turkey;;42282;+4056;908;+96;2142;39232;1552;501;11;276338;3277;Asia
04100000;Belgium;;24983;+1580;2523;+283;5164;17296;1285;2156;218;84248;7269;Europe
04100000;Switzerland;;24046;+766;948;+53;10600;12498;386;2778;110;178500;20625;Europe
04100000;Netherlands;;21762;+1213;2396;+148;250;19116;1424;1270;140;101534;5926;Europe
04100000;Canada;;20703;+1265;504;+77;5218;14981;518;549;13;370315;9812;NorthAmerica
04100000;Brazil;;17857;+1669;941;+121;173;16743;296;84;4;63000;296;SouthAmerica
04100000;Portugal;;13956;+815;409;+29;205;13342;241;1369;40;140368;13766;Europe
04100000;Austria;;13244;+302;295;+22;5240;7709;266;1471;33;126287;14022;Europe
04100000;S. Korea;;10423;+39;204;+4;6973;3246;55;203;4;477304;9310;Asia
04100000;Russia;;10131;+1459;76;+13;698;9357;8;69;0.5;1004719;6885;Europe
04100000;Israel;;9968;+564;86;+13;1011;8871;166;1152;10;117339;13557;Asia
04100000;Sweden;;9141;+722;793;+106;205;8143;719;905;79;54700;5416;Europe
04100000;India;;6725;+809;226;+48;620;5879;;5;0.2;177584;129;Asia
04100000;Ireland;;6574;+500;263;+28;25;6286;165;1331;53;53000;10734;Europe
04100000;Norway;;6162;+120;108;+7;32;6022;78;1137;20;121034;22326;Europe
04100000;Australia;;6104;+52;51;+1;2987;3066;81;239;2;330134;12946;Australia/Oceania
04100000;Chile;;5972;+426;57;+9;1274;4641;360;312;3;68353;3576;SouthAmerica
04100000;Denmark;;5635;+233;237;+19;1736;3662;120;973;41;64002;11050;Europe
04100000;Poland;;5575;+370;174;+15;284;5117;160;147;5;107597;2843;Europe
04100000;Czechia;;5467;+155;112;+13;301;5054;96;511;10;106845;9977;Europe
04100000;Peru;;5256;+914;138;+17;1438;3680;124;159;4;48465;1470;SouthAmerica
04100000;Romania;;5202;+441;248;+28;647;4307;178;270;13;51802;2693;Europe
04100000;Ecuador;;4965;+515;272;+30;339;4354;139;281;15;19102;1083;SouthAmerica
04100000;Japan;;4667;;94;;632;3941;99;37;0.7;61498;486;Asia
04100000;Pakistan;;4489;+226;65;+4;572;3852;31;20;0.3;44896;203;Asia
04100000;Malaysia;;4228;+109;67;+2;1608;2553;72;131;2;63367;1958;Asia
04100000;Philippines;;4076;+206;203;+21;124;3749;1;37;2;24500;224;Asia
04100000;Indonesia;;3293;+337;280;+40;252;2761;;12;1;14354;52;Asia
04100000;Saudi Arabia;;3287;+355;44;+3;666;2577;41;94;1;115585;3320;Asia
04100000;Mexico;;3181;+396;174;+33;633;2374;89;25;1;25410;197;NorthAmerica
04100000;Luxembourg;;3115;+81;52;+6;500;2563;30;4976;83;27521;43965;Europe
04100000;UAE;;2990;+331;14;+2;268;2708;1;302;1;593095;59967;Asia
04100000;Serbia;;2867;+201;66;+1;118;2683;127;328;8;12347;1413;Europe
04100000;Finland;;2605;+118;42;+2;300;2263;82;470;8;39000;7039;Europe
04100000;Panama;;2528;;63;;16;2449;101;586;15;11776;2729;NorthAmerica
04100000;Thailand;;2423;+54;32;+2;940;1451;61;35;0.5;71860;1030;Asia
04100000;Qatar;;2376;+166;6;;206;2164;37;825;2;43144;14975;Asia
04100000;Dominican Republic;;2349;+238;118;+10;80;2151;147;217;11;7151;659;NorthAmerica
04100000;Colombia;;2223;+169;69;+14;174;1980;85;44;1;33575;660;SouthAmerica
04100000;Greece;;1955;+71;87;+4;269;1599;79;188;8;33634;3227;Europe
04100000;South Africa;;1934;+89;18;;95;1821;7;33;0.3;68874;1161;Africa
04100000;Singapore;;1910;+287;6;;460;1444;29;326;1;65000;11110;Asia
04100000;Ukraine;;1892;+224;57;+5;45;1790;33;43;1;20608;471;Europe
04100000;Argentina;;1795;;71;+6;365;1359;96;40;2;14850;329;SouthAmerica
04100000;Egypt;;1699;+139;118;+15;348;1233;;17;1;25000;244;Africa
04100000;Algeria;;1666;+94;235;+30;347;1084;46;38;5;3359;77;Africa
04100000;Iceland;;1648;+32;6;;688;954;11;4829;18;32663;95718;Europe
04100000;Belarus;;1486;+420;16;+3;139;1331;55;157;2;49000;5186;Europe
04100000;Croatia;;1407;+64;20;+1;219;1168;34;343;5;13680;3332;Europe
04100000;Morocco;;1374;+99;97;+4;109;1168;1;37;3;6116;166;Africa
04100000;Moldova;;1289;+115;29;+2;50;1210;80;320;7;5108;1266;Europe
04100000;New Zealand;;1239;+29;1;;317;921;4;257;0.2;51165;10610;Australia/Oceania
04100000;Iraq;;1232;+30;69;;496;667;;31;2;30466;757;Asia
04100000;Estonia;;1207;+22;24;;83;1100;9;910;18;26416;19914;Europe
04100000;Slovenia;;1124;+33;43;+3;128;953;34;541;21;31813;15303;Europe
04100000;Hungary;;980;+85;66;+8;96;818;17;101;7;27826;2880;Europe
04100000;Hong Kong;;974;+13;4;;293;677;14;130;0.5;96709;12900;Asia
04100000;Lithuania;;955;+43;16;+1;8;931;21;351;6;32809;12052;Europe
04100000;Azerbaijan;;926;+104;9;+1;101;816;27;91;0.9;57371;5658;Asia
04100000;Armenia;;921;+40;10;+1;138;773;30;311;3;5823;1965;Asia
04100000;Kuwait;;910;+55;1;;111;798;22;213;0.2;;;Asia
04100000;Bahrain;;887;+64;5;;519;363;3;521;3;55096;32379;Asia
04100000;Bosnia and Herzegovina;;858;+54;35;+1;101;722;4;262;11;6911;2106;Europe
04100000;Kazakhstan;;764;+37;7;;60;697;21;41;0.4;59371;3162;Asia
04100000;Cameroon;;730;;10;;60;660;;27;0.4;;;Africa
04100000;Slovakia;;701;+19;2;;23;676;5;128;0.4;21371;3914;Europe
04100000;North Macedonia;;663;+46;30;+1;37;596;15;318;14;6571;3154;Europe
04100000;Tunisia;;643;+15;25;+1;25;593;78;54;2;9570;810;Africa
04100000;Bulgaria;;618;+25;24;;48;546;32;89;3;15899;2288;Europe
04100000;Latvia;;589;+12;3;+1;16;570;3;312;2;25458;13497;Europe
04100000;Andorra;;583;+19;25;+2;58;500;17;7545;324;1673;21653;Europe
04100000;Lebanon;;582;+6;19;;67;496;29;85;3;12524;1835;Asia
04100000;Uzbekistan;;582;+37;3;;38;541;8;17;0.09;70000;2091;Asia
04100000;Cyprus;;564;+38;10;+1;53;501;13;467;8;14273;11822;Asia
04100000;Costa Rica;;539;+37;3;;30;506;13;106;0.6;6298;1236;NorthAmerica
04100000;Cuba;;515;+58;15;+3;28;472;15;45;1;9410;831;NorthAmerica
04100000;Afghanistan;;484;+40;15;+1;32;437;;12;0.4;;;Asia
04100000;Oman;;457;+38;3;+1;109;345;3;89;0.6;;;Asia
04100000;Uruguay;;456;;7;;192;257;14;131;2;6175;1778;SouthAmerica
04100000;Ivory Coast;;444;+60;3;;52;389;;17;0.1;;;Africa
04100000;Burkina Faso;;443;+29;24;+1;146;273;;21;1;;;Africa
04100000;Niger;;410;+68;11;;40;359;;17;0.5;4251;176;Africa
04100000;Albania;;409;+9;23;+1;165;221;7;142;8;3223;1120;Europe
04100000;Taiwan;;380;+1;5;;80;295;;16;0.2;42315;1777;Asia
04100000;Jordan;;372;+14;7;+1;161;204;5;36;0.7;17000;1666;Asia
04100000;Reacuteunion;;362;;;;40;322;4;404;;;;Africa
04100000;Channel Islands;;361;+10;8;;40;313;;2076;46;1157;6655;Europe
04100000;Honduras;;343;+31;23;+1;6;314;10;35;2;;;NorthAmerica
04100000;Malta;;337;+38;2;+1;16;319;4;763;5;13732;31100;Europe
04100000;San Marino;;333;+25;34;;49;250;14;9814;1002;846;24933;Europe
04100000;Bangladesh;;330;+112;21;+1;33;276;1;2;0.1;6175;37;Asia
04100000;Mauritius;;314;+41;7;;23;284;3;247;6;6730;5292;Africa
04100000;Ghana;;313;;6;;34;273;2;10;0.2;12046;388;Africa
04100000;Kyrgyzstan;;280;+10;4;;35;241;5;43;0.6;9618;1474;Asia
04100000;Nigeria;;276;;6;;44;226;2;1;0.03;5000;24;Africa
04100000;Bolivia;;264;+54;18;+3;2;244;3;23;2;591;51;SouthAmerica
04100000;Palestine;;263;;1;;44;218;;52;0.2;16068;3150;Asia
04100000;Vietnam;;255;+4;;;128;127;8;3;;114241;1174;Asia
04100000;Montenegro;;252;+4;2;;4;246;7;401;3;2329;3708;Europe
04100000;Senegal;;250;+6;2;;123;125;1;15;0.1;;;Africa
04100000;Georgia;;218;+7;3;;51;164;6;55;0.8;3271;820;Asia
04100000;Guinea;;194;+30;;;11;183;;15;;;;Africa
04100000;Sri Lanka;;190;+1;7;;49;134;5;9;0.3;3248;152;Asia
04100000;Isle of Man;;190;+32;1;;92;97;12;2234;12;1879;22097;Europe
04100000;Kenya;;184;+5;7;+1;12;165;2;3;0.1;5278;98;Africa
04100000;Mayotte;;184;;2;;22;160;3;674;7;1100;4032;Africa
04100000;Faeroe Islands;;184;;;;136;48;;3766;;5299;108446;Europe
04100000;DRC;;180;;18;;9;153;;2;0.2;;;Africa
04100000;Venezuela;;171;+4;9;;84;78;6;6;0.3;139282;4898;SouthAmerica
04100000;Martinique;;154;;6;;50;98;19;410;16;;;NorthAmerica
04100000;Guadeloupe;;141;;8;;43;90;13;352;20;;;NorthAmerica
04100000;Brunei;;135;;1;;92;42;3;309;2;8985;20538;Asia
04100000;Djibouti;;135;;;;25;110;;137;;3106;3144;Africa
04100000;Paraguay;;124;+5;5;;18;101;1;17;0.7;2039;286;SouthAmerica
04100000;Gibraltar;;123;+3;;;60;63;1;3651;;1511;44849;Europe
04100000;Cambodia;;119;+2;;;62;57;1;7;;5768;345;Asia
04100000;Rwanda;;110;;;;7;103;;8;;806;62;Africa
04100000;Trinidad and Tobago;;109;+2;8;;1;100;;78;6;987;705;NorthAmerica
04100000;El Salvador;;103;+10;6;+1;14;83;3;16;0.9;;;NorthAmerica
04100000;Guatemala;;95;+8;3;;17;75;3;5;0.2;1134;63;NorthAmerica
04100000;Madagascar;;93;;;;11;82;1;3;;;;Africa
04100000;Monaco;;84;+3;1;;5;78;4;2141;25;;;Europe
04100000;French Guiana;;83;;;;43;40;1;278;;;;SouthAmerica
04100000;Aruba;;82;+5;;;20;62;;768;;1008;9441;NorthAmerica
04100000;Liechtenstein;;78;;1;;55;22;;2046;26;900;23605;Europe
04100000;Mali;;74;+15;7;;22;45;;4;0.3;;;Africa
04100000;Togo;;73;+3;3;;24;46;;9;0.4;1747;211;Africa
04100000;Barbados;;66;+3;3;;11;52;4;230;10;655;2279;NorthAmerica
04100000;Jamaica;;63;;4;;12;47;;21;1;907;306;NorthAmerica
04100000;Congo;;60;+15;5;;5;50;;11;0.9;;;Africa
04100000;Ethiopia;;56;+1;2;;4;50;2;0.5;0.02;2790;24;Africa
04100000;Uganda;;53;;;;;53;;1;;3310;72;Africa
04100000;French Polynesia;;51;;;;;51;;182;;744;2649;Australia/Oceania
04100000;Cayman Islands;;45;;1;;6;38;;685;15;479;7288;NorthAmerica
04100000;Macao;;45;;;;10;35;1;69;;;;Asia
04100000;Gabon;;44;+10;1;;1;42;;20;0.4;;;Africa
04100000;Sint Maarten;;43;+3;6;;1;36;2;1003;140;112;2612;NorthAmerica
04100000;Bahamas;;40;;7;;5;28;1;102;18;;;NorthAmerica
04100000;Bermuda;;39;;3;;23;13;;626;48;315;5058;NorthAmerica
04100000;Zambia;;39;;1;;24;14;1;2;0.05;1239;67;Africa
04100000;Guyana;;37;;6;;8;23;4;47;8;145;184;SouthAmerica
04100000;Guinea-Bissau;;36;+3;;;;36;;18;;1500;762;Africa
04100000;Eritrea;;33;;;;;33;;9;;;;Africa
