date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04180600;USA;;710021;+286;37158;+4;60510;612353;13509;2145;112;3574984;10800;NorthAmerica
04180600;Spain;;190839;;20002;;74797;96040;7371;4082;428;930230;19896;Europe
04180600;Italy;;172434;;22745;;42727;106962;2812;2852;376;1244108;20577;Europe
04180600;France;;147969;;18681;;34420;94868;6027;2267;286;463662;7103;Europe
04180600;Germany;;141397;;4352;;83114;53931;5013;1688;52;1728357;20629;Europe
04180600;UK;;108692;;14576;;N/A;93772;1559;1601;215;438991;6467;Europe
04180600;Iran;;79494;;4958;;54064;20472;3563;946;59;319879;3808;Asia
04180600;Turkey;;78546;;1769;;8631;68146;1845;931;21;558413;6621;Asia
04180600;Belgium;;36138;;5163;;7961;23014;1140;3118;445;139387;12027;Europe
04180600;Brazil;;34221;+539;2171;+30;14026;18024;6634;161;10;62985;296;SouthAmerica
04180600;Russia;;32008;;273;;2590;29145;8;219;2;1718019;11773;Europe
04180600;Canada;;31927;;1310;;10543;20074;557;846;35;507701;13452;NorthAmerica
04180600;Netherlands;;30449;;3459;;250;26740;1279;1777;202;154911;9041;Europe
04180600;Switzerland;;27078;;1327;;16400;9351;386;3129;153;206400;23849;Europe
04180600;Portugal;;19022;;657;;519;17846;222;1866;64;234207;22969;Europe
04180600;Austria;;14595;;431;;9704;4460;227;1621;48;169272;18795;Europe
04180600;India;;14352;;486;;2041;11825;;10;0.4;335123;243;Asia
04180600;Ireland;;13980;;530;;77;13373;294;2831;107;90646;18358;Europe
04180600;Peru;;13489;;300;;6541;6648;137;409;9;127513;3867;SouthAmerica
04180600;Sweden;;13216;;1400;;550;11266;523;1309;139;74600;7387;Europe
04180600;Israel;;12982;;151;;3126;9705;168;1500;17;187250;21634;Asia
04180600;S. Korea;;10653;+18;232;+2;7937;2484;55;208;5;546463;10659;Asia
04180600;Japan;;9787;;190;;935;8662;193;77;2;100703;796;Asia
04180600;Chile;;9252;;116;;3621;5515;384;484;6;103873;5434;SouthAmerica
04180600;Ecuador;;8450;;421;;838;7191;168;479;24;27868;1580;SouthAmerica
04180600;Poland;;8379;;332;;866;7181;160;221;9;179654;4747;Europe
04180600;Romania;;8067;;411;;1508;6148;258;419;21;85805;4460;Europe
04180600;Saudi Arabia;;7142;;87;;1049;6006;74;205;2;150000;4309;Asia
04180600;Denmark;;7073;;336;;3389;3348;93;1221;58;87024;15024;Europe
04180600;Pakistan;;7025;;135;;1765;5125;46;32;0.6;84704;383;Asia
04180600;Norway;;6937;;161;;32;6744;63;1280;30;136236;25130;Europe
04180600;Mexico;;6875;+578;546;+60;2125;4204;207;53;4;48365;375;NorthAmerica
04180600;Australia;;6560;+27;67;+2;4132;2361;57;257;3;398066;15611;Australia/Oceania
04180600;Czechia;;6549;;173;;1174;5202;82;612;16;154307;14409;Europe
04180600;UAE;;6302;;37;;1188;5077;1;637;4;767000;77550;Asia
04180600;Indonesia;;5923;;520;;607;4796;;22;2;37134;136;Asia
04180600;Philippines;;5878;;387;;487;5004;1;54;4;48171;440;Asia
04180600;Serbia;;5690;;110;;534;5046;120;651;13;32566;3727;Europe
04180600;Malaysia;;5251;;86;;2967;2198;51;162;3;96695;2988;Asia
04180600;Singapore;;5050;;11;;708;4331;22;863;2;94796;16203;Asia
04180600;Belarus;;4779;;42;;342;4395;65;506;4;86813;9187;Europe
04180600;Qatar;;4663;;7;;464;4192;37;1619;2;58328;20245;Asia
04180600;Ukraine;;4662;;125;;246;4291;45;107;3;47096;1077;Europe
04180600;Panama;;4210;+194;116;+7;122;3972;96;976;27;18559;4301;NorthAmerica
04180600;Dominican Republic;;4126;;200;;268;3658;146;380;18;13282;1224;NorthAmerica
04180600;Finland;;3489;;82;;1700;1707;73;630;15;52500;9475;Europe
04180600;Luxembourg;;3480;;72;;579;2829;29;5559;115;32394;51749;Europe
04180600;Colombia;;3439;;153;;634;2652;98;68;3;55573;1092;SouthAmerica
04180600;Egypt;;2844;;205;;646;1993;;28;2;25000;244;Africa
04180600;South Africa;;2783;;50;;903;1830;7;47;0.8;100827;1700;Africa
04180600;Argentina;;2758;+89;129;+6;666;1963;126;61;3;28650;634;SouthAmerica
04180600;Thailand;;2700;;47;;1689;964;61;39;0.7;100498;1440;Asia
04180600;Morocco;;2564;;135;;281;2148;1;69;4;12952;351;Africa
04180600;Algeria;;2418;;364;;846;1208;60;55;8;3359;77;Africa
04180600;Moldova;;2264;;56;;276;1932;80;561;14;9848;2441;Europe
04180600;Greece;;2224;;108;;269;1847;71;213;10;50771;4871;Europe
04180600;Bangladesh;;1838;;75;;58;1705;1;11;0.5;19193;117;Asia
04180600;Croatia;;1814;;36;;600;1178;30;442;9;20953;5104;Europe
04180600;Hungary;;1763;;156;;207;1400;63;182;16;41590;4305;Europe
04180600;Iceland;;1754;;9;;1224;521;6;5140;26;39536;115859;Europe
04180600;Bahrain;;1740;;7;;725;1008;3;1023;4;79564;46759;Asia
04180600;Kuwait;;1658;;5;;258;1395;32;388;1;;;Asia
04180600;Kazakhstan;;1546;;17;;347;1182;22;82;0.9;85735;4566;Asia
04180600;Iraq;;1482;;81;;906;495;;37;2;51737;1286;Asia
04180600;Estonia;;1459;;38;;145;1276;11;1100;29;37594;28340;Europe
