date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04161200;USA;;644348;+259;28554;+25;48708;567086;13487;1947;86;3258879;9845;NorthAmerica
04161200;Spain;;180659;;18812;;70853;90994;7371;3864;402;650755;13918;Europe
04161200;Italy;;165155;;21645;;38092;105418;3079;2732;358;1117404;18481;Europe
04161200;France;;147863;;17167;;30955;99741;6457;2265;263;333807;5114;Europe
04161200;Germany;;134753;;3804;;77000;53949;4288;1608;45;1728357;20629;Europe
04161200;UK;;98476;;12868;;N/A;85264;1559;1451;190;398916;5876;Europe
04161200;Iran;;76389;;4777;;49933;21679;3643;909;57;299204;3562;Asia
04161200;Turkey;;69392;;1518;;5674;62200;1820;823;18;477716;5664;Asia
04161200;Belgium;;34809;+1236;4857;+417;7562;22390;1182;3003;419;128132;11056;Europe
04161200;Brazil;;28912;+302;1760;+3;14026;13126;296;136;8;62985;296;SouthAmerica
04161200;Canada;;28379;;1010;;8979;18390;557;752;27;467736;12393;NorthAmerica
04161200;Netherlands;;28153;;3134;;250;24769;1279;1643;183;140845;8220;Europe
04161200;Russia;;27938;+3448;232;+34;2304;25402;8;191;2;1613413;11056;Europe
04161200;Switzerland;;26336;;1249;+10;15400;9687;386;3043;144;199000;22993;Europe
04161200;Portugal;;18091;;599;;383;17109;208;1774;59;208314;20430;Europe
04161200;Austria;;14412;+62;393;;8098;5921;232;1600;44;156801;17410;Europe
04161200;Israel;;12591;+90;140;+10;2624;9827;174;1455;16;187250;21634;Asia
04161200;Ireland;;12547;;444;;77;12026;158;2541;90;90646;18358;Europe
04161200;India;;12456;+86;423;+1;1513;10520;;9;0.3;274599;199;Asia
04161200;Sweden;;11927;;1203;;381;10343;954;1181;119;74600;7387;Europe
04161200;Peru;;11475;;254;;3108;8113;146;348;8;109385;3318;SouthAmerica
04161200;S. Korea;;10613;+22;229;+4;7757;2627;55;207;4;538775;10509;Asia
04161200;Japan;;8626;;178;;901;7547;168;68;1;94236;745;Asia
04161200;Chile;;8273;;94;;2937;5242;389;433;5;91873;4806;SouthAmerica
04161200;Ecuador;;7858;;388;;780;6690;135;445;22;26093;1479;SouthAmerica
04161200;Poland;;7771;+189;292;+6;774;6705;160;205;8;156493;4135;Europe
04161200;Romania;;7707;+491;387;+15;1357;5963;243;401;20;79629;4139;Europe
04161200;Denmark;;6879;+198;309;;2748;3822;89;1188;53;82380;14223;Europe
04161200;Norway;;6798;+1;150;;32;6616;64;1254;28;130216;24020;Europe
04161200;Pakistan;;6505;+122;124;+13;1645;4736;46;29;0.6;78979;358;Asia
04161200;Australia;;6468;+21;63;;3747;2658;66;254;2;380003;14902;Australia/Oceania
04161200;Czechia;;6303;+2;166;;831;5306;75;589;16;146004;13634;Europe
04161200;Saudi Arabia;;5862;;79;;931;4852;71;168;2;150000;4309;Asia
04161200;Mexico;;5847;+448;449;+43;2125;3273;207;45;3;40091;311;NorthAmerica
04161200;Philippines;;5660;+207;362;+13;435;4863;1;52;3;48171;440;Asia
04161200;Indonesia;;5516;+380;498;+29;548;4470;;20;2;36000;132;Asia
04161200;UAE;;5365;;33;;1034;4298;1;542;3;767000;77550;Asia
04161200;Malaysia;;5182;+110;84;+1;2766;2332;56;160;3;87183;2694;Asia
04161200;Serbia;;4873;;99;;400;4374;128;558;11;26278;3008;Europe
04161200;Ukraine;;4161;+397;116;+8;186;3859;45;95;3;42823;979;Europe
04161200;Panama;;3751;;103;;75;3573;106;869;24;16854;3906;NorthAmerica
04161200;Belarus;;3728;;36;;203;3489;68;395;4;76198;8064;Europe
04161200;Qatar;;3711;;7;;406;3298;37;1288;2;54484;18911;Asia
04161200;Singapore;;3699;;10;;652;3037;29;632;2;72680;12423;Asia
04161200;Dominican Republic;;3614;;189;;208;3217;143;333;17;9275;855;NorthAmerica
04161200;Luxembourg;;3373;;69;;526;2778;33;5388;110;30723;49080;Europe
04161200;Finland;;3369;+132;72;;300;2997;75;608;13;48828;8813;Europe
04161200;Colombia;;3105;;131;;452;2522;106;61;3;48628;956;SouthAmerica
04161200;Thailand;;2672;+29;46;+3;1593;1033;61;38;0.7;100498;1440;Asia
04161200;Argentina;;2571;;112;;596;1863;117;57;2;24374;539;SouthAmerica
04161200;South Africa;;2506;;34;;410;2062;7;42;0.6;90515;1526;Africa
04161200;Egypt;;2505;;183;;589;1733;;24;2;25000;244;Africa
04161200;Morocco;;2251;+227;128;+1;247;1876;1;61;3;11433;310;Africa
04161200;Greece;;2192;;102;;269;1821;72;210;10;50771;4871;Europe
04161200;Algeria;;2160;;336;;708;1116;60;49;8;3359;77;Africa
04161200;Moldova;;2049;;51;+5;235;1763;80;508;13;6271;1555;Europe
04161200;Croatia;;1741;;33;;473;1235;31;424;8;19256;4691;Europe
04161200;Iceland;;1727;;8;;1077;642;8;5061;23;37386;109558;Europe
04161200;Bahrain;;1673;+2;7;;663;1003;3;983;4;73272;43061;Asia
04161200;Hungary;;1652;+73;142;+8;199;1311;58;171;15;38489;3984;Europe
04161200;Bangladesh;;1572;+341;60;+10;49;1463;1;10;0.4;14868;90;Asia
04161200;Kuwait;;1524;+119;3;;225;1296;32;357;0.7;;;Asia
04161200;Estonia;;1434;+34;36;+1;133;1265;10;1081;27;36024;27156;Europe
04161200;Iraq;;1415;;79;;812;524;;35;2;46135;1147;Asia
04161200;New Zealand;;1401;+15;9;;770;622;3;291;2;70160;14549;Australia/Oceania
04161200;Uzbekistan;;1349;+47;4;;107;1238;8;40;0.1;70000;2091;Asia
04161200;Kazakhstan;;1341;+46;17;+1;263;1061;22;71;0.9;85735;4566;Asia
04161200;Azerbaijan;;1253;;13;;404;836;24;124;1;75397;7436;Asia
04161200;Slovenia;;1248;;61;;165;1022;34;600;29;37114;17852;Europe
04161200;Armenia;;1159;+48;18;+1;358;783;30;391;6;9632;3250;Asia
04161200;Lithuania;;1128;+37;30;;178;920;14;414;11;48537;17829;Europe
04161200;Bosnia and Herzegovina;;1110;;41;;253;816;4;338;12;13339;4066;Europe
04161200;Oman;;1019;+109;4;;176;839;3;200;0.8;;;Asia
04161200;Hong Kong;;1018;+1;4;;485;529;9;136;0.5;116273;15509;Asia
04161200;North Macedonia;;974;;45;;98;831;15;468;22;9262;4446;Europe
