date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04140000;USA;;583870;+23570;23485;+1380;35755;524630;12772;1764;71;2934571;8866;NorthAmerica
04140000;Spain;;169628;+2797;17628;+419;64727;87273;7371;3628;377;600000;12833;Europe
04140000;Italy;;159516;+3153;20465;+566;35435;103616;3260;2638;338;1046910;17315;Europe
04140000;France;;136779;+4188;14967;+574;27718;94094;6821;2095;229;333807;5114;Europe
04140000;Germany;;129207;+1353;3118;+96;64300;61789;4895;1542;37;1317887;15730;Europe
04140000;UK;;88621;+4342;11329;+717;N/A;76948;1559;1305;167;367667;5416;Europe
04140000;Iran;;73303;+1617;4585;+111;45983;22735;3877;873;55;275427;3279;Asia
04140000;Turkey;;61049;+4093;1296;+98;3957;55796;1786;724;15;410556;4868;Asia
04140000;Belgium;;30589;+942;3903;+303;6707;19979;1234;2639;337;102151;8814;Europe
04140000;Netherlands;;26551;+964;2823;+86;250;23478;1358;1550;165;115992;6769;Europe
04140000;Switzerland;;25688;+273;1138;+32;13700;10850;386;2968;131;193800;22393;Europe
04140000;Canada;;25552;+1169;767;+50;7666;17119;557;677;20;422200;11186;NorthAmerica
04140000;Brazil;;23430;+1238;1328;+105;173;21929;296;110;6;62985;296;SouthAmerica
04140000;Russia;;18328;+2558;148;+18;1470;16710;8;126;1;1300000;8908;Europe
04140000;Portugal;;16934;+349;535;+31;277;16122;188;1661;52;182707;17918;Europe
04140000;Austria;;14041;+96;368;+18;7343;6330;239;1559;41;148412;16479;Europe
04140000;Israel;;11586;+441;116;+13;1855;9615;181;1339;13;117339;13557;Asia
04140000;Sweden;;10948;+465;919;+20;381;9648;859;1084;91;54700;5416;Europe
04140000;Ireland;;10647;+992;365;+31;25;10257;194;2156;74;72000;14581;Europe
04140000;S. Korea;;10537;+25;217;+3;7447;2873;55;206;4;514621;10038;Asia
04140000;India;;10453;+1248;358;+27;1181;8914;;8;0.3;189111;137;Asia
04140000;Peru;;9784;+2265;216;+23;2642;6926;134;297;7;87116;2642;SouthAmerica
04140000;Ecuador;;7529;+63;355;+22;597;6577;121;427;20;24553;1392;SouthAmerica
04140000;Chile;;7525;+312;82;+2;2367;5076;387;394;4;85035;4448;SouthAmerica
04140000;Japan;;7370;;123;;784;6463;129;58;1.0;77381;612;Asia
04140000;Poland;;6934;+260;245;+13;487;6202;160;183;6;143630;3795;Europe
04140000;Romania;;6633;+333;331;+15;914;5388;231;345;17;67204;3493;Europe
04140000;Norway;;6565;+40;134;+6;32;6399;59;1211;25;127305;23483;Europe
04140000;Australia;;6359;+46;61;+2;3494;2804;79;249;2;362136;14201;Australia/Oceania
04140000;Denmark;;6318;+144;285;+12;2235;3798;100;1091;49;72099;12448;Europe
04140000;Czechia;;6022;+31;143;+5;519;5360;87;562;13;128359;11986;Europe
04140000;Pakistan;;5496;+266;93;+2;1095;4308;44;25;0.4;65114;295;Asia
04140000;Saudi Arabia;;4934;+472;65;+6;805;4064;59;142;2;115585;3320;Asia
04140000;Philippines;;4932;+284;315;+18;242;4375;1;45;3;33814;309;Asia
