date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04101800;USA;;475659;+7093;17838;+1147;26050;431771;10182;1437;54;2427698;7334;NorthAmerica
04101800;Spain;;157053;+3831;15970;+523;55668;85415;7371;3359;342;355000;7593;Europe
04101800;Italy;;143626;;18279;;28470;96877;3605;2375;302;853369;14114;Europe
04101800;Germany;;119498;+1263;2607;;52407;64484;4895;1426;31;1317887;15730;Europe
04101800;France;;117749;;12210;;23206;82333;7066;1804;187;333807;5114;Europe
04101800;Iran;;68192;+1972;4232;+122;35465;28495;3969;812;50;242568;2888;Asia
04101800;UK;;65077;;8931;+953;135;56011;1559;959;132;298169;4392;Europe
04101800;Turkey;;42282;;908;;2142;39232;1552;501;11;276338;3277;Asia
04101800;Belgium;;26667;+1684;3019;+496;5568;18080;1278;2301;260;84248;7269;Europe
04101800;Switzerland;;24469;+418;987;+39;10600;12882;386;2827;114;178500;20625;Europe
04101800;Netherlands;;23097;+1335;2511;+115;250;20336;1424;1348;147;101534;5926;Europe
04101800;Canada;;21243;+478;509;;5311;15423;518;563;13;370315;9812;NorthAmerica
04101800;Brazil;;18176;+31;957;+3;173;17046;296;86;5;62985;296;SouthAmerica
04101800;Portugal;;15472;+1516;435;+26;233;14804;226;1517;43;144000;14122;Europe
04101800;Austria;;13520;+276;319;+24;6064;7137;261;1501;35;134743;14961;Europe
04101800;Russia;;11917;+1786;94;+18;795;11028;8;82;0.6;1090000;7469;Europe
04101800;S. Korea;;10450;+27;208;+4;7117;3125;55;204;4;503051;9812;Asia
04101800;Israel;;10095;+127;95;+9;1061;8939;164;1166;11;117339;13557;Asia
04101800;Sweden;;9685;+544;870;+77;205;8610;749;959;86;54700;5416;Europe
04101800;India;;7347;+622;229;+2;641;6477;;5;0.2;177584;129;Asia
04101800;Ireland;;6574;;263;;25;6286;194;1331;53;53000;10734;Europe
04101800;Chile;;6501;+529;65;+8;1274;5162;360;340;3;72797;3808;SouthAmerica
04101800;Norway;;6244;+25;108;;32;6104;70;1152;20;121034;22326;Europe
04101800;Australia;;6203;+51;53;+2;3141;3009;74;243;2;338346;13269;Australia/Oceania
04101800;Poland;;5955;+380;181;+7;318;5456;160;157;5;118295;3126;Europe
04101800;Denmark;;5819;+184;247;+10;1773;3799;113;1005;43;64731;11176;Europe
04101800;Czechia;;5674;+105;119;+7;346;5209;98;530;11;114854;10725;Europe
04101800;Japan;;5530;+183;99;;685;4746;109;44;0.8;64387;509;Asia
04101800;Romania;;5467;+265;265;+17;729;4473;183;284;14;55430;2881;Europe
04101800;Peru;;5256;;138;;1438;3680;124;159;4;48465;1470;SouthAmerica
04101800;Ecuador;;4965;;272;;339;4354;139;281;15;19102;1083;SouthAmerica
04101800;Pakistan;;4695;+206;66;+1;727;3902;45;21;0.3;54706;248;Asia
04101800;Malaysia;;4346;+118;70;+3;1830;2446;69;134;2;69675;2153;Asia
04101800;Philippines;;4195;+119;221;+18;140;3834;1;38;2;24500;224;Asia
04101800;Saudi Arabia;;3651;+364;47;+3;685;2919;57;105;1;115585;3320;Asia
04101800;Indonesia;;3512;+219;306;+26;282;2924;;13;1;17679;65;Asia
04101800;Mexico;;3441;+260;194;+20;633;2614;89;27;2;31492;244;NorthAmerica
04101800;Luxembourg;;3223;+108;54;+2;500;2669;30;5149;86;28273;45166;Europe
04101800;Serbia;;3105;+238;71;+5;118;2916;136;355;8;14240;1630;Europe
