date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04240900;USA;;886709;+267;50243;+7;85922;750544;14997;2679;152;4775625;14428;NorthAmerica
04240900;Spain;;213024;;22157;;89250;101617;7705;4556;474;930230;19896;Europe
04240900;Italy;;189973;;25549;;57576;106848;2267;3142;423;1579909;26131;Europe
04240900;France;;158183;;21856;;42088;94239;5053;2423;335;463662;7103;Europe
04240900;Germany;;153129;;5575;;106800;40754;2908;1828;67;2072669;24738;Europe
04240900;UK;;138078;;18738;;N/A;118996;1559;2034;276;583496;8595;Europe
04240900;Turkey;;101790;;2491;;18491;80808;1816;1207;30;791906;9390;Asia
04240900;Iran;;87026;;5481;;64843;16702;3105;1036;65;389507;4637;Asia
04240900;Russia;;62773;;555;;4891;57327;2300;430;4;2401616;16457;Europe
04240900;Brazil;;50036;+544;3331;+18;26573;20132;8318;235;16;291922;1373;SouthAmerica
04240900;Belgium;;42797;;6490;;9800;26507;993;3693;560;179666;15502;Europe
04240900;Canada;;42110;;2147;;14761;25202;557;1116;57;634917;16822;NorthAmerica
04240900;Netherlands;;35729;;4177;;N/A;31302;1008;2085;244;187000;10913;Europe
04240900;Switzerland;;28496;;1549;;20600;6347;386;3293;179;235252;27182;Europe
04240900;India;;23502;+463;722;+1;5012;17768;;17;0.5;541789;393;Asia
04240900;Portugal;;22353;;820;;1201;20332;204;2192;80;300525;29473;Europe
04240900;Peru;;20914;;572;;7422;12920;396;634;17;185238;5618;SouthAmerica
04240900;Ireland;;17607;;794;;9233;7580;147;3566;161;111584;22598;Europe
04240900;Sweden;;16755;;2021;;550;14184;533;1659;200;94500;9357;Europe
04240900;Austria;;15002;;522;;11694;2786;169;1666;58;205835;22854;Europe
04240900;Israel;;14882;+79;193;+1;5685;9004;139;1719;22;240303;27763;Asia
04240900;Saudi Arabia;;13930;;121;;1925;11884;93;400;3;200000;5745;Asia
04240900;Japan;;12368;;328;;1494;10546;259;98;3;135983;1075;Asia
04240900;Chile;;11812;;168;;5804;5840;411;618;9;135147;7070;SouthAmerica
04240900;Mexico;;11633;+1089;1069;+99;2627;7937;378;90;8;51297;398;NorthAmerica
04240900;Ecuador;;11183;;560;;1328;9295;141;634;32;34840;1975;SouthAmerica
04240900;Singapore;;11178;;12;;924;10242;26;1911;2;94796;16203;Asia
04240900;Pakistan;;11155;+98;237;+2;2527;8391;111;50;1;131365;595;Asia
04240900;S. Korea;;10708;+6;240;;8501;1967;55;209;5;589520;11499;Asia
04240900;Poland;;10511;;454;;1740;8317;160;278;12;250719;6625;Europe
04240900;Romania;;10096;;545;;2478;7073;236;525;28;113336;5891;Europe
04240900;UAE;;8756;;56;;1637;7063;1;885;6;790000;79875;Asia
04240900;Denmark;;8073;;394;;5384;2295;74;1394;68;116621;20134;Europe
04240900;Belarus;;8022;;60;;938;7024;92;849;6;122543;12968;Europe
04240900;Indonesia;;7775;;647;;960;6168;;28;2;59935;219;Asia
04240900;Qatar;;7764;;10;;750;7004;72;2695;3;73457;25497;Asia
04240900;Ukraine;;7647;+477;193;+6;601;6853;45;175;4;77752;1778;Europe
04240900;Norway;;7401;;194;;32;7175;50;1365;36;152095;28055;Europe
04240900;Serbia;;7276;;139;;1063;6074;96;833;16;51324;5874;Europe
04240900;Czechia;;7188;+1;213;+3;2186;4789;76;671;20;203622;19014;Europe
04240900;Philippines;;6981;;462;;722;5797;1;64;4;72346;660;Asia
04240900;Australia;;6675;+8;78;+3;5129;1468;43;262;3;479369;18799;Australia/Oceania
04240900;Malaysia;;5603;;95;;3542;1966;42;173;3;117406;3627;Asia
04240900;Dominican Republic;;5543;;265;;674;4604;135;511;24;18261;1683;NorthAmerica
04240900;Panama;;5166;+174;146;+2;271;4749;86;1197;34;23534;5454;NorthAmerica
04240900;Colombia;;4561;;215;;927;3419;98;90;4;71500;1405;SouthAmerica
04240900;Finland;;4284;;172;;2000;2112;60;773;31;71000;12814;Europe
04240900;Bangladesh;;4186;;127;;108;3951;1;25;0.8;36090;219;Asia
04240900;South Africa;;3953;;75;;1473;2405;36;67;1;143570;2421;Africa
04240900;Egypt;;3891;;287;;1004;2600;;38;3;90000;879;Africa
04240900;Luxembourg;;3665;;83;;728;2854;27;5855;133;36891;58933;Europe
04240900;Morocco;;3568;;155;;456;2957;1;97;4;21947;595;Africa
04240900;Argentina;;3435;;165;;919;2351;123;76;4;41786;925;SouthAmerica
04240900;Algeria;;3007;;407;;1355;1245;40;69;9;6500;148;Africa
04240900;Moldova;;2926;;80;;661;2185;212;725;20;11763;2916;Europe
04240900;Thailand;;2854;+15;50;;2490;314;61;41;0.7;142589;2043;Asia
04240900;Greece;;2463;;127;+2;577;1759;52;236;12;59241;5684;Europe
04240900;Kuwait;;2399;;14;;498;1887;55;562;3;;;Asia
04240900;Hungary;;2383;+99;250;+11;401;1732;61;247;26;58251;6030;Europe
04240900;Kazakhstan;;2334;+45;22;+2;560;1752;29;124;1;153492;8175;Asia
04240900;Bahrain;;2217;;8;;1082;1127;2;1303;5;100031;58787;Asia
04240900;Croatia;;1981;;50;;883;1048;19;483;12;28853;7028;Europe
04240900;Iceland;;1789;;10;;1509;270;5;5243;29;45093;132143;Europe
04240900;Uzbekistan;;1778;+20;7;;563;1208;8;53;0.2;210000;6274;Asia
04240900;Oman;;1716;;9;;307;1400;3;336;2;;;Asia
04240900;Iraq;;1677;;83;;1171;423;;42;2;64882;1613;Asia
04240900;Estonia;;1592;;45;;192;1355;7;1200;34;45181;34059;Europe
04240900;Azerbaijan;;1548;;20;;948;580;14;153;2;108221;10674;Asia
04240900;Armenia;;1523;;24;;659;840;10;514;8;15960;5386;Asia
04240900;New Zealand;;1456;+5;17;+1;1095;344;1;302;4;108238;22446;Australia/Oceania
04240900;Bosnia and Herzegovina;;1413;;54;;485;874;4;431;16;21432;6533;Europe
04240900;Lithuania;;1410;+12;40;;430;940;17;518;15;90992;33425;Europe
04240900;Slovenia;;1366;;79;;211;1076;23;657;38;45703;21984;Europe
04240900;Cameroon;;1334;;43;;668;623;33;50;2;;;Africa
04240900;Slovakia;;1325;;15;;288;1022;9;243;3;57421;10517;Europe
04240900;North Macedonia;;1300;;56;;301;943;14;624;27;13649;6551;Europe
04240900;Afghanistan;;1279;;42;;179;1058;7;33;1;6422;165;Asia
04240900;Cuba;;1235;;43;;365;827;14;109;4;34243;3023;NorthAmerica
04240900;Bulgaria;;1171;+74;52;;193;926;37;169;7;27000;3886;Europe
04240900;Ghana;;1154;;9;;99;1046;4;37;0.3;68591;2207;Africa
04240900;Hong Kong;;1036;;4;;699;333;9;138;0.5;131786;17579;Asia
04240900;Ivory Coast;;1004;;14;;359;631;;38;0.5;;;Africa
04240900;Djibouti;;986;;2;;252;732;;998;2;10619;10748;Africa
04240900;Nigeria;;981;;31;;197;753;2;5;0.2;8003;39;Africa
04240900;Tunisia;;918;;38;;190;690;32;78;3;19411;1642;Africa
04240900;Guinea;;862;;6;;170;686;;66;0.5;;;Africa
04240900;Cyprus;;795;;13;;98;684;15;658;11;40745;33747;Asia
04240900;Latvia;;778;;11;;133;634;6;412;6;41041;21759;Europe
04240900;Andorra;;723;;37;;333;353;17;9357;479;1673;21653;Europe
04240900;Bolivia;;703;+31;43;+3;44;616;3;60;4;4420;379;SouthAmerica
04240900;Lebanon;;688;;22;;140;526;46;101;3;24210;3547;Asia
04240900;Costa Rica;;686;;6;;196;484;8;135;1;12073;2370;NorthAmerica
04240900;Niger;;671;;24;;256;391;;28;1.0;4832;200;Africa
04240900;Albania;;663;;27;;385;251;4;230;9;6509;2262;Europe
04240900;Kyrgyzstan;;656;+25;8;;322;326;11;101;1;39615;6072;Asia
04240900;Burkina Faso;;616;;41;;410;165;;29;2;;;Africa
04240900;Honduras;;562;+43;47;;50;465;10;57;5;3107;314;NorthAmerica
04240900;Uruguay;;557;+8;12;;354;191;10;160;3;15142;4359;SouthAmerica
04240900;Channel Islands;;521;;29;;295;197;;2997;167;3320;19095;Europe
04240900;San Marino;;501;;40;;63;398;3;14765;1179;1929;56851;Europe
04240900;Palestine;;480;;4;;92;384;;94;0.8;27000;5293;Asia
04240900;Senegal;;479;;6;;257;216;1;29;0.4;466;28;Africa
04240900;Malta;;445;;3;;204;238;2;1008;7;26811;60721;Europe
04240900;Jordan;;437;;7;;318;112;5;43;0.7;36000;3528;Asia
04240900;Georgia;;431;+6;5;;114;312;6;108;1;8375;2099;Asia
04240900;Taiwan;;428;+1;6;;264;158;;18;0.3;59026;2478;Asia
04240900;Reacuteunion;;412;;;;238;174;2;460;;;;Africa
04240900;DRC;;394;+17;25;;48;321;;4;0.3;;;Africa
04240900;Guatemala;;384;+42;11;+1;30;343;5;21;0.6;7200;402;NorthAmerica
04240900;Sri Lanka;;373;+5;7;;107;259;2;17;0.3;13142;614;Asia
04240900;Mauritius;;331;;9;;266;56;3;260;7;12835;10092;Africa
04240900;Somalia;;328;;16;;8;304;2;21;1;;;Africa
04240900;Mayotte;;326;;4;;125;197;4;1195;15;2100;7698;Africa
04240900;Kenya;;320;;14;;89;217;2;6;0.3;14704;273;Africa
04240900;Montenegro;;316;;5;;123;188;7;503;8;5085;8096;Europe
04240900;Venezuela;;311;+13;10;;126;175;4;11;0.4;347236;12211;SouthAmerica
04240900;Mali;;309;;21;;77;211;;15;1;2023;100;Africa
04240900;Isle of Man;;307;;16;;221;70;20;3610;188;2674;31447;Europe
04240900;Tanzania;;284;;10;;11;263;7;5;0.2;;;Africa
04240900;Vietnam;;268;;;;225;43;8;3;;206253;2119;Asia
04240900;El Salvador;;261;+11;8;;67;186;2;40;1;16418;2531;NorthAmerica
04240900;Jamaica;;257;+5;6;;28;223;;87;2;2213;747;NorthAmerica
