date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04142100;USA;;603496;+16555;25195;+1555;38144;540157;12828;1823;76;3036007;9172;NorthAmerica
04142100;Spain;;172541;+2442;18056;+300;67504;86981;7371;3690;386;600000;12833;Europe
04142100;Italy;;162488;+2972;21067;+602;37130;104291;3186;2687;348;1073689;17758;Europe
04142100;France;;143303;+6524;15729;+762;28805;98769;6730;2195;241;333807;5114;Europe
04142100;Germany;;131170;+1098;3272;+78;68200;59698;4288;1566;39;1317887;15730;Europe
04142100;UK;;93873;+5252;12107;+778;N/A;81422;1559;1383;178;382650;5637;Europe
04142100;Iran;;74877;+1574;4683;+98;48129;22065;3691;891;56;287359;3421;Asia
04142100;Turkey;;65111;+4062;1403;+107;4799;58909;1809;772;17;443626;5260;Asia
04142100;Belgium;;31119;+530;4157;+254;6868;20094;1223;2685;359;102151;8814;Europe
04142100;Netherlands;;27419;+868;2945;+122;250;24224;1358;1600;172;134972;7877;Europe
04142100;Canada;;26897;+1217;898;+118;8172;17827;557;713;24;437475;11591;NorthAmerica
04142100;Switzerland;;25936;+248;1174;+36;13700;11062;386;2997;136;199000;22993;Europe
04142100;Brazil;;24232;+802;1378;+50;3046;19808;296;114;6;62985;296;SouthAmerica
04142100;Russia;;21102;+2774;170;+22;1694;19238;8;145;1;1400000;9593;Europe
04142100;Portugal;;17448;+514;567;+32;347;16534;218;1711;56;182707;17918;Europe
04142100;Austria;;14224;+183;384;+16;7633;6207;243;1579;43;151796;16854;Europe
04142100;Israel;;12046;+460;123;+7;2195;9728;175;1392;14;117339;13557;Asia
04142100;India;;11487;+1034;393;+35;1359;9735;;8;0.3;206212;149;Asia
04142100;Ireland;;11479;+832;406;+41;25;11048;194;2325;82;90646;18358;Europe
04142100;Sweden;;11445;+497;1033;+114;381;10031;915;1133;102;54700;5416;Europe
04142100;S. Korea;;10564;+27;222;+5;7534;2808;55;206;4;527438;10288;Asia
04142100;Peru;;10303;+519;230;+14;2642;7431;143;312;7;87116;2642;SouthAmerica
04142100;Chile;;7917;+392;92;+10;2646;5179;387;414;5;87794;4593;SouthAmerica
04142100;Japan;;7645;+27;143;;799;6703;135;60;1;78702;622;Asia
04142100;Ecuador;;7603;+74;355;;696;6552;121;431;20;25347;1437;SouthAmerica
04142100;Poland;;7202;+268;263;+18;618;6321;160;190;7;148321;3919;Europe
04142100;Romania;;6879;+246;351;+20;1051;5477;241;358;18;70097;3644;Europe
04142100;Norway;;6623;+20;139;+5;32;6452;59;1222;26;128569;23716;Europe
04142100;Denmark;;6511;+193;299;+14;2515;3697;100;1124;52;74210;12812;Europe
04142100;Australia;;6400;+41;61;;3598;2741;80;251;2;366493;14372;Australia/Oceania
04142100;Czechia;;6111;+52;161;+18;642;5308;92;571;15;131542;12283;Europe
04142100;Pakistan;;5837;+341;96;+3;1378;4363;46;26;0.4;69928;317;Asia
04142100;Saudi Arabia;;5369;+435;73;+8;889;4407;59;154;2;150000;4309;Asia
04142100;Philippines;;5223;+291;335;+20;295;4593;1;48;3;38103;348;Asia
04142100;Mexico;;5014;+353;332;+36;1964;2718;207;39;3;37395;290;NorthAmerica
04142100;Malaysia;;4987;+170;82;+5;2478;2427;60;154;3;84791;2620;Asia
04142100;UAE;;4933;+412;28;+3;933;3972;1;499;3;648195;65538;Asia
04142100;Indonesia;;4839;+282;459;+60;426;3954;;18;2;31628;116;Asia
04142100;Serbia;;4465;+411;94;+9;400;3971;131;511;11;23398;2678;Europe
04142100;Panama;;3472;;94;;61;3317;106;805;22;15567;3608;NorthAmerica
04142100;Qatar;;3428;+197;7;;373;3048;37;1190;2;52622;18265;Asia
04142100;Ukraine;;3372;+270;98;+5;119;3155;45;77;2;35153;804;Europe
04142100;Luxembourg;;3307;+15;67;;500;2740;30;5283;107;29523;47163;Europe
04142100;Dominican Republic;;3286;+119;183;+6;162;2941;143;303;17;9275;855;NorthAmerica
04142100;Belarus;;3281;+362;33;+4;203;3045;57;347;3;71875;7606;Europe
04142100;Singapore;;3252;+334;10;+1;611;2631;29;556;2;72680;12423;Asia
04142100;Finland;;3161;+97;64;+5;300;2797;74;571;12;47290;8535;Europe
04142100;Colombia;;2852;;112;;319;2421;106;56;2;43053;846;SouthAmerica
04142100;Thailand;;2613;+34;41;+1;1405;1167;61;37;0.6;100498;1440;Asia
04142100;South Africa;;2415;+143;27;;410;1978;7;41;0.5;87022;1467;Africa
04142100;Egypt;;2350;+160;178;+14;589;1583;;23;2;25000;244;Africa
04142100;Argentina;;2277;;102;+4;559;1616;83;50;2;22805;505;SouthAmerica
04142100;Greece;;2170;+25;101;+2;269;1800;76;208;10;48798;4682;Europe
04142100;Algeria;;2070;+87;326;+13;691;1053;60;47;7;3359;77;Africa
04142100;Moldova;;1934;+222;38;+3;134;1762;80;479;9;6271;1555;Europe
04142100;Morocco;;1888;+125;126;;217;1545;1;51;3;9609;260;Africa
04142100;Iceland;;1720;+9;8;;989;723;8;5040;23;36339;106490;Europe
04142100;Croatia;;1704;+54;31;+6;415;1258;34;415;8;18359;4472;Europe
04142100;Bahrain;;1522;+161;7;+1;645;870;3;894;4;69359;40762;Asia
04142100;Hungary;;1512;+54;122;+13;122;1268;58;157;13;35825;3708;Europe
04142100;Iraq;;1400;+22;78;;766;556;;35;2;45437;1130;Asia
04142100;Estonia;;1373;+41;31;+3;115;1227;11;1035;23;32263;24321;Europe
04142100;New Zealand;;1366;+17;9;+4;628;729;4;283;2;64399;13355;Australia/Oceania
04142100;Kuwait;;1355;+55;3;+1;176;1176;26;317;0.7;;;Asia
04142100;Kazakhstan;;1232;+141;14;+2;203;1015;21;66;0.7;76904;4096;Asia
04142100;Slovenia;;1220;+8;56;+1;152;1012;35;587;27;35946;17291;Europe
04142100;Azerbaijan;;1197;+49;13;+1;351;833;25;118;1;71736;7075;Asia
04142100;Uzbekistan;;1113;+115;4;;99;1010;8;33;0.1;70000;2091;Asia
04142100;Bosnia and Herzegovina;;1083;+46;40;+1;236;807;4;330;12;12407;3782;Europe
04142100;Lithuania;;1070;+8;29;+5;101;940;14;393;11;42690;15682;Europe
04142100;Armenia;;1067;+28;16;+2;265;786;30;360;5;8316;2806;Asia
04142100;Hong Kong;;1013;+3;4;;434;575;13;135;0.5;96709;12900;Asia
04142100;Bangladesh;;1012;+209;46;+7;42;924;1;6;0.3;13128;80;Asia
04142100;North Macedonia;;908;+54;44;+6;86;778;15;436;21;9262;4446;Europe
04142100;Cameroon;;848;;14;+2;130;704;;32;0.5;;;Africa
04142100;Slovakia;;835;+66;2;;113;720;5;153;0.4;30052;5504;Europe
04142100;Oman;;813;+86;4;;130;679;3;159;0.8;;;Asia
04142100;Cuba;;766;+40;21;;132;613;9;68;2;18634;1645;NorthAmerica
04142100;Tunisia;;747;+21;34;;43;670;89;63;3;12415;1050;Africa
04142100;Afghanistan;;714;+49;23;+2;40;651;;18;0.6;;;Asia
04142100;Bulgaria;;713;+28;35;+3;81;597;29;103;5;18502;2663;Europe
04142100;Cyprus;;695;+33;12;;65;618;8;576;10;17923;14845;Asia
04142100;Latvia;;657;+2;5;;16;636;3;348;3;29018;15384;Europe
04142100;Andorra;;646;;29;;128;489;17;8361;375;1673;21653;Europe
04142100;Lebanon;;641;+9;21;+1;80;540;33;94;3;16319;2391;Asia
04142100;Ivory Coast;;638;+12;6;;114;518;;24;0.2;;;Africa
04142100;Ghana;;636;+70;8;;17;611;2;20;0.3;44421;1430;Africa
04142100;Costa Rica;;612;;3;;62;547;14;120;0.6;6868;1348;NorthAmerica
04142100;Niger;;548;;13;;86;449;;23;0.5;4399;182;Africa
04142100;Burkina Faso;;515;;27;;161;327;;25;1;;;Africa
04142100;Uruguay;;483;;8;;248;227;15;139;2;9236;2659;SouthAmerica
04142100;Albania;;475;+8;24;+1;248;203;5;165;8;4306;1496;Europe
04142100;Channel Islands;;440;+4;13;+4;48;379;;2531;75;3320;19095;Europe
04142100;Kyrgyzstan;;430;+11;5;;71;354;5;66;0.8;26147;4008;Asia
04142100;Honduras;;407;+10;26;+1;7;374;10;41;3;1600;162;NorthAmerica
04142100;Jordan;;397;+6;7;;235;155;5;39;0.7;20500;2009;Asia
04142100;Taiwan;;393;;6;;124;263;;17;0.3;48549;2038;Asia
04142100;Malta;;393;+9;3;;44;346;4;890;7;19121;43305;Europe
04142100;Reacuteunion;;391;;;;40;351;3;437;;;;Africa
04142100;San Marino;;371;;36;;53;282;15;10934;1061;846;24933;Europe
04142100;Djibouti;;363;+65;2;;53;308;;367;2;5356;5421;Africa
04142100;Guinea;;363;+44;;;31;332;;28;;;;Africa
04142100;Bolivia;;354;+24;28;+1;6;320;3;30;2;2185;187;SouthAmerica
04142100;Nigeria;;343;;10;;91;242;2;2;0.05;5000;24;Africa
04142100;Mauritius;;324;;9;;51;264;3;255;7;8279;6510;Africa
04142100;Palestine;;308;;2;;62;244;;60;0.4;17329;3397;Asia
04142100;Senegal;;299;+8;2;;183;114;1;18;0.1;;;Africa
04142100;Georgia;;296;+24;3;;69;224;6;74;0.8;3271;820;Asia
04142100;Montenegro;;283;+9;4;+1;46;233;7;451;6;2869;4568;Europe
04142100;Vietnam;;266;+1;;;169;97;8;3;;121821;1252;Asia
04142100;Isle of Man;;254;+12;2;;141;111;13;2987;24;2122;24955;Europe
04142100;DRC;;241;+6;20;;20;201;;3;0.2;;;Africa
04142100;Sri Lanka;;233;+16;7;;61;165;1;11;0.3;4768;223;Asia
04142100;Mayotte;;217;+10;3;;69;145;3;795;11;1500;5498;Africa
04142100;Kenya;;216;+8;9;;41;166;2;4;0.2;8123;151;Africa
04142100;Venezuela;;189;;9;;110;70;6;7;0.3;203108;7143;SouthAmerica
04142100;Faeroe Islands;;184;;;;163;21;;3766;;5602;114647;Europe
04142100;Guatemala;;167;+11;5;;19;143;3;9;0.3;1134;63;NorthAmerica
04142100;Paraguay;;159;+12;7;+1;22;130;1;22;1.0;3394;476;SouthAmerica
04142100;Martinique;;157;;6;;50;101;19;418;16;;;NorthAmerica
04142100;El Salvador;;149;+12;6;;25;118;2;23;0.9;7230;1115;NorthAmerica
04142100;Guadeloupe;;145;;8;;67;70;13;362;20;;;NorthAmerica
04142100;Mali;;144;+21;13;+3;34;97;;7;0.6;;;Africa
04142100;Brunei;;136;;1;;107;28;2;311;2;10350;23658;Asia
04142100;Rwanda;;134;+7;;;49;85;;10;;6237;482;Africa
04142100;Gibraltar;;129;;;;93;36;1;3829;;1649;48945;Europe
04142100;Cambodia;;122;;;;91;31;1;7;;5768;345;Asia
04142100;Trinidad and Tobago;;113;;8;;17;88;;81;6;1152;823;NorthAmerica
04142100;Madagascar;;108;+2;;;23;85;1;4;;;;Africa
