date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04212100;USA;;804759;+12000;43995;+1481;81810;678954;14016;2431;133;4106587;12407;NorthAmerica
04212100;Spain;;204178;+3968;21282;+430;82514;100382;7705;4367;455;930230;19896;Europe
04212100;Italy;;183957;+2729;24648;+534;51600;107709;2471;3043;408;1450150;23985;Europe
04212100;France;;158050;+2667;20796;+531;39181;98073;5433;2421;319;463662;7103;Europe
04212100;Germany;;148024;+959;4948;+86;95200;47876;2889;1767;59;1728357;20629;Europe
04212100;UK;;129044;+4301;17337;+828;N/A;111363;1559;1901;255;535342;7886;Europe
04212100;Turkey;;95591;+4611;2259;+119;14918;78414;1865;1133;27;713409;8459;Asia
04212100;Iran;;84802;+1297;5297;+88;60965;18540;3357;1010;63;365723;4354;Asia
04212100;Russia;;52763;+5642;456;+51;3873;48434;700;362;3;2142604;14682;Europe
04212100;Belgium;;40956;+973;5998;+170;9002;25956;1079;3534;518;167110;14419;Europe
04212100;Brazil;;40814;+71;2588;+1;22991;15235;8318;192;12;291922;1373;SouthAmerica
04212100;Canada;;38205;+1376;1831;+141;12586;23788;557;1012;49;565931;14995;NorthAmerica
04212100;Netherlands;;34134;+729;3916;+165;N/A;29968;1087;1992;229;171415;10004;Europe
04212100;Switzerland;;28063;+119;1478;+49;19400;7185;386;3243;171;227554;26293;Europe
04212100;Portugal;;21379;+516;762;+27;917;19700;213;2097;75;271962;26672;Europe
04212100;India;;18985;+446;603;+11;3273;15109;;14;0.4;401586;291;Asia
04212100;Peru;;17837;+1512;484;+39;6982;10371;380;541;15;155724;4723;SouthAmerica
04212100;Ireland;;16040;+388;730;+43;9233;6077;315;3248;148;90646;18358;Europe
04212100;Sweden;;15322;+545;1765;+185;550;13007;515;1517;175;94500;9357;Europe
04212100;Austria;;14873;+78;491;+21;10971;3411;196;1651;55;189018;20987;Europe
04212100;Israel;;13942;+229;184;+7;4507;9251;139;1611;21;240303;27763;Asia
04212100;Saudi Arabia;;11631;+1147;109;+6;1640;9882;81;334;3;200000;5745;Asia
04212100;Japan;;11135;;263;;1239;9633;217;88;2;116725;923;Asia
04212100;Chile;;10832;+325;147;+8;4969;5716;392;567;8;122357;6401;SouthAmerica
04212100;S. Korea;;10683;+9;237;+1;8213;2233;55;208;5;571014;11138;Asia
04212100;Ecuador;;10398;+270;520;+13;1207;8671;137;589;29;33389;1892;SouthAmerica
04212100;Poland;;9856;+263;401;+21;1297;8158;160;260;11;224355;5928;Europe
04212100;Pakistan;;9565;+673;201;+25;2073;7291;46;43;0.9;111806;506;Asia
04212100;Romania;;9242;+306;498;+20;2153;6591;245;480;26;101552;5279;Europe
04212100;Singapore;;9125;+1111;11;;839;8275;23;1560;2;94796;16203;Asia
04212100;Mexico;;8772;+511;712;+26;2627;5433;378;68;6;49570;384;NorthAmerica
04212100;UAE;;7755;+490;46;+3;1443;6266;1;784;5;790000;79875;Asia
04212100;Denmark;;7695;+180;370;+6;4700;2625;81;1329;64;100543;17358;Europe
04212100;Norway;;7191;+35;182;+1;32;6977;58;1326;34;145279;26798;Europe
04212100;Indonesia;;7135;+375;616;+26;842;5677;;26;2;50370;184;Asia
04212100;Czechia;;6961;+61;201;+7;1753;5007;390;650;19;178617;16679;Europe
04212100;Serbia;;6890;+260;130;+5;977;5783;101;789;15;45355;5191;Europe
04212100;Belarus;;6723;+459;55;+4;577;6091;92;711;6;108545;11487;Europe
04212100;Australia;;6645;+20;71;;4685;1889;49;261;3;439000;17216;Australia/Oceania
04212100;Philippines;;6599;+140;437;+9;654;5508;1;60;4;64845;592;Asia
04212100;Qatar;;6533;+518;9;;614;5910;37;2268;3;66725;23160;Asia
04212100;Ukraine;;6125;+415;161;+10;367;5597;45;140;4;61997;1418;Europe
04212100;Malaysia;;5482;+57;92;+3;3349;2041;43;169;3;108216;3344;Asia
04212100;Dominican Republic;;5044;+80;245;+10;463;4336;126;465;23;16973;1565;NorthAmerica
04212100;Panama;;4658;+191;136;+10;204;4318;98;1080;32;20996;4866;NorthAmerica
04212100;Finland;;4014;+146;141;+43;2000;1873;63;724;25;61800;11154;Europe
04212100;Colombia;;3977;;189;;804;2984;98;78;4;65169;1281;SouthAmerica
04212100;Luxembourg;;3618;+60;78;+3;670;2870;32;5780;125;34962;55852;Europe
04212100;Egypt;;3490;+157;264;+14;870;2356;;34;3;55000;537;Africa
04212100;South Africa;;3465;+165;58;;1055;2352;36;58;1.0;126937;2140;Africa
04212100;Bangladesh;;3382;+434;110;+9;87;3185;1;21;0.7;29578;180;Asia
04212100;Morocco;;3209;+163;145;+2;393;2671;1;87;4;18100;490;Africa
04212100;Argentina;;3031;;147;+5;840;2044;123;67;3;36611;810;SouthAmerica
04212100;Algeria;;2811;+93;392;+8;1152;1267;40;64;9;6500;148;Africa
04212100;Thailand;;2811;+19;48;+1;2108;655;61;40;0.7;142589;2043;Asia
04212100;Moldova;;2614;+66;72;+2;505;2037;212;648;18;11763;2916;Europe
04212100;Greece;;2401;+156;121;+5;577;1703;59;230;12;55666;5341;Europe
04212100;Hungary;;2098;+114;213;+14;287;1598;82;217;22;50052;5181;Europe
04212100;Kuwait;;2080;+85;11;+2;412;1657;46;487;3;;;Asia
04212100;Kazakhstan;;1995;+143;19;;489;1487;22;106;1;126727;6749;Asia
04212100;Bahrain;;1973;+66;7;;784;1182;2;1160;4;94380;55466;Asia
04212100;Croatia;;1908;+27;48;+1;801;1059;18;465;12;26610;6482;Europe
04212100;Iceland;;1778;+5;10;;1417;351;5;5210;29;43831;128445;Europe
04212100;Uzbekistan;;1678;+51;6;+1;357;1315;8;50;0.2;150000;4482;Asia
04212100;Iraq;;1602;+28;83;+1;1096;423;;40;2;60837;1513;Asia
04212100;Estonia;;1552;+17;43;+3;169;1340;9;1170;32;42213;31822;Europe
04212100;Oman;;1508;+98;8;+1;238;1262;3;295;2;;;Asia
04212100;Azerbaijan;;1480;+44;20;+1;865;595;16;146;2;102764;10135;Asia
04212100;New Zealand;;1445;+5;13;+1;1006;426;3;300;3;89508;18562;Australia/Oceania
04212100;Armenia;;1401;+62;24;+2;609;768;30;473;8;13929;4701;Asia
04212100;Lithuania;;1350;+24;38;+1;298;1014;17;496;14;70753;25990;Europe
04212100;Slovenia;;1344;+9;77;;197;1070;25;646;37;42976;20672;Europe
04212100;Bosnia and Herzegovina;;1342;+33;51;+2;437;854;4;409;16;19195;5851;Europe
04212100;North Macedonia;;1231;+6;55;+1;224;952;9;591;26;12340;5923;Europe
04212100;Slovakia;;1199;+26;14;+1;258;927;7;220;3;49428;9053;Europe
04212100;Cameroon;;1163;;43;+1;329;791;33;44;2;;;Africa
