date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04190300;USA;;738792;;39014;;68269;631509;13551;2232;118;3722145;11245;NorthAmerica
04190300;Spain;;194416;;20639;;74797;98980;7371;4158;441;930230;19896;Europe
04190300;Italy;;175925;;23227;;44927;107771;2733;2910;384;1305833;21598;Europe
04190300;France;;151793;;19323;;35983;96487;5833;2325;296;463662;7103;Europe
04190300;Germany;;143724;;4538;;85400;53786;2922;1715;54;1728357;20629;Europe
04190300;UK;;114217;;15464;;N/A;98409;1559;1682;228;460437;6783;Europe
04190300;Turkey;;82329;;1890;;10453;69986;1894;976;22;598933;7101;Asia
04190300;Iran;;80868;;5031;;55987;19850;3513;963;60;330137;3931;Asia
04190300;Belgium;;37183;;5453;;8348;23382;1119;3208;471;145997;12597;Europe
04190300;Russia;;36793;;313;;3057;33423;8;252;2;1831892;12553;Europe
04190300;Brazil;;36760;+38;2368;+7;14026;20366;6634;173;11;62985;296;SouthAmerica
04190300;Canada;;33383;;1470;;11207;20706;557;885;39;516216;13677;NorthAmerica
04190300;Netherlands;;31589;;3601;;250;27738;1279;1844;210;154911;9041;Europe
04190300;Switzerland;;27404;;1368;;17100;8936;386;3166;158;216400;25004;Europe
04190300;Portugal;;19685;;687;;610;18388;228;1931;67;235878;23133;Europe
04190300;India;;15722;;521;;2463;12738;;11;0.4;335123;243;Asia
04190300;Ireland;;14758;;571;;77;14110;294;2989;116;90646;18358;Europe
04190300;Austria;;14671;;443;;10214;4014;208;1629;49;175932;19534;Europe
04190300;Peru;;14420;;348;;6684;7388;117;437;11;135895;4122;SouthAmerica
04190300;Sweden;;13822;;1511;;550;11761;1054;1369;150;74600;7387;Europe
04190300;Israel;;13265;;164;;3456;9645;164;1533;19;187250;21634;Asia
04190300;S. Korea;;10653;;232;;7937;2484;55;208;5;546463;10659;Asia
04190300;Japan;;10296;;222;;1069;9005;221;81;2;111325;880;Asia
04190300;Chile;;9730;;126;;4035;5569;360;509;7;108891;5696;SouthAmerica
04190300;Ecuador;;9022;;456;;1008;7558;168;511;26;30922;1753;SouthAmerica
04190300;Poland;;8742;;347;;981;7414;160;231;9;192960;5098;Europe
04190300;Romania;;8418;;421;;1730;6267;248;438;22;90991;4730;Europe
04190300;Saudi Arabia;;8274;;92;;1329;6853;78;238;3;150000;4309;Asia
04190300;Pakistan;;7638;;143;;1832;5663;46;35;0.6;92548;419;Asia
04190300;Mexico;;7497;+622;650;+104;2125;4722;207;58;5;49167;381;NorthAmerica
04190300;Denmark;;7242;;346;;3847;3049;76;1250;60;91437;15786;Europe
04190300;Norway;;7069;+33;164;;32;6873;63;1304;30;139668;25763;Europe
04190300;Czechia;;6606;;181;;1227;5198;86;617;17;162533;15177;Europe
04190300;Australia;;6586;;70;;4167;2349;55;258;3;406510;15942;Australia/Oceania
04190300;UAE;;6302;;37;;1188;5077;1;637;4;767000;77550;Asia
04190300;Indonesia;;6248;;535;;631;5082;;23;2;39422;144;Asia
04190300;Philippines;;6087;;397;;516;5174;1;56;4;56048;511;Asia
04190300;Serbia;;5994;;117;;637;5240;126;686;13;36028;4123;Europe
04190300;Singapore;;5992;;11;;740;5241;23;1024;2;94796;16203;Asia
04190300;Malaysia;;5305;;88;;3102;2115;49;164;3;100794;3114;Asia
04190300;Ukraine;;5106;;133;;275;4698;45;117;3;52534;1201;Europe
04190300;Qatar;;5008;;8;;510;4490;37;1738;3;60139;20874;Asia
04190300;Belarus;;4779;;45;;342;4392;65;506;5;86813;9187;Europe
04190300;Dominican Republic;;4335;;217;;312;3806;146;400;20;14373;1325;NorthAmerica
04190300;Panama;;4210;;116;;122;3972;96;976;27;18559;4301;NorthAmerica
04190300;Finland;;3681;;90;;1700;1891;70;664;16;55600;10035;Europe
04190300;Colombia;;3621;;166;;691;2764;98;71;3;59002;1160;SouthAmerica
04190300;Luxembourg;;3537;;72;;601;2864;32;5650;115;33252;53120;Europe
04190300;South Africa;;3034;;52;;903;2079;36;51;0.9;108021;1821;Africa
04190300;Egypt;;3032;;224;;701;2107;;30;2;55000;537;Africa
04190300;Argentina;;2839;;132;;685;2022;127;63;3;30942;685;SouthAmerica
04190300;Thailand;;2733;;47;;1787;899;61;39;0.7;100498;1440;Asia
04190300;Morocco;;2685;;137;;314;2234;1;73;4;13689;371;Africa
04190300;Algeria;;2534;;367;;894;1273;60;58;8;3359;77;Africa
04190300;Moldova;;2378;;57;;391;1930;80;589;14;9848;2441;Europe
04190300;Greece;;2235;;110;;269;1856;67;214;11;53290;5113;Europe
04190300;Bangladesh;;2144;;84;;66;1994;1;13;0.5;21307;129;Asia
04190300;Hungary;;1834;;172;;231;1431;60;190;18;43901;4544;Europe
04190300;Croatia;;1832;;39;;615;1178;27;446;9;21647;5273;Europe
04190300;Bahrain;;1773;;7;;755;1011;3;1042;4;82568;48524;Asia
04190300;Iceland;;1760;;9;;1291;460;3;5158;26;41091;120416;Europe
04190300;Kuwait;;1751;;6;;280;1465;34;410;1;;;Asia
04190300;Kazakhstan;;1615;;17;;377;1221;22;86;0.9;100878;5373;Asia
04190300;Iraq;;1513;;82;;953;478;;38;2;53955;1341;Asia
04190300;Estonia;;1512;;38;;162;1312;11;1140;29;39605;29856;Europe
04190300;Uzbekistan;;1490;;5;;194;1291;8;45;0.1;136000;4063;Asia
04190300;New Zealand;;1422;;11;;867;544;3;295;2;79078;16399;Australia/Oceania
04190300;Azerbaijan;;1373;;18;;590;765;21;135;2;86607;8542;Asia
04190300;Slovenia;;1317;;70;;190;1057;27;633;34;40580;19520;Europe
04190300;Bosnia and Herzegovina;;1268;;47;;338;883;4;386;14;16868;5141;Europe
