date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04170600;USA;;678144;+574;34641;+24;57754;585749;13369;2049;105;3404186;10284;NorthAmerica
04170600;Spain;;184948;;19315;;74797;90836;7371;3956;413;930230;19896;Europe
04170600;Italy;;168941;;22170;;40164;106607;2936;2794;367;1178403;19490;Europe
04170600;France;;165027;;17920;;32812;114295;6248;2528;275;333807;5114;Europe
04170600;Germany;;137698;;4052;;77000;56646;4288;1643;48;1728357;20629;Europe
04170600;UK;;103093;;13729;;N/A;89020;1559;1519;202;417649;6152;Europe
04170600;Iran;;77995;;4869;;52229;20897;3594;929;58;310340;3695;Asia
04170600;Turkey;;74193;;1643;;7089;65461;1854;880;19;518143;6144;Asia
04170600;Belgium;;34809;;4857;;7562;22390;1182;3003;419;134303;11588;Europe
04170600;Brazil;;30683;;1947;;14026;14710;6634;144;9;62985;296;SouthAmerica
04170600;Canada;;30106;;1195;;9729;19182;557;798;32;487625;12920;NorthAmerica
04170600;Netherlands;;29214;;3315;;250;25649;1279;1705;193;147948;8634;Europe
04170600;Russia;;27938;;232;;2304;25402;8;191;2;1613413;11056;Europe
04170600;Switzerland;;26732;;1281;;15900;9551;386;3089;148;206400;23849;Europe
04170600;Portugal;;18841;;629;;493;17719;229;1848;62;221049;21678;Europe
04170600;Austria;;14476;;410;;8986;5080;238;1607;46;162816;18078;Europe
04170600;India;;13430;;448;;1768;11214;;10;0.3;302956;220;Asia
04170600;Ireland;;13271;;486;;77;12708;156;2688;98;90646;18358;Europe
04170600;Israel;;12758;;142;;2818;9798;181;1474;16;187250;21634;Asia
04170600;Sweden;;12540;;1333;;550;10657;522;1242;132;74600;7387;Europe
04170600;Peru;;12491;;274;;6120;6097;169;379;8;121468;3684;SouthAmerica
04170600;S. Korea;;10635;+22;230;+1;7829;2576;55;207;4;546463;10659;Asia
04170600;Japan;;9231;;190;;935;8106;193;73;2;100703;796;Asia
04170600;Chile;;8807;;105;;3299;5403;384;461;5;98424;5149;SouthAmerica
04170600;Ecuador;;8225;;403;;838;6984;168;466;23;27868;1580;SouthAmerica
04170600;Poland;;7918;;314;;774;6830;160;209;8;169071;4467;Europe
04170600;Romania;;7707;;392;;1357;5958;243;401;20;79629;4139;Europe
04170600;Pakistan;;6919;;128;;1645;5146;46;31;0.6;78979;358;Asia
04170600;Norway;;6905;;152;;32;6721;64;1274;28;133707;24664;Europe
04170600;Denmark;;6879;;321;;3023;3535;92;1188;55;82380;14223;Europe
04170600;Australia;;6468;;63;;3747;2658;66;254;2;380003;14902;Australia/Oceania
04170600;Czechia;;6433;;169;;972;5292;75;601;16;146004;13634;Europe
04170600;Saudi Arabia;;6380;;83;;990;5307;71;183;2;150000;4309;Asia
04170600;Mexico;;6297;+450;486;+37;2125;3686;207;49;4;40091;311;NorthAmerica
04170600;UAE;;5825;;35;;1095;4695;1;589;4;767000;77550;Asia
04170600;Philippines;;5660;;362;;435;4863;1;52;3;48171;440;Asia
04170600;Indonesia;;5516;;496;;548;4472;;20;2;36000;132;Asia
04170600;Serbia;;5318;;103;;443;4772;120;609;12;29472;3373;Europe
04170600;Malaysia;;5182;;84;;2766;2332;56;160;3;87183;2694;Asia
04170600;Singapore;;4427;;10;;683;3734;29;757;2;72680;12423;Asia
04170600;Belarus;;4204;;40;;203;3961;65;445;4;81246;8598;Europe
04170600;Ukraine;;4161;;116;;186;3859;45;95;3;42823;979;Europe
04170600;Qatar;;4103;;7;;415;3681;37;1424;2;56381;19570;Asia
04170600;Panama;;4016;+265;109;+6;98;3809;99;931;25;17850;4137;NorthAmerica
04170600;Dominican Republic;;3755;;196;;215;3344;121;346;18;12229;1127;NorthAmerica
04170600;Luxembourg;;3444;;69;;552;2823;35;5502;110;31660;50577;Europe
04170600;Finland;;3369;;75;;1700;1594;76;608;14;49700;8970;Europe
04170600;Colombia;;3233;;144;;550;2539;98;64;3;52085;1024;SouthAmerica
04170600;Egypt;;2673;;196;;596;1881;;26;2;25000;244;Africa
04170600;Thailand;;2672;;46;;1593;1033;61;38;0.7;100498;1440;Asia
04170600;Argentina;;2669;;122;;631;1916;121;59;3;26457;585;SouthAmerica
04170600;South Africa;;2605;;48;;903;1654;7;44;0.8;95060;1603;Africa
04170600;Morocco;;2283;;130;;249;1904;1;62;4;11996;325;Africa
04170600;Algeria;;2268;;348;;783;1137;60;52;8;3359;77;Africa
04170600;Greece;;2207;;105;;269;1833;69;212;10;50771;4871;Europe
04170600;Moldova;;2154;;54;;235;1865;80;534;13;9208;2283;Europe
04170600;Croatia;;1791;;35;;529;1227;31;436;9;20158;4910;Europe
04170600;Iceland;;1739;;8;;1144;587;6;5096;23;38204;111955;Europe
04170600;Bahrain;;1700;;7;;703;990;3;999;4;76630;45035;Asia
04170600;Hungary;;1652;;142;;199;1311;60;171;15;38489;3984;Europe
04170600;Bangladesh;;1572;;60;;49;1463;1;10;0.4;17003;103;Asia
04170600;Kuwait;;1524;;3;;225;1296;32;357;0.7;;;Asia
04170600;Iraq;;1434;;80;;856;498;;36;2;49260;1225;Asia
04170600;Estonia;;1434;;36;;133;1265;10;1081;27;36024;27156;Europe
04170600;New Zealand;;1409;+8;11;+2;816;582;2;292;2;74401;15429;Australia/Oceania
04170600;Kazakhstan;;1402;;17;;277;1108;22;75;0.9;85735;4566;Asia
04170600;Uzbekistan;;1349;;4;;129;1216;8;40;0.1;100000;2988;Asia
04170600;Azerbaijan;;1283;;15;;460;808;28;127;1;75397;7436;Asia
04170600;Slovenia;;1268;;61;;174;1033;31;610;29;38137;18344;Europe
04170600;Bosnia and Herzegovina;;1167;;43;;277;847;4;356;13;14743;4494;Europe
04170600;Armenia;;1159;;18;;358;783;30;391;6;9632;3250;Asia
04170600;Lithuania;;1128;;32;;178;918;14;414;12;48537;17829;Europe
04170600;North Macedonia;;1081;;46;;121;914;15;519;22;10422;5002;Europe
04170600;Oman;;1019;;4;;176;839;3;200;0.8;;;Asia
04170600;Hong Kong;;1018;;4;;485;529;9;136;0.5;116273;15509;Asia
04170600;Cameroon;;996;;22;;164;810;;38;0.8;;;Africa
04170600;Slovakia;;977;;8;;167;802;5;179;1;34458;6311;Europe
04170600;Cuba;;862;;27;;171;664;16;76;2;21837;1928;NorthAmerica
04170600;Afghanistan;;840;;30;;54;756;;22;0.8;;;Asia
04170600;Tunisia;;822;;37;;43;742;89;70;3;13930;1179;Africa
04170600;Bulgaria;;800;;38;;122;640;37;115;5;18502;2663;Europe
04170600;Cyprus;;735;;12;;77;646;8;609;10;17923;14845;Asia
04170600;Ivory Coast;;688;+34;6;;193;489;;26;0.2;;;Africa
04170600;Andorra;;682;+9;33;;169;480;17;8827;427;1673;21653;Europe
04170600;Latvia;;675;;5;;57;613;3;358;3;31302;16595;Europe
04170600;Lebanon;;663;;21;;86;556;30;97;3;18115;2654;Asia
04170600;Costa Rica;;642;;4;;74;564;11;126;0.8;9396;1844;NorthAmerica
04170600;Ghana;;641;;8;;83;550;2;21;0.3;50719;1632;Africa
04170600;Niger;;609;+25;15;+1;105;489;;25;0.6;4427;183;Africa
04170600;Djibouti;;591;;2;;73;516;;598;2;6430;6508;Africa
04170600;Burkina Faso;;546;;32;;257;257;;26;2;;;Africa
04170600;Albania;;518;;26;;277;215;5;180;9;4827;1677;Europe
04170600;Uruguay;;502;;9;;286;207;13;145;3;11239;3235;SouthAmerica
04170600;Kyrgyzstan;;466;;5;;91;370;5;71;0.8;26147;4008;Asia
04170600;Bolivia;;465;+24;31;+2;26;408;3;40;3;2185;187;SouthAmerica
04170600;Channel Islands;;457;;19;;73;365;;2629;109;3320;19095;Europe
04170600;Honduras;;442;+16;41;+6;9;392;10;45;4;2012;203;NorthAmerica
04170600;Nigeria;;442;;13;;152;277;2;2;0.06;5000;24;Africa
04170600;Guinea;;438;;1;;49;388;;33;0.08;;;Africa
04170600;San Marino;;426;;38;;55;333;15;12555;1120;846;24933;Europe
04170600;Malta;;412;;3;;82;327;4;933;7;21164;47932;Europe
04170600;Jordan;;402;;7;;259;136;5;39;0.7;20500;2009;Asia
04170600;Taiwan;;395;;6;;155;234;;17;0.3;50703;2129;Asia
04170600;Reacuteunion;;394;;;;237;157;4;440;;;;Africa
04170600;Palestine;;374;;2;;63;309;;73;0.4;17329;3397;Asia
04170600;Georgia;;348;;3;;76;269;6;87;0.8;5027;1260;Asia
04170600;Senegal;;335;;2;;194;139;1;20;0.1;;;Africa
04170600;Mauritius;;324;;9;;81;234;3;255;7;8279;6510;Africa
04170600;Montenegro;;303;;4;;55;244;7;482;6;3874;6168;Europe
04170600;Isle of Man;;284;;4;;154;126;13;3340;47;2261;26590;Europe
04170600;Vietnam;;268;;;;177;91;8;3;;206253;2119;Asia
04170600;DRC;;267;;22;;23;222;;3;0.2;;;Africa
04170600;Sri Lanka;;238;;7;;68;163;1;11;0.3;4768;223;Asia
04170600;Kenya;;234;;11;;53;170;2;4;0.2;9630;179;Africa
04170600;Mayotte;;233;;3;;69;161;3;854;11;1500;5498;Africa
04170600;Guatemala;;214;+18;7;+2;21;186;3;12;0.4;7200;402;NorthAmerica
04170600;Venezuela;;204;;9;;111;84;4;7;0.3;268503;9442;SouthAmerica
04170600;Paraguay;;199;+25;8;;30;161;1;28;1;4267;598;SouthAmerica
04170600;Faeroe Islands;;184;;;;169;15;;3766;;5765;117983;Europe
04170600;Mali;;171;;13;;34;124;;8;0.6;;;Africa
04170600;El Salvador;;164;;6;;33;125;2;25;0.9;8333;1285;NorthAmerica
04170600;Martinique;;158;;8;;73;77;17;421;21;;;NorthAmerica
04170600;Guadeloupe;;145;;8;;67;70;13;362;20;;;NorthAmerica
04170600;Jamaica;;143;;5;;21;117;;48;2;1424;481;NorthAmerica
04170600;Rwanda;;138;;;;60;78;;11;;6237;482;Africa
04170600;Brunei;;136;;1;;108;27;2;311;2;10826;24746;Asia
04170600;Gibraltar;;132;+1;;;105;27;1;3918;;1760;52239;Europe
04170600;Cambodia;;122;;;;98;24;1;7;;5768;345;Asia
04170600;Congo;;117;;5;;11;101;;21;0.9;;;Africa
04170600;Trinidad and Tobago;;114;;8;;20;86;;81;6;1282;916;NorthAmerica
04170600;Madagascar;;111;;;;33;78;1;4;;;;Africa
04170600;Aruba;;95;;2;;39;54;1;890;19;1237;11586;NorthAmerica
04170600;Gabon;;95;+15;1;;6;88;;43;0.4;;;Africa
04170600;Tanzania;;94;;4;;11;79;;2;0.07;;;Africa
04170600;Monaco;;93;;3;;12;78;2;2370;76;;;Europe
04170600;Ethiopia;;92;;3;;15;74;1;0.8;0.03;5389;47;Africa
04170600;French Guiana;;86;;;;51;35;1;288;;;;SouthAmerica
04170600;Myanmar;;85;;4;;2;79;;2;0.07;3236;59;Asia
04170600;Bermuda;;81;;5;;33;43;3;1301;80;527;8462;NorthAmerica
04170600;Togo;;81;;5;;45;31;;10;0.6;3618;437;Africa
04170600;Somalia;;80;;5;;2;73;2;5;0.3;;;Africa
04170600;Liechtenstein;;79;;1;;55;23;;2072;26;900;23605;Europe
04170600;Barbados;;75;;5;;15;55;4;261;17;900;3132;NorthAmerica
04170600;Cayman Islands;;61;+1;1;;7;53;3;928;15;690;10499;NorthAmerica
04170600;Liberia;;59;;6;;4;49;;12;1;;;Africa
04170600;Sint Maarten;;57;;9;;12;36;6;1329;210;163;3802;NorthAmerica
04170600;Cabo Verde;;56;;1;;1;54;;101;2;;;Africa
04170600;Guyana;;55;;6;;8;41;5;70;8;213;271;SouthAmerica
04170600;French Polynesia;;55;;;;;55;1;196;;920;3275;Australia/Oceania
04170600;Uganda;;55;;;;20;35;;1;;7693;168;Africa
04170600;Bahamas;;53;;8;;6;39;1;135;20;;;NorthAmerica
04170600;Equatorial Guinea;;51;;;;4;47;;36;;854;609;Africa
04170600;Libya;;49;;1;;11;37;;7;0.1;699;102;Africa
04170600;Zambia;;48;;2;;30;16;1;3;0.1;1696;92;Africa
04170600;Macao;;45;;;;16;29;1;69;;;;Asia
04170600;Guinea-Bissau;;43;;;;;43;;22;;1500;762;Africa
04170600;Haiti;;41;;3;;;38;;4;0.3;365;32;NorthAmerica
04170600;Saint Martin;;35;;2;;13;20;5;905;52;;;NorthAmerica
04170600;Benin;;35;;1;;18;16;;3;0.08;;;Africa
04170600;Eritrea;;35;;;;;35;;10;;;;Africa
04170600;Syria;;33;;2;;5;26;;2;0.1;;;Asia
04170600;Sudan;;32;;5;;4;23;;0.7;0.1;;;Africa
04170600;Mongolia;;31;;;;5;26;;9;;1077;329;Asia
04170600;Mozambique;;31;;;;2;29;;1.0;;855;27;Africa
04170600;Chad;;27;;;;5;22;;2;;;;Africa
04170600;Maldives;;25;;;;16;9;;46;;3432;6349;Asia
04170600;Zimbabwe;;24;+1;3;;2;19;;2;0.2;1299;87;Africa
04170600;Antigua and Barbuda;;23;;3;;3;17;1;235;31;73;745;NorthAmerica
04170600;Angola;;19;;2;;5;12;;0.6;0.06;;;Africa
04170600;Laos;;19;;;;2;17;;3;;1288;177;Asia
04170600;Belize;;18;;2;;;16;1;45;5;567;1426;NorthAmerica
04170600;New Caledonia;;18;;;;1;17;1;63;;3002;10515;Australia/Oceania
04170600;Timor-Leste;;18;;;;1;17;;14;;;;Asia
04170600;Fiji;;17;;;;;17;;19;;;;Australia/Oceania
04170600;Malawi;;16;;2;;;14;1;0.8;0.1;343;18;Africa
04170600;Eswatini;;16;;1;;8;7;;14;0.9;714;615;Africa
04170600;Nepal;;16;;;;2;14;;0.5;;15800;542;Asia
04170600;Dominica;;16;;;;8;8;;222;;345;4793;NorthAmerica
04170600;Namibia;;16;;;;4;12;;6;;362;142;Africa
04170600;Botswana;;15;;1;;;14;;6;0.4;3441;1463;Africa
04170600;Saint Lucia;;15;;;;11;4;;82;;319;1737;NorthAmerica
04170600;Sierra Leone;;15;;;;;15;;2;;;;Africa
04170600;Curaccedilao;;14;;1;;10;3;;85;6;230;1402;NorthAmerica
04170600;Grenada;;14;;;;;14;2;124;;92;818;NorthAmerica
04170600;Saint Kitts and Nevis;;14;;;;;14;;263;;234;4399;NorthAmerica
04170600;CAR;;12;;;;4;8;;2;;;;Africa
04170600;St. Vincent Grenadines;;12;;;;1;11;;108;;87;784;NorthAmerica
04170600;Turks and Caicos;;11;;1;;;10;;284;26;83;2144;NorthAmerica
04170600;Falkland Islands;;11;;;;1;10;;3161;;137;39368;SouthAmerica
04170600;Montserrat;;11;;;;1;10;1;2204;;36;7212;NorthAmerica
04170600;Seychelles;;11;;;;;11;;112;;;;Africa
04170600;Suriname;;10;;1;;6;3;;17;2;;;SouthAmerica
04170600;Gambia;;9;;1;;2;6;;4;0.4;281;116;Africa
04170600;Nicaragua;;9;;1;;4;4;;1;0.2;;;NorthAmerica
04170600;Vatican City;;8;;;;2;6;;9988;;;;Europe
04170600;Mauritania;;7;;1;;2;4;;2;0.2;713;153;Africa
04170600;Papua New Guinea;;7;;;;;7;;0.8;;167;19;Australia/Oceania
04170600;St. Barth;;6;;;;4;2;;607;;;;NorthAmerica
04170600;Western Sahara;;6;;;;;6;;10;;;;Africa
04170600;Burundi;;5;;1;;;4;;0.4;0.08;;;Africa
04170600;Bhutan;;5;;;;2;3;;6;;1166;1511;Asia
04170600;British Virgin Islands;;4;+1;;;2;2;;132;;;;NorthAmerica
04170600;Sao Tome and Principe;;4;;;;;4;;18;;19;87;Africa
04170600;South Sudan;;4;;;;;4;;0.4;;;;Africa
04170600;Anguilla;;3;;;;1;2;;200;;;;NorthAmerica
04170600;Caribbean Netherlands;;3;;;;;3;;114;;10;381;NorthAmerica
04170600;Saint Pierre Miquelon;;1;;;;;1;;173;;;;NorthAmerica
04170600;Yemen;;1;;;;;1;;0.03;;;;Asia
04170600;China;;82367;+26;3342;;77944;1081;89;57;2;;;Asia
