date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04101200;USA;;468895;+329;16697;+6;25928;426270;10011;1417;50;2376977;7181;NorthAmerica
04101200;Spain;;157022;+3800;15843;+396;55668;85511;7371;3358;339;355000;7593;Europe
04101200;Italy;;143626;;18279;;28470;96877;3605;2375;302;853369;14114;Europe
04101200;Germany;;118235;;2607;;52407;63221;4895;1411;31;1317887;15730;Europe
04101200;France;;117749;;12210;;23206;82333;7066;1804;187;333807;5114;Europe
04101200;Iran;;66220;;4110;;32309;29801;3918;788;49;231393;2755;Asia
04101200;UK;;65077;;7978;;135;56964;1559;959;118;298169;4392;Europe
04101200;Turkey;;42282;;908;;2142;39232;1552;501;11;276338;3277;Asia
04101200;Belgium;;26667;+1684;3019;+496;5568;18080;1278;2301;260;84248;7269;Europe
04101200;Switzerland;;24172;+121;958;+10;10600;12614;386;2793;111;178500;20625;Europe
04101200;Netherlands;;21762;;2396;;250;19116;1424;1270;140;101534;5926;Europe
04101200;Canada;;20765;;509;;5311;14945;518;550;13;370315;9812;NorthAmerica
04101200;Brazil;;18176;+31;957;+3;173;17046;296;86;5;62985;296;SouthAmerica
04101200;Portugal;;13956;;409;;205;13342;241;1369;40;140368;13766;Europe
04101200;Austria;;13377;+133;319;+24;6064;6994;261;1485;35;134743;14961;Europe
04101200;Russia;;11917;+1786;94;+18;795;11028;8;82;0.6;1090000;7469;Europe
04101200;S. Korea;;10450;+27;208;+4;7117;3125;55;204;4;503051;9812;Asia
04101200;Israel;;10095;+127;92;+6;1061;8942;164;1166;11;117339;13557;Asia
04101200;Sweden;;9141;;793;;205;8143;719;905;79;54700;5416;Europe
04101200;India;;6771;+46;228;+1;635;5908;;5;0.2;177584;129;Asia
04101200;Ireland;;6574;;263;;25;6286;165;1331;53;53000;10734;Europe
04101200;Norway;;6219;;108;;32;6079;70;1147;20;121034;22326;Europe
04101200;Australia;;6203;+51;53;+2;3141;3009;74;243;2;338346;13269;Australia/Oceania
04101200;Chile;;5972;;57;;1274;4641;360;312;3;68353;3576;SouthAmerica
04101200;Poland;;5742;+167;175;+1;318;5249;160;152;5;107597;2843;Europe
04101200;Denmark;;5635;;237;;1736;3662;120;973;41;64002;11050;Europe
04101200;Czechia;;5589;+20;113;+1;309;5167;98;522;11;114854;10725;Europe
04101200;Japan;;5530;+183;99;;685;4746;109;44;0.8;64387;509;Asia
04101200;Peru;;5256;;138;;1438;3680;124;159;4;48465;1470;SouthAmerica
04101200;Romania;;5202;;257;+9;647;4298;178;270;13;51802;2693;Europe
