date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04060000;USA;;334232;+22875;9557;+1106;17177;307498;8623;1010;29;1755099;5302
04060000;Spain;;131646;+5478;12641;+694;38080;80925;6861;2816;270;355000;7593
04060000;Italy;;128948;+4316;15887;+525;21815;91246;3977;2133;263;691461;11436
04060000;Germany;;100024;+3932;1576;+132;28700;69748;3936;1194;19;918460;10962
04060000;France;;92839;+2886;8078;+518;16183;68578;6838;1422;124;224254;3436
04060000;Iran;;58226;+2483;3603;+151;19736;34887;4103;693;43;186000;2214
04060000;UK;;47806;+5903;4934;+621;135;42737;1559;704;73;195524;2880
04060000;Turkey;;27069;+3135;574;+73;1042;25453;1381;321;7;181445;2151
04060000;Switzerland;;21100;+595;715;+49;6415;13970;391;2438;83;158000;18256
04060000;Belgium;;19691;+1260;1447;+164;3751;14493;1261;1699;125;70000;6040
04060000;Netherlands;;17851;+1224;1766;+115;250;15835;1385;1042;103;75415;4401
04060000;Canada;;15425;+1513;277;+46;2847;12301;426;409;7;317972;8425
04060000;Austria;;12051;+270;204;+18;2998;8849;244;1338;23;108416;12038
04060000;Portugal;;11278;+754;295;+29;75;10908;267;1106;29;86370;8470
04060000;Brazil;;11130;+770;486;+41;127;10517;296;52;2;54824;258
04060000;S. Korea;;10237;+81;183;+6;6463;3591;55;200;4;461233;8996
04060000;Israel;;8430;+579;49;+5;477;7904;139;974;6;90394;10443
04060000;Sweden;;6830;+387;401;+28;205;6224;541;676;40;36900;3654
04060000;Norway;;5687;+137;71;+9;32;5584;89;1049;13;105865;19528
04060000;Australia;;5687;+137;35;+5;2315;3337;91;223;1;297154;11653
04060000;Russia;;5389;+658;45;+2;355;4989;8;37;0.3;697000;4776
04060000;Ireland;;4994;+390;158;+21;25;4811;165;1011;32;30213;6119
04060000;Czechia;;4543;+71;67;+8;96;4380;86;424;6;80304;7499
04060000;Chile;;4471;+310;34;+7;618;3819;307;234;2;51956;2718
04060000;Denmark;;4369;+292;179;+18;1327;2863;142;754;31;49249;8503
04060000;Poland;;4102;+475;94;+15;134;3874;50;108;2;80757;2134
04060000;Romania;;3864;+251;151;+5;374;3339;141;201;8;38623;2008
04060000;Malaysia;;3662;+179;61;+4;1005;2596;99;113;2;51937;1605
04060000;Ecuador;;3646;+181;180;+8;100;3366;100;207;10;12386;702
04060000;India;;3588;;99;;229;3260;;3;0.07;128320;93
04060000;Philippines;;3246;+152;152;+8;64;3030;1;30;1;19585;179
04060000;Pakistan;;3157;+339;47;+6;211;2899;18;14;0.2;34885;158
04060000;Japan;;3139;;77;;514;2548;64;25;0.6;44639;353
04060000;Luxembourg;;2804;+75;36;+5;500;2268;33;4479;58;23687;37840
04060000;Saudi Arabia;;2402;+223;34;+5;488;1880;41;69;1.0;;
04060000;Peru;;2281;+535;83;+10;989;1209;81;69;3;19410;589
04060000;Indonesia;;2273;+181;198;+7;164;1911;;8;0.7;9712;36
04060000;Thailand;;2169;+102;23;+3;793;1353;23;31;0.3;25071;359
04060000;Finland;;1927;+45;28;+3;300;1599;73;348;5;31714;5724
04060000;Serbia;;1908;+284;51;+7;54;1803;98;218;6;7360;842
04060000;Mexico;;1890;+202;79;+19;633;1178;1;15;0.6;15668;122
04060000;Panama;;1801;;46;;13;1742;75;417;11;9256;2145
04060000;UAE;;1799;+294;10;;144;1645;1;182;1;220000;22244
04060000;Dominican Republic;;1745;+167;82;+5;17;1646;147;161;8;4542;419
04060000;Greece;;1735;+62;73;+5;78;1584;93;166;7;25453;2442
04060000;South Africa;;1655;+70;11;+2;95;1549;7;28;0.2;56873;959
04060000;Qatar;;1604;+279;4;+1;123;1477;37;557;1;35757;12411
04060000;Iceland;;1486;+69;4;;428;1054;11;4355;12;25394;74416
04060000;Colombia;;1485;+79;35;+3;88;1362;50;29;0.7;23706;466
04060000;Argentina;;1451;;44;+1;280;1127;86;32;1.0;8488;188
04060000;Algeria;;1320;+69;152;+22;90;1078;46;30;3;3359;77
04060000;Singapore;;1309;+120;6;;320;983;25;224;1;39000;6666
04060000;Ukraine;;1308;+83;37;+5;28;1243;16;30;0.8;5493;126
04060000;Croatia;;1182;+56;15;+3;125;1042;39;288;4;10847;2642
04060000;Egypt;;1173;+103;78;+7;247;848;;11;0.8;25000;244
04060000;Estonia;;1097;+58;15;+2;62;1020;17;827;11;21004;15834
04060000;New Zealand;;1039;+89;1;;156;882;3;215;0.2;36209;7509
04060000;Morocco;;1021;+102;70;+11;76;875;1;28;2;4848;131
04060000;Slovenia;;997;+20;28;+6;79;890;31;480;13;27764;13355
04060000;Iraq;;961;+83;61;+5;279;621;;24;2;;
04060000;Hong Kong;;890;+28;4;;206;680;8;119;0.5;96709;12900
04060000;Moldova;;864;+112;15;+3;30;819;80;214;4;;
04060000;Armenia;;822;+52;7;;57;758;30;277;2;4666;1575
04060000;Lithuania;;811;+40;13;+2;7;791;11;298;5;23645;8686
04060000;Hungary;;733;+55;34;+2;66;633;17;76;4;21250;2200
04060000;Bahrain;;700;+12;4;;431;265;3;411;2;44386;26085
