date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04141200;USA;;587173;+232;23644;+4;36948;526581;12772;1774;71;2943955;8894;NorthAmerica
04141200;Spain;;172541;+2442;18056;+300;67504;86981;7371;3690;386;600000;12833;Europe
04141200;Italy;;159516;;20465;;35435;103616;3260;2638;338;1046910;17315;Europe
04141200;France;;136779;;14967;;27718;94094;6821;2095;229;333807;5114;Europe
04141200;Germany;;130072;;3194;;68200;58678;4288;1552;38;1317887;15730;Europe
04141200;UK;;88621;;11329;;N/A;76948;1559;1305;167;367667;5416;Europe
04141200;Iran;;73303;;4585;;45983;22735;3877;873;55;275427;3279;Asia
04141200;Turkey;;61049;;1296;;3957;55796;1786;724;15;410556;4868;Asia
04141200;Belgium;;31119;+530;4157;+254;6868;20094;1223;2685;359;102151;8814;Europe
04141200;Netherlands;;26551;;2823;;250;23478;1358;1550;165;115992;6769;Europe
04141200;Switzerland;;25688;;1138;;13700;10850;386;2968;131;193800;22393;Europe
04141200;Canada;;25680;;780;;7756;17144;557;680;21;437475;11591;NorthAmerica
04141200;Brazil;;23723;+293;1355;+27;2979;19389;296;112;6;62985;296;SouthAmerica
04141200;Russia;;21102;+2774;170;+22;1694;19238;8;145;1;1400000;9593;Europe
04141200;Portugal;;16934;;535;;277;16122;188;1661;52;182707;17918;Europe
04141200;Austria;;14106;+65;384;+16;7633;6089;243;1566;43;151796;16854;Europe
04141200;Israel;;11868;+282;117;+1;2000;9751;181;1371;14;117339;13557;Asia
04141200;Sweden;;10948;;919;;381;9648;859;1084;91;54700;5416;Europe
04141200;Ireland;;10647;;365;;25;10257;194;2156;74;72000;14581;Europe
04141200;S. Korea;;10564;+27;222;+5;7534;2808;55;206;4;527438;10288;Asia
04141200;India;;10541;+88;358;;1205;8978;;8;0.3;206212;149;Asia
04141200;Peru;;9784;;216;;2642;6926;143;297;7;87116;2642;SouthAmerica
04141200;Japan;;7645;+27;143;;799;6703;135;60;1;78702;622;Asia
04141200;Ecuador;;7529;;355;;597;6577;121;427;20;24553;1392;SouthAmerica
04141200;Chile;;7525;;82;;2367;5076;387;394;4;85035;4448;SouthAmerica
04141200;Poland;;7049;+115;251;+6;618;6180;160;186;7;143630;3795;Europe
04141200;Romania;;6633;;332;+1;914;5387;231;345;17;67204;3493;Europe
04141200;Norway;;6605;+2;134;;32;6439;59;1218;25;127305;23483;Europe
04141200;Denmark;;6496;+178;285;;2235;3976;100;1122;49;73919;12762;Europe
04141200;Australia;;6400;+41;61;;3598;2741;80;251;2;366493;14372;Australia/Oceania
04141200;Czechia;;6059;;147;+4;527;5385;92;566;14;131542;12283;Europe
04141200;Pakistan;;5716;+220;96;+3;1378;4242;46;26;0.4;69928;317;Asia
04141200;Philippines;;5223;+291;335;+20;295;4593;1;48;3;38103;348;Asia
04141200;Mexico;;5014;+353;332;+36;1964;2718;207;39;3;37395;290;NorthAmerica
04141200;Malaysia;;4987;+170;82;+5;2478;2427;60;154;3;81730;2525;Asia
04141200;Saudi Arabia;;4934;;65;;805;4064;59;142;2;115585;3320;Asia
04141200;Indonesia;;4839;+282;459;+60;426;3954;;18;2;27953;102;Asia
04141200;UAE;;4521;;25;;852;3644;1;457;3;648195;65538;Asia
04141200;Serbia;;4054;;85;;400;3569;138;464;10;20958;2399;Europe
04141200;Panama;;3472;;94;;61;3317;106;805;22;15567;3608;NorthAmerica
04141200;Ukraine;;3372;+270;98;+5;119;3155;45;77;2;35153;804;Europe
04141200;Luxembourg;;3292;;69;;500;2723;30;5259;110;29315;46831;Europe
04141200;Belarus;;3281;+362;33;+4;203;3045;57;347;3;71875;7606;Europe
04141200;Qatar;;3231;;7;;334;2890;37;1121;2;50828;17642;Asia
04141200;Dominican Republic;;3167;;177;;152;2838;147;292;16;9275;855;NorthAmerica
04141200;Finland;;3161;+97;59;;300;2802;74;571;11;46000;8302;Europe
04141200;Singapore;;2918;;9;;586;2323;29;499;2;72680;12423;Asia
04141200;Colombia;;2852;;112;;319;2421;92;56;2;41765;821;SouthAmerica
04141200;Thailand;;2613;+34;41;+1;1405;1167;61;37;0.6;100498;1440;Asia
04141200;Argentina;;2277;;98;;515;1664;83;50;2;19758;437;SouthAmerica
04141200;South Africa;;2272;;27;;410;1835;7;38;0.5;83663;1411;Africa
04141200;Egypt;;2190;;164;;589;1437;;21;2;25000;244;Africa
04141200;Greece;;2145;;99;;269;1777;73;206;9;43417;4165;Europe
04141200;Algeria;;1983;;313;;601;1069;60;45;7;3359;77;Africa
04141200;Morocco;;1838;+75;126;;210;1502;1;50;3;9609;260;Africa
04141200;Moldova;;1712;;36;+1;134;1542;80;424;9;6271;1555;Europe
04141200;Iceland;;1711;;8;;933;770;10;5014;23;35253;103308;Europe
04141200;Croatia;;1650;;25;;400;1225;34;402;6;17790;4333;Europe
04141200;Hungary;;1512;+54;122;+13;122;1268;58;157;13;35825;3708;Europe
04141200;Iraq;;1378;;78;;717;583;;34;2;37791;940;Asia
04141200;Estonia;;1373;+41;31;+3;115;1227;11;1035;23;32263;24321;Europe
04141200;New Zealand;;1366;+17;9;+4;628;729;4;283;2;64399;13355;Australia/Oceania
04141200;Bahrain;;1361;;7;+1;591;763;3;800;4;67327;39567;Asia
04141200;Kuwait;;1355;+55;3;+1;176;1176;26;317;0.7;;;Asia
04141200;Slovenia;;1212;;55;;152;1005;34;583;26;35405;17030;Europe
04141200;Kazakhstan;;1179;+88;14;+2;142;1023;21;63;0.7;76904;4096;Asia
04141200;Azerbaijan;;1148;;12;;289;847;25;113;1;66677;6576;Asia
04141200;Bosnia and Herzegovina;;1080;+43;39;;218;823;4;329;12;11612;3539;Europe
04141200;Lithuania;;1070;+8;24;;101;945;14;393;9;42690;15682;Europe
04141200;Armenia;;1067;+28;16;+2;265;786;30;360;5;8316;2806;Asia
04141200;Uzbekistan;;1054;+56;4;;89;961;8;31;0.1;70000;2091;Asia
04141200;Hong Kong;;1013;+3;4;;434;575;13;135;0.5;96709;12900;Asia
04141200;Bangladesh;;1012;+209;46;+7;42;924;1;6;0.3;13128;80;Asia
04141200;North Macedonia;;854;;38;;44;772;15;410;18;8552;4105;Europe
04141200;Cameroon;;848;;12;;98;738;;32;0.5;;;Africa
04141200;Slovakia;;816;+47;2;;107;707;5;149;0.4;28750;5266;Europe
04141200;Oman;;813;+86;4;;130;679;3;159;0.8;;;Asia
04141200;Tunisia;;726;;34;;43;649;89;61;3;11825;1001;Africa
04141200;Cuba;;726;;21;;121;584;11;64;2;17133;1513;NorthAmerica
04141200;Afghanistan;;714;+49;23;+2;40;651;;18;0.6;;;Asia
04141200;Bulgaria;;695;+10;35;+3;81;579;36;100;5;18502;2663;Europe
04141200;Cyprus;;662;;12;;65;585;8;548;10;17923;14845;Asia
04141200;Latvia;;657;+2;5;;16;636;3;348;3;29018;15384;Europe
04141200;Andorra;;646;;29;;128;489;17;8361;375;1673;21653;Europe
04141200;Lebanon;;641;+9;21;+1;80;540;33;94;3;16319;2391;Asia
04141200;Ivory Coast;;626;;6;;89;531;;24;0.2;;;Africa
04141200;Costa Rica;;612;;3;;62;547;14;120;0.6;6868;1348;NorthAmerica
04141200;Ghana;;566;;8;;4;554;2;18;0.3;37954;1221;Africa
04141200;Niger;;548;;13;;86;449;;23;0.5;4399;182;Africa
04141200;Burkina Faso;;515;;27;;161;327;;25;1;;;Africa
04141200;Uruguay;;483;;8;;248;227;15;139;2;9236;2659;SouthAmerica
04141200;Albania;;475;+8;24;+1;248;203;5;165;8;4306;1496;Europe
04141200;Channel Islands;;436;;9;;48;379;;2508;52;3320;19095;Europe
04141200;Kyrgyzstan;;430;+11;5;;71;354;5;66;0.8;26147;4008;Asia
04141200;Honduras;;407;+10;26;+1;7;374;10;41;3;1600;162;NorthAmerica
04141200;Taiwan;;393;;6;;124;263;;17;0.3;48549;2038;Asia
04141200;Jordan;;391;;7;;215;169;5;38;0.7;20500;2009;Asia
04141200;Reacuteunion;;391;;;;40;351;3;437;;;;Africa
04141200;Malta;;384;;3;;44;337;4;870;7;18065;40913;Europe
04141200;San Marino;;371;;36;;53;282;15;10934;1061;846;24933;Europe
04141200;Bolivia;;354;+24;28;+1;6;320;3;30;2;2185;187;SouthAmerica
