date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04231800;USA;;852640;+3923;48300;+641;84221;720119;14344;2576;146;4355014;13157;NorthAmerica
04231800;Spain;;213024;+4635;22157;+440;89250;101617;7705;4556;474;930230;19896;Europe
04231800;Italy;;187327;;25085;;54543;107699;2384;3098;415;1513251;25028;Europe
04231800;France;;159877;;21340;;40657;97880;5218;2449;327;463662;7103;Europe
04231800;Germany;;151175;+527;5354;+39;103300;42521;2908;1804;64;2072669;24738;Europe
04231800;UK;;138078;+4583;18738;+638;N/A;118996;1559;2034;276;583496;8595;Europe
04231800;Turkey;;98674;;2376;;16477;79821;1814;1170;28;750944;8904;Asia
04231800;Iran;;87026;+1030;5481;+90;64843;16702;3105;1036;65;389507;4637;Asia
04231800;Russia;;62773;+4774;555;+42;4891;57327;2300;430;4;2401616;16457;Europe
04231800;Brazil;;46701;+944;2940;+34;25318;18443;8318;220;14;291922;1373;SouthAmerica
04231800;Belgium;;42797;+908;6490;+228;9800;26507;993;3693;560;179666;15502;Europe
04231800;Canada;;40824;+634;2028;+54;13986;24810;557;1082;54;612192;16220;NorthAmerica
04231800;Netherlands;;35729;+887;4177;+123;N/A;31302;1008;2085;244;187000;10913;Europe
04231800;Switzerland;;28496;+228;1538;+29;19900;7058;386;3293;178;227554;26293;Europe
04231800;Portugal;;22353;+371;820;+35;1201;20332;204;2192;80;300525;29473;Europe
04231800;India;;21797;+427;686;+5;4376;16735;;16;0.5;500542;363;Asia
04231800;Peru;;19250;;530;;7027;11693;396;584;16;170400;5168;SouthAmerica
04231800;Sweden;;16755;+751;2021;+84;550;14184;533;1659;200;94500;9357;Europe
04231800;Ireland;;16671;;769;;9233;6669;147;3376;156;111584;22598;Europe
04231800;Austria;;15002;+77;522;+12;11694;2786;169;1666;58;205835;22854;Europe
04231800;Israel;;14592;+94;191;+2;5334;9067;136;1686;22;240303;27763;Asia
04231800;Saudi Arabia;;13930;+1158;121;+7;1925;11884;93;400;3;200000;5745;Asia
04231800;Japan;;11950;;299;;1424;10227;241;94;2;130587;1033;Asia
04231800;Chile;;11812;+516;168;+8;5804;5840;411;618;9;135147;7070;SouthAmerica
04231800;Singapore;;11178;+1037;12;;896;10270;27;1911;2;94796;16203;Asia
04231800;Ecuador;;10850;;537;;1262;9051;141;615;30;34840;1975;SouthAmerica
04231800;Pakistan;;10811;+735;228;+16;2337;8246;60;49;1;124549;564;Asia
04231800;S. Korea;;10702;+8;240;+2;8411;2051;55;209;5;583971;11390;Asia
04231800;Mexico;;10544;+1043;970;+113;2627;6947;378;82;8;49570;384;NorthAmerica
04231800;Poland;;10511;+342;454;+28;1740;8317;160;278;12;250719;6625;Europe
04231800;Romania;;10096;+386;541;+17;2478;7077;236;525;28;113336;5891;Europe
04231800;UAE;;8756;+518;56;+4;1637;7063;1;885;6;790000;79875;Asia
04231800;Denmark;;8073;+161;394;+10;5384;2295;74;1394;68;116621;20134;Europe
04231800;Belarus;;8022;+741;60;+2;938;7024;92;849;6;122543;12968;Europe
04231800;Indonesia;;7775;+357;647;+12;960;6168;;28;2;59935;219;Asia
04231800;Qatar;;7764;+623;10;;750;7004;72;2695;3;73457;25497;Asia
04231800;Norway;;7361;+23;191;+4;32;7138;54;1358;35;152095;28055;Europe
04231800;Serbia;;7276;+162;139;+5;1063;6074;96;833;16;51324;5874;Europe
