date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04151800;USA;;618325;+4439;26290;+243;40098;551937;13473;1868;79;3138406;9482;NorthAmerica
04151800;Spain;;177633;+3573;18579;+324;70853;88201;7371;3799;397;600000;12833;Europe
04151800;Italy;;162488;;21067;;37130;104291;3186;2687;348;1073689;17758;Europe
04151800;France;;143303;;15729;;28805;98769;6730;2195;241;333807;5114;Europe
04151800;Germany;;132718;+508;3592;+97;72600;56526;4288;1584;43;1317887;15730;Europe
04151800;UK;;98476;+4603;12868;+761;N/A;85264;1559;1451;190;398916;5876;Europe
04151800;Iran;;76389;+1512;4777;+94;49933;21679;3643;909;57;299204;3562;Asia
04151800;Turkey;;65111;;1403;;4799;58909;1809;772;17;443626;5260;Asia
04151800;Belgium;;33573;+2454;4440;+283;7107;22026;1204;2897;383;128132;11056;Europe
04151800;Netherlands;;28153;+734;3134;+189;250;24769;1279;1643;183;134972;7877;Europe
04151800;Canada;;27557;+494;954;+51;8235;18368;557;730;25;450717;11942;NorthAmerica
04151800;Switzerland;;26336;+400;1226;+52;14700;10410;386;3043;142;199000;22993;Europe
04151800;Brazil;;25758;+496;1557;+25;14026;10175;296;121;7;62985;296;SouthAmerica
04151800;Russia;;24490;+3388;198;+28;1986;22306;8;168;1;1517992;10402;Europe
04151800;Portugal;;18091;+643;599;+32;383;17109;208;1774;59;191680;18798;Europe
04151800;Austria;;14325;+99;393;+9;8098;5834;232;1591;44;156801;17410;Europe
04151800;Israel;;12200;+154;126;+3;2309;9765;176;1410;15;117339;13557;Asia
04151800;Sweden;;11927;+482;1203;+170;381;10343;954;1181;119;74600;7387;Europe
04151800;India;;11555;+68;405;+12;1432;9718;;8;0.3;244893;177;Asia
04151800;Ireland;;11479;;406;;77;10996;194;2325;82;90646;18358;Europe
04151800;S. Korea;;10591;+27;225;+3;7616;2750;55;207;4;534552;10426;Asia
04151800;Peru;;10303;;230;;2869;7204;132;312;7;102216;3100;SouthAmerica
04151800;Chile;;8273;+356;94;+2;2937;5242;389;433;5;91873;4806;SouthAmerica
04151800;Japan;;8100;+215;146;;853;7101;152;64;1;89551;708;Asia
04151800;Ecuador;;7603;;369;;696;6538;129;431;21;25347;1437;SouthAmerica
04151800;Poland;;7582;+380;286;+23;668;6628;160;200;8;156493;4135;Europe
04151800;Romania;;7216;+337;362;+11;1217;5637;245;375;19;74827;3890;Europe
04151800;Norway;;6740;+117;145;+6;32;6563;59;1243;27;130216;24020;Europe
04151800;Denmark;;6681;+170;309;+10;2748;3624;89;1153;53;77712;13417;Europe
04151800;Australia;;6447;+47;63;+2;3686;2698;76;253;2;371377;14564;Australia/Oceania
04151800;Czechia;;6216;+105;166;+5;819;5231;84;580;16;137672;12856;Europe
04151800;Pakistan;;5988;+151;107;+11;1446;4435;46;27;0.5;73439;332;Asia
04151800;Saudi Arabia;;5862;+493;79;+6;931;4852;71;168;2;150000;4309;Asia
04151800;Philippines;;5453;+230;349;+14;353;4751;1;50;3;45486;415;Asia
04151800;Mexico;;5399;+385;406;+74;2125;2868;207;42;3;40091;311;NorthAmerica
04151800;Indonesia;;5136;+297;469;+10;446;4221;;19;2;36000;132;Asia
04151800;Malaysia;;5072;+85;83;+1;2647;2342;56;157;3;87183;2694;Asia
04151800;UAE;;4933;;28;;933;3972;1;499;3;648195;65538;Asia
04151800;Serbia;;4873;+408;99;+5;400;4374;128;558;11;26278;3008;Europe
04151800;Ukraine;;3764;+392;108;+10;143;3513;45;86;2;39084;894;Europe
04151800;Belarus;;3728;+447;36;+3;203;3489;68;395;4;76198;8064;Europe
04151800;Qatar;;3711;+283;7;;406;3298;37;1288;2;54484;18911;Asia
04151800;Singapore;;3699;+447;10;;652;3037;29;632;2;72680;12423;Asia
