date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04130900;USA;;560433;+133;22115;+10;32634;505684;11766;1693;67;2833112;8559;NorthAmerica
04130900;Spain;;166831;;17209;;62391;87231;7371;3568;368;600000;12833;Europe
04130900;Italy;;156363;;19899;;34211;102253;3343;2586;329;1010193;16708;Europe
04130900;France;;132591;;14393;;27186;91012;6845;2031;221;333807;5114;Europe
04130900;Germany;;127854;;3022;;64300;60532;4895;1526;36;1317887;15730;Europe
04130900;UK;;84279;;10612;;N/A;73323;1559;1241;156;352974;5200;Europe
04130900;Iran;;71686;;4474;;43894;23318;3930;853;53;263388;3136;Asia
04130900;Turkey;;56956;;1198;;3446;52312;1665;675;14;376100;4459;Asia
04130900;Belgium;;29647;;3600;;6463;19584;1223;2558;311;102151;8814;Europe
04130900;Netherlands;;25587;;2737;;250;22600;1384;1493;160;101534;5926;Europe
04130900;Switzerland;;25415;;1106;;12700;11609;386;2937;128;193800;22393;Europe
04130900;Canada;;24383;;717;;7172;16494;557;646;19;422200;11186;NorthAmerica
04130900;Brazil;;22318;+126;1230;+7;173;20915;296;105;6;62985;296;SouthAmerica
04130900;Portugal;;16585;;504;;277;15804;228;1627;49;163616;16046;Europe
04130900;Russia;;15770;;130;;1291;14349;8;108;0.9;1200000;8223;Europe
04130900;Austria;;13945;;350;;6987;6608;243;1548;39;144877;16086;Europe
04130900;Israel;;11235;+90;110;+7;1689;9436;181;1298;13;117339;13557;Asia
04130900;S. Korea;;10537;+25;217;+3;7447;2873;55;206;4;514621;10038;Asia
04130900;Sweden;;10483;;899;;381;9203;839;1038;89;54700;5416;Europe
04130900;Ireland;;9655;;334;;25;9296;194;1955;68;53000;10734;Europe
04130900;India;;9240;+35;331;;1096;7813;;7;0.2;189111;137;Asia
04130900;Peru;;7519;;193;;1798;5528;134;228;6;76506;2320;SouthAmerica
04130900;Ecuador;;7466;;333;;501;6632;184;423;19;23635;1340;SouthAmerica
04130900;Japan;;7370;;123;;784;6463;129;58;1.0;77381;612;Asia
04130900;Chile;;7213;;80;;2059;5074;387;377;4;82271;4304;SouthAmerica
04130900;Poland;;6674;;232;;439;6003;160;176;6;138007;3646;Europe
04130900;Norway;;6525;;128;;32;6365;59;1204;24;126486;23332;Europe
04130900;Australia;;6351;+38;61;+2;3338;2952;81;249;2;353941;13880;Australia/Oceania
04130900;Romania;;6300;;316;;852;5132;204;327;16;62328;3240;Europe
04130900;Denmark;;6174;;273;;2123;3778;104;1066;47;70125;12107;Europe
04130900;Czechia;;5991;;139;+1;467;5385;87;559;13;128359;11986;Europe
04130900;Pakistan;;5374;+144;93;+2;1095;4186;44;24;0.4;65114;295;Asia
04130900;Malaysia;;4683;;76;;2108;2499;66;145;2;77491;2394;Asia
04130900;Mexico;;4661;+442;296;+23;1843;2522;185;36;2;36594;284;NorthAmerica
04130900;Philippines;;4648;;297;;197;4154;1;42;3;33814;309;Asia
04130900;Saudi Arabia;;4462;;59;;761;3642;67;128;2;115585;3320;Asia
04130900;Indonesia;;4241;;373;;359;3509;;16;1;27075;99;Asia
04130900;UAE;;4123;;22;;680;3421;1;417;2;648195;65538;Asia
04130900;Serbia;;3630;;80;;400;3150;146;415;9;18312;2096;Europe
04130900;Panama;;3400;;87;;29;3284;106;788;20;15147;3511;NorthAmerica
04130900;Luxembourg;;3281;;66;;500;2715;30;5241;105;29165;46591;Europe
04130900;Ukraine;;3102;+325;93;+10;97;2912;45;71;2;30314;693;Europe
04130900;Qatar;;2979;;7;;275;2697;37;1034;2;49102;17043;Asia
04130900;Finland;;2974;;56;;300;2618;80;537;10;45019;8125;Europe
04130900;Dominican Republic;;2967;;173;;131;2663;147;274;16;9275;855;NorthAmerica
04130900;Colombia;;2776;;109;;270;2397;92;55;2;41765;821;SouthAmerica
04130900;Thailand;;2579;+28;40;+2;1288;1251;61;37;0.6;71860;1030;Asia
04130900;Belarus;;2578;;26;;203;2349;50;273;3;64000;6773;Europe
04130900;Singapore;;2532;;8;;560;1964;31;433;1;72680;12423;Asia
