date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04211800;USA;;801121;+8362;43217;+703;72898;685006;13951;2420;131;4069646;12295;NorthAmerica
04211800;Spain;;204178;+3968;21282;+430;82514;100382;7705;4367;455;930230;19896;Europe
04211800;Italy;;181228;;24114;;48877;108237;2573;2997;399;1398024;23122;Europe
04211800;France;;155383;;20265;;37409;97709;5683;2380;310;463662;7103;Europe
04211800;Germany;;147786;+721;4899;+37;95200;47687;2889;1764;58;1728357;20629;Europe
04211800;UK;;129044;+4301;17337;+828;N/A;111363;1559;1901;255;535342;7886;Europe
04211800;Turkey;;90980;;2140;;13430;75410;1909;1079;25;673980;7991;Asia
04211800;Iran;;84802;+1297;5297;+88;60965;18540;3357;1010;63;365723;4354;Asia
04211800;Russia;;52763;+5642;456;+51;3873;48434;700;362;3;2142604;14682;Europe
04211800;Belgium;;40956;+973;5998;+170;9002;25956;1079;3534;518;167110;14419;Europe
04211800;Brazil;;40814;+71;2588;+1;22991;15235;8318;192;12;291922;1373;SouthAmerica
04211800;Canada;;37398;+569;1728;+38;12586;23084;557;991;46;565931;14995;NorthAmerica
04211800;Netherlands;;34134;+729;3916;+165;N/A;29968;1087;1992;229;171415;10004;Europe
04211800;Switzerland;;28063;+119;1436;+7;18600;8027;386;3243;166;227554;26293;Europe
04211800;Portugal;;21379;+516;762;+27;917;19700;213;2097;75;271962;26672;Europe
04211800;India;;18985;+446;603;+11;3273;15109;;14;0.4;401586;291;Asia
04211800;Peru;;16325;;445;;6968;8912;385;495;13;148011;4489;SouthAmerica
04211800;Ireland;;15652;;687;;77;14888;294;3170;139;90646;18358;Europe
04211800;Sweden;;15322;+545;1765;+185;550;13007;515;1517;175;74600;7387;Europe
04211800;Austria;;14873;+78;491;+21;10971;3411;196;1651;55;189018;20987;Europe
04211800;Israel;;13883;+170;181;+4;4353;9349;142;1604;21;240303;27763;Asia
04211800;Saudi Arabia;;11631;+1147;109;+6;1640;9882;81;334;3;200000;5745;Asia
04211800;Japan;;11135;;263;;1239;9633;217;88;2;116725;923;Asia
04211800;Chile;;10832;+325;147;+8;4969;5716;392;567;8;122357;6401;SouthAmerica
04211800;S. Korea;;10683;+9;237;+1;8213;2233;55;208;5;571014;11138;Asia
