date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04200300;USA;;764303;;40548;;71003;652752;13566;2309;123;3861549;11666;NorthAmerica
04200300;Spain;;198674;;20453;;77357;100864;7371;4249;437;930230;19896;Europe
04200300;Italy;;178972;;23660;;47055;108257;2635;2960;391;1356541;22436;Europe
04200300;France;;152894;;19718;;36578;96598;5744;2342;302;463662;7103;Europe
04200300;Germany;;145742;;4642;;88000;53100;2889;1739;55;1728357;20629;Europe
04200300;UK;;120067;;16060;;N/A;103663;1559;1769;237;482063;7101;Europe
04200300;Turkey;;86306;;2017;;11976;72313;1922;1023;24;634277;7521;Asia
04200300;Iran;;82211;;5118;;57023;20070;3456;979;61;341662;4068;Asia
04200300;Russia;;42853;;361;;3291;39201;8;294;2;1940000;13294;Europe
04200300;Brazil;;38654;;2462;;22130;14062;6634;182;12;62985;296;SouthAmerica
04200300;Belgium;;38496;;5683;;8757;24056;1081;3322;490;153778;13269;Europe
04200300;Canada;;35056;;1587;;11843;21626;557;929;42;536062;14203;NorthAmerica
04200300;Netherlands;;32655;;3684;;250;28721;1176;1906;215;154911;9041;Europe
04200300;Switzerland;;27740;;1393;;17800;8547;386;3205;161;221263;25566;Europe
04200300;Portugal;;20206;;714;;610;18882;224;1982;70;235878;23133;Europe
04200300;India;;17615;;559;;2854;14202;;13;0.4;401586;291;Asia
04200300;Peru;;15628;;400;;6811;8417;167;474;12;143745;4360;SouthAmerica
04200300;Ireland;;15251;;610;;77;14564;294;3089;124;90646;18358;Europe
04200300;Austria;;14749;;452;;10501;3796;204;1638;50;179243;19902;Europe
04200300;Sweden;;14385;;1540;;550;12295;450;1424;152;74600;7387;Europe
04200300;Israel;;13491;;172;;3754;9565;146;1559;20;187250;21634;Asia
04200300;Japan;;10797;;236;;1159;9402;217;85;2;112816;892;Asia
04200300;S. Korea;;10661;;234;;8042;2385;55;208;5;559109;10905;Asia
04200300;Chile;;10088;;133;;4338;5617;360;528;7;113649;5945;SouthAmerica
04200300;Ecuador;;9468;;474;;1061;7933;124;537;27;31809;1803;SouthAmerica
04200300;Saudi Arabia;;9362;;97;;1398;7867;97;269;3;180000;5170;Asia
04200300;Poland;;9287;;360;;1040;7887;160;245;10;204246;5397;Europe
04200300;Romania;;8746;;451;;1892;6403;256;455;23;93611;4866;Europe
04200300;Pakistan;;8348;;168;;1868;6312;46;38;0.8;98522;446;Asia
04200300;Mexico;;8261;+764;686;+36;2627;4948;207;64;5;49570;384;NorthAmerica
04200300;Denmark;;7384;;355;;4141;2888;84;1275;61;94277;16277;Europe
04200300;Norway;;7078;;165;;32;6881;58;1306;30;142166;26224;Europe
04200300;UAE;;6781;;41;;1286;5454;1;686;4;767000;77550;Asia
04200300;Czechia;;6746;;186;;1298;5262;84;630;17;168096;15697;Europe
04200300;Australia;;6612;;71;;4230;2311;48;259;3;420996;16510;Australia/Oceania
04200300;Singapore;;6588;;11;;768;5809;22;1126;2;94796;16203;Asia
04200300;Indonesia;;6575;;582;;686;5307;;24;2;42219;154;Asia
04200300;Serbia;;6318;;122;;753;5443;120;723;14;38701;4429;Europe
04200300;Philippines;;6259;;409;;572;5278;1;57;4;59928;547;Asia
04200300;Ukraine;;5449;;141;;347;4961;45;125;3;57111;1306;Europe
04200300;Qatar;;5448;;8;;518;4922;37;1891;3;62538;21707;Asia
04200300;Malaysia;;5389;;89;;3197;2103;46;167;3;103892;3210;Asia
04200300;Belarus;;4779;;47;;494;4238;65;506;5;98231;10396;Europe
04200300;Dominican Republic;;4680;;226;;363;4091;114;431;21;15583;1436;NorthAmerica
04200300;Panama;;4467;+194;126;+6;165;4176;98;1035;29;19091;4425;NorthAmerica
04200300;Colombia;;3792;;179;;711;2902;98;75;4;62746;1233;SouthAmerica
04200300;Finland;;3783;;94;;1700;1989;68;683;17;57300;10342;Europe
04200300;Luxembourg;;3550;;73;;627;2850;31;5671;117;33666;53781;Europe
04200300;South Africa;;3158;;54;;903;2201;36;53;0.9;114711;1934;Africa
04200300;Egypt;;3144;;239;;732;2173;;31;2;55000;537;Africa
04200300;Argentina;;2941;;134;;709;2098;123;65;3;32712;724;SouthAmerica
04200300;Morocco;;2855;;141;;327;2387;1;77;4;15123;410;Africa
04200300;Thailand;;2765;;47;;1928;790;61;40;0.7;100498;1440;Asia
04200300;Algeria;;2629;;375;;1047;1207;40;60;9;6500;148;Africa
04200300;Moldova;;2472;;67;;457;1948;80;613;17;10488;2600;Europe
04200300;Bangladesh;;2456;;91;;75;2290;1;15;0.6;23941;145;Asia
04200300;Greece;;2235;;113;;269;1853;67;214;11;53290;5113;Europe
04200300;Hungary;;1916;;189;;250;1477;61;198;20;46353;4798;Europe
04200300;Kuwait;;1915;;7;;305;1603;38;448;2;;;Asia
04200300;Bahrain;;1881;;7;;759;1115;2;1105;4;85126;50028;Asia
04200300;Croatia;;1871;;47;;709;1115;23;456;11;24186;5891;Europe
04200300;Iceland;;1771;;9;;1291;471;3;5190;26;41091;120416;Europe
04200300;Kazakhstan;;1676;;17;;400;1259;22;89;0.9;100878;5373;Asia
04200300;Uzbekistan;;1565;;5;;225;1335;8;47;0.1;136000;4063;Asia
04200300;Iraq;;1539;;82;;1009;448;;38;2;56147;1396;Asia
04200300;Estonia;;1528;;40;;164;1324;10;1152;30;40333;30405;Europe
04200300;New Zealand;;1431;;12;;912;507;18;297;2;83224;17258;Australia/Oceania
04200300;Azerbaijan;;1398;;19;;712;667;21;138;2;95747;9443;Asia
04200300;Slovenia;;1330;;74;;192;1064;26;640;36;41265;19849;Europe
04200300;Lithuania;;1298;;35;;242;1021;14;477;13;64035;23522;Europe
04200300;Armenia;;1291;;20;;545;726;30;436;7;12680;4279;Asia
04200300;Bosnia and Herzegovina;;1285;;48;;347;890;4;392;15;17818;5431;Europe
04200300;Oman;;1266;;7;;233;1026;3;248;1;;;Asia
04200300;North Macedonia;;1207;;51;;179;977;15;579;24;11870;5697;Europe
04200300;Slovakia;;1161;;12;;229;920;10;213;2;44278;8110;Europe
04200300;Ghana;;1042;;9;;99;934;4;34;0.3;68591;2207;Africa
04200300;Cuba;;1035;;34;;255;746;16;91;3;26982;2382;NorthAmerica
04200300;Hong Kong;;1026;;4;;602;420;8;137;0.5;131786;17579;Asia
04200300;Cameroon;;1017;;42;;305;670;33;38;2;;;Africa
04200300;Afghanistan;;996;;33;;131;832;7;26;0.8;6422;165;Asia
04200300;Bulgaria;;894;;42;;161;691;36;129;6;26417;3802;Europe
04200300;Tunisia;;879;;38;;43;798;33;74;3;16098;1362;Africa
04200300;Ivory Coast;;847;;9;;260;578;;32;0.3;;;Africa
04200300;Djibouti;;846;;2;;102;742;;856;2;8144;8243;Africa
04200300;Cyprus;;767;;12;;81;674;15;635;10;34087;28233;Asia
04200300;Latvia;;727;;5;;88;634;5;385;3;35881;19023;Europe
04200300;Andorra;;713;;36;;235;442;17;9228;466;1673;21653;Europe
04200300;Lebanon;;673;;21;;102;550;27;99;3;20929;3066;Asia
04200300;Costa Rica;;660;;5;;112;543;10;130;1.0;10417;2045;NorthAmerica
04200300;Niger;;648;;20;;117;511;;27;0.8;4715;195;Africa
04200300;Nigeria;;627;;21;;170;436;2;3;0.1;7153;35;Africa
04200300;Guinea;;579;;5;;87;487;;44;0.4;;;Africa
04200300;Burkina Faso;;576;;36;;338;202;;28;2;;;Africa
04200300;Bolivia;;564;+44;33;+1;31;500;3;48;3;3569;306;SouthAmerica
04200300;Albania;;562;;26;;314;222;5;195;9;5542;1926;Europe
04200300;Kyrgyzstan;;554;;5;;133;416;5;85;0.8;26147;4008;Asia
04200300;Uruguay;;528;+11;10;;298;220;13;152;3;13207;3802;SouthAmerica
04200300;Channel Islands;;488;;21;;73;394;;2807;121;3320;19095;Europe
04200300;Honduras;;472;;46;;15;411;10;48;5;2535;256;NorthAmerica
04200300;San Marino;;461;;39;;60;362;4;13586;1149;1711;50426;Europe
04200300;Palestine;;439;;3;;71;365;;86;0.6;17329;3397;Asia
04200300;Malta;;427;;3;;118;306;2;967;7;23253;52663;Europe
04200300;Taiwan;;420;;6;;189;225;;18;0.3;53005;2226;Asia
04200300;Jordan;;417;;7;;276;134;5;41;0.7;29000;2842;Asia
04200300;Reacuteunion;;408;;;;237;171;4;456;;;;Africa
04200300;Georgia;;394;;4;;93;297;6;99;1;5027;1260;Asia
